t,n1,n2,n3,n4,n10,n20,f1,f2,f3,f4,f10,f20
0.22000000000000000111,0.0028497650613269734279,1.6247132913653511448e-05,4.6964413594649637466e-06,1.0402071928712841491e-07,1.3834240708969728743e-15,1.0202849428347217754e-15,0.0027094972811522884636,2.5200014744578780405e-05,4.286836004147082117e-06,1.3240142942852616063e-07,1.849533325905472388e-15,3.9220396917457711844e-27
0.23000000000000000999,0.0031136403665866676897,1.8658160303319265384e-05,5.6072698845197496858e-06,1.3018065580727487379e-07,1.6753815270007496954e-15,5.4503863667681519116e-16,0.002961413350680910505,2.8794945473073820934e-05,5.121032008727732416e-06,1.6535542574485109507e-07,3.0159134092724654472e-15,9.975168571108641242e-27
0.23999999999999999112,0.0033890474037322497382,2.1309132957234642365e-05,6.6441047818016492684e-06,1.6139819175549220907e-07,2.609289988846411667e-15,3.7679245073068730215e-16,0.0032245256899663598746,3.271647293661316731e-05,6.0714316905944870905e-06,2.0456695386901673077e-07,4.8165528597945837943e-15,2.4382136774727419043e-26
0.25,0.003675960736053456284,2.4213976052234754876e-05,7.817941054703067194e-06,1.9838615347208608357e-07,3.937135291006918601e-15,7.8403656665738107657e-16,0.0034988342990086370062,3.697879699324224667e-05,7.1483561322653590492e-06,2.508876670400507347e-07,7.546624955923741371e-15,5.746135585142609793e-26
0.26000000000000000888,0.0039743538733636794673,2.7387008588527357556e-05,9.14020771074332094e-06,2.419245233260330739e-07,6.108834793691057529e-15,6.3983976889451542483e-16,0.0037843391778077423333,4.159611750100644889e-05,8.362565611259123544e-06,3.0524320828064259815e-07,1.1617682399885401623e-14,1.3094110290158415273e-25
0.27000000000000001776,0.0042841992756025570888,3.0842950500943422485e-05,1.0622763606517075155e-05,2.9286406681241150357e-07,9.662062479393576797e-15,5.6371052811776555074e-16,0.0040810403263636749888,4.658263431795118078e-05,9.725259600095322406e-06,3.6863629330479665045e-07,1.7596005043377333076e-14,2.892509104150494545e-25
0.28000000000000002665,0.004605468356579711653,3.459692899514725005e-05,1.2277893138966590056e-05,3.5213005078972763464e-07,1.4258455873853266152e-14,5.7302126820604114427e-16,0.0043889377446764349724,5.1952547302121855925e-05,1.12480767662942674335e-05,4.4214979342548435833e-07,2.6251312190209651406e-14,6.2080376968940505274e-25
0.28999999999999998002,0.0049381314878633618057,3.8664484136318723014e-05,1.4118301784569658147e-05,4.2072604863643865972e-07,2.1432237114712002937e-14,5.6582691035766845505e-16,0.0047080314327460218507,5.7720056311563833706e-05,1.2943094972377021756e-05,5.269498184622967838e-07,3.8618077424933131655e-14,1.2971602839282202953e-24
0.2999999999999999889,0.005282158002811239428,4.3061573705444197783e-05,1.6157111488059435478e-05,4.997378371664523922e-07,3.1321340711696709768e-14,9.618221861444743414e-16,0.0050383213905724373582,6.3899361204322588695e-05,1.48228312758654472695e-05,6.24288799649098948e-07,5.607205512694296395e-14,2.643516566099818233e-24
0.30999999999999999778,0.00563751620074347563,4.7804577350179619142e-05,1.8407855906692253246e-05,5.9033738344969187e-07,4.5447813093576047547e-14,6.503952342398255757e-16,0.0053798076181556806277,7.050466183844350738e-05,1.6900241929282140262e-05,7.355085725416791128e-07,8.042504345130705296e-14,5.2629744024856975413e-24
0.32000000000000000666,0.0060041733512596704575,5.2910300054772417132e-05,2.0884475504104138235e-05,6.937869239910189423e-07,6.4896969816927588264e-14,8.109306593693321081e-16,0.0057324901154957507918,7.7550158071971976234e-05,1.9188722380150478847e-05,8.6204345992540420354e-07,1.1404137200205408487e-13,1.0251448444838006448e-23
0.33000000000000001554,0.0063820956986947283314,5.8395974953828860393e-05,2.3601312504475721786e-05,8.114431345142592243e-07,9.199883284224691681e-14,4.9990322633700022376e-16,0.006096368882592649585,8.50500497629533953e-05,2.1702107270994607717e-05,1.0054233547228707846e-06,1.5998011722860198354e-13,1.9562683320925735191e-23
0.34000000000000002442,0.0067712484667183884396,6.427926551542670813e-05,2.6573105703637199797e-05,9.447613921855180208e-07,1.2904941228599097722e-13,5.5304325857591882424e-16,0.0064714439194463761404,9.301853676943317817e-05,2.4454670439339427977e-05,1.1672768029015585232e-06,2.2216761840551273783e-13,3.661785875172368299e-23
0.3500000000000000333,0.007171595863071655603,7.0578267122702857564e-05,2.9814985141541750608e-05,1.0953001287061866762e-06,1.79237478412396679e-13,5.4005768187112264195e-16,0.0068577152260569295902,0.00010146981894945675197,2.7461124917710612396e-05,1.3493340863814830181e-06,3.0560549570025936218e-13,6.7307679578444358735e-23
0.35999999999999998668,0.007583101084448904544,7.731150807388205773e-05,3.3342466638467545238e-05,1.2647252761870471486e-06,2.4649173765060862847e-13,7.0838207941479522787e-16,0.0072551828024243090673,0.000110418096161069448987,3.073662293363459185e-05,1.5534303059428458754e-06,4.1662006320997610881e-13,1.2161529660582737223e-22
0.36999999999999999556,0.008005726321513069975,8.44979500337103185e-05,3.7171446198510838432e-05,1.4548148018265382841e-06,3.365581673566226237e-13,6.826361632794370109e-16,0.007663846648548518041,0.000119877568262316764117,3.4296755909638599366e-05,1.7815084641336927249e-06,5.631597879993731101e-13,2.1620806631772747112e-22
0.38000000000000000444,0.008439432764055247206,9.215698795815138782e-05,4.131819427842007585e-05,1.6674633342751596068e-06,4.5571844477644759534e-13,1.0484760400354152228e-15,0.008083706764429555644,0.00012986243511124408384,3.8157554463250588817e-05,2.0356225481775598021e-06,7.5514827526759412183e-13,3.785220785014908314e-22
0.39000000000000001332,0.008884180606289478893,0.00010030844951931841807,4.5799349931317744463e-05,1.9046868778184559529e-06,6.123236801810914182e-13,1.1218429436059465687e-15,0.0085147631500674201416,0.00014038689656589676755,4.2335488406999312837e-05,2.3179406128811296354e-06,1.0049011641076658637e-12,6.531191755013172268e-22
0.4000000000000000222,0.0093399290522862494016,0.00010897259405431612776,5.063191482083699018e-05,2.1686276168907115694e-06,8.168980741787501394e-13,1.2775992909658459149e-15,0.008957015805462112401,0.00015146515248432026947,4.684746674841426523e-05,2.6307478635418831333e-06,1.3276163023204322941e-12,1.1114642675016520054e-21
0.41000000000000003109,0.009806636321543614303,0.00011817011106208140847,5.5833247115244413994e-05,2.461558805424662966e-06,1.0822478323893801217e-12,1.1483896618867965982e-15,0.0094104647306136324225,0.00016311140272455996254,5.17108376900257284e-05,2.976449738855752096e-06,1.7419476369540926162e-12,1.8667952120616198778e-21
0.41999999999999998446,0.0102842596546945455604,0.00012792211827471630062,6.142105525734686876e-05,2.7858897421758702293e-06,1.4244754268614668631e-12,1.210611867752068297e-15,0.009875109925521975002,0.0001753398471446611926,5.6943388629364698813e-05,3.3575749938247700313e-06,2.2706744143354796293e-12,3.0964978698277586845e-21
0.42999999999999999334,0.010772755319351235738,0.00013825015932120622456,6.741339161870180211e-05,3.1441708319369409087e-06,1.8634218417588060277e-12,1.1541168092504739073e-15,0.010350951390187150547,0.00018816468560266952229,6.2563346158963042856e-05,3.7767787826647318662e-06,2.9414785341413281062e-12,5.0754348149520952964e-21
0.44000000000000000222,0.011272078616082067785,0.00014917620100817517508,7.382864603943285216e-05,3.5390987271252294415e-06,2.423107852094909554e-12,1.2854972598921767005e-15,0.010837989124609153854,0.00020160011795663024324,6.858937606635331387e-05,4.23684574171283714e-06,3.7878442514544074507e-12,8.225113383624027531e-21
0.4500000000000000111,0.0117821838845264502404,0.0001607226302370709834,8.0685539254848258296e-05,3.973521551856837019e-06,3.133296295556204069e-12,1.6156232696857268522e-15,0.011336223128787984923,0.00021566034406458880969,7.504058333406883347e-05,4.740693072335346751e-06,4.8500958738147319155e-12,1.31855568787507195955e-20
0.46000000000000001998,0.012303024509641230337,0.00017291225058132393395,8.800311621345616674e-05,4.450444202749388077e-06,4.0295910726682640983e-12,1.6717285986365454881e-15,0.01184565340272364202,0.00023035956378459056747,8.1936512139643718653e-05,5.2913736238352350423e-06,6.176590662190009236e-12,2.0919444719237629198e-20
0.47000000000000002887,0.012834552928082326208,0.0001857682785348868605,9.58007392907199551e-05,4.973033729088264569e-06,5.155327231710361375e-12,1.9094269335356808956e-15,0.012366279946416128613,0.00024571197697468097083,8.9297145855612847904e-05,5.892078976359845703e-06,7.825085820859001118e-12,3.2861751248666448553e-20
0.47999999999999998224,0.013376720634717061825,0.00019931433945896132986,0.00010409808139788939696,5.544624785261541587e-06,6.5627207025004237397e-12,2.1267444543495397202e-15,0.012898102759865439498,0.00026173178349290533848,9.714290704951179345e-05,6.5461425238085353847e-06,9.864300256859307611e-12,5.11330469013931563e-20
0.48999999999999999112,0.013929478189269216097,0.0002135744632371069159,0.00011291511899526158699,6.1687251570739510624e-06,8.314450445952842992e-12,2.2286854862821891303e-15,0.013441121843071578146,0.00027843318319730923308,0.00010549465748387703808,7.2570425567403439983e-06,1.2375693710456700986e-11,7.884122577873492835e-20
0.5,0.014492775223095142462,0.00022857307965925504451,0.00012227212500612083578,6.849021356459040139e-06,1.0485883224828837419e-11,2.020890664930188242e-15,0.013995337196034548025,0.00029583037594593797337,0.00011437369811624574479,8.028405345281623511e-06,1.5455487909731822327e-11,1.2050519734652994412e-19
0.5100000000000000089,0.015066560446090454181,0.00024433501354785089484,0.00013218966163926978454,7.5893842851147020066e-06,1.3165394105341677386e-11,2.043915808147354597e-15,0.014560748818754343931,0.00031393756159683698648,0.00012380176909915579738,8.864008222033709089e-06,1.9216956590664717684e-11,1.8264567188291260223e-19
0.52000000000000001776,0.015650781653724089512,0.0002608854796401196207,0.00014268857312435372087,8.3938749622055535364e-06,1.6459613085030926197e-11,2.1835458578062562237e-15,0.015137356711230969333,0.00033276894000805159112,0.00013380104978014597671,9.767782664980563141e-06,2.3793013554965302525e-11,2.7460339583226300907e-19
0.53000000000000002665,0.016245385734204149941,0.00027825007724204214952,0.00015378997835995602541,9.266750314672825289e-06,2.0494065040258146207e-11,2.0987687050796772388e-15,0.015725160873464420763,0.00035233871103762726866,0.00014439415870175570313,1.0743817380396430367e-05,2.9339130417414524627e-11,4.09665082575829738e-19
