t,ex0,to0,cg0,ex1,to1,cg1,ex2,to2,cg2
3.0100000000000002,0.0322584053550159,-2.405240436920892e-07,0.07478885296426446,0.005886863612295455,0.0002106063408102773,0.04746778634330688,0.0002753247261469507,0.004457686278268825,0.021885328019582463
3.02,0.03245279567701768,-3.1924279612794943e-07,0.0758136930333109,0.005880182070472255,0.00020399171596657587,0.048050765585238145,0.0002717132077047424,0.004401589794434828,0.0220968075484776
3.0300000000000002,0.032624556902552435,-3.8550378716878246e-07,0.07679571352224497,0.005869408978756505,0.00019741447266021119,0.0486043293616175,0.0002679916541263343,0.004342405368581141,0.022293872819621016
3.04,0.032774325082551216,-4.339036837922973e-07,0.0777352394229398,0.005854742887992794,0.00019087738774602308,0.04912880919266107,0.0002641729268826836,0.004280411735670837,0.02247675805891809
3.0500000000000003,0.03290272455939755,-4.585632346238529e-07,0.0786326161069919,0.005836375710214113,0.00018438433822135262,0.049624555445871056,0.000260265712245409,0.00421588080779317,0.02264569688208879
3.06,0.033010367966927454,-4.53127269936454e-07,0.07948820932572069,0.005814492718641856,0.0001779403012260446,0.05009191927358688,0.0002562784921168537,0.004149077674163594,0.022800922294667635
3.0700000000000003,0.03309785623042943,-4.103018199743023e-07,0.08030240521016879,0.005789272547685822,0.00017155135404244498,0.05053125261298535,0.00025221954403008376,0.004080260601123742,0.02294266669200372
3.08,0.03316577856664447,-3.2139072254553667e-07,0.08107561027110177,0.005760887192944215,0.00016522467409540347,0.05094290818608051,0.0002480969411488899,0.004009681032141452,0.02307116185926067
3.09,0.03321471248376605,-1.9328721211189658e-07,0.08180825139900855,0.005729502011203642,0.00015896853895227143,0.05132723949972373,0.00024391855226778582,0.003937583587810739,0.0231866389714167
3.1,0.033245223781440146,-3.5834527767745404e-08,0.08250077586410097,0.005695275720439111,0.00015279232632290252,0.05168460084560374,0.00023969204181200908,0.0038642060658518125,0.023289328593264595
3.11,0.033257866550765194,1.4182082108437655e-07,0.08315365131631403,0.005658360399814038,0.00014670651405965392,0.05201534730024646,0.00023542486983752146,0.0037897794411110796,0.023379460679411664
3.12,0.033253183174292135,3.3122905473380353e-07,0.08376719034932223,0.005618901489680239,0.00014072268015738408,0.052319834725015224,0.0002311242920310077,0.003714527865561125,0.02345726457427982
3.13,0.0332317043260244,5.246371231616823e-07,0.08434060234434795,0.0055770377915779394,0.00013485350275345502,0.052598419766110585,0.00022679735970987708,0.003638668668300739,0.023522969012105505
3.14,0.03319394897141789,7.149887060410393e-07,0.08487407118171704,0.00553290146823576,0.00012911276012773015,0.05285145985457046,0.00022245091982226177,0.003562397202230241,0.023576802116939747
3.15,0.03314042436738102,8.959242127367112e-07,0.08536803138604855,0.005486618043570734,0.00012351533070257642,0.053079313206270025,0.00021809161494701856,0.0034858233135477636,0.023618991402648115
3.16,0.033071626062274664,1.0617807823054127e-06,0.08582292038923356,0.005438306402688291,0.0001180771930428623,0.05328233882192181,0.00021372588329372698,0.0034090307299946944,0.023649763772910757
3.17,0.03298803789591219,1.207592283495674e-06,0.08623917853043488,0.005388078791882273,0.00011281542585595954,0.053460896487075575,0.0002093599587026913,0.0033321023402890343,0.023669345521222376
3.18,0.032890131999559466,1.3290893147478959e-06,0.0866172490560873,0.005336040818634914,0.00010774820799174168,0.05361534677211846,0.0002049998706449385,0.003255120101690829,0.023677962330892234
3.19,0.032778368795934834,1.4226992041943035e-06,0.08695757811989738,0.005282291451616867,0.00010289481844258545,0.05374605103227486,0.0002006514442222203,0.0031781650400021966,0.023675839275044165
3.2,0.03265319699920912,1.485546009658983e-06,0.08726061478284361,0.005226923020687171,9.826963491086251e-05,0.053853371407606494,0.00019632030016701116,0.0031013172495672975,0.023663200816616554
3.21,0.03251505361500566,1.5154505186578553e-06,0.08752681101317632,0.005170021216893285,9.383456939283686e-05,0.053937670823012374,0.0001920118548425102,0.003024655893272365,0.023640270808362354
3.22,0.03236436394040024,1.5109302483986906e-06,0.08775662168641772,0.0051116683012013275,8.957015093924793e-05,0.05399931298822882,0.00018773132024263938,0.0029482592025456772,0.023607272492849076
3.23,0.03220154156392117,1.4711994457811046e-06,0.08795050458536186,0.0050520653134154304,8.546641831709734e-05,0.054038662397829444,0.0001834837039920452,0.002872204477357583,0.023564428502458795
3.24,0.03202698836554921,1.3961690873965525e-06,0.08810892040007468,0.004991363853406891,8.15142108659632e-05,0.05405608433122519,0.00017927380934609712,0.0027965680862204745,0.02351196085938815
3.25,0.03184109451671765,1.2864468795283474e-06,0.08823233272789398,0.004929652489454103,7.770516849800163e-05,0.054051944852664284,0.00017510623519088908,0.002721425466188817,0.02345009097564834
3.2600000000000002,0.03164423848031222,1.1433372581516307e-06,0.08832120807342941,0.004867017333573895,7.403173169794534e-05,0.05402661081123225,0.00017098537604323802,0.0026468511228591204,0.023379039653065127
3.27,0.03143678701067118,9.688413889334072e-07,0.08837601584856253,0.00480354204152155,7.0487141523105e-05,0.053980449840851936,0.00016691542205068526,0.0025729186303699646,0.023299027083278835
3.2800000000000002,0.03121909515358524,7.65657167232504e-07,0.0883972283724467,0.004739307812790789,6.706543960336785e-05,0.053913830360283466,0.00016290035899149522,0.0024997006314019746,0.023210272847744344
3.29,0.03099150624629763,5.3717921809962e-07,0.08838532087150722,0.004674393390613786,6.376146814119909e-05,0.053827121573124304,0.00015894396827465665,0.002427268837177847,0.023112956520081555
3.3000000000000003,0.030754351917504034,2.8749889627727107e-07,0.08834077147944118,0.004608875061961151,6.057086991164059e-05,0.053720693467809166,0.0001550498269398815,0.0023556940274623225,0.02300728656856701
3.31,0.03050795208735266,2.1404286199852874e-08,0.0882640612372176,0.004542826657541948,5.749008826231204e-05,0.05359491681761014,0.00015122130765760587,0.002285046050562213,0.02289352708861909
3.3200000000000003,0.030252614967444157,-2.5561979800644165e-07,0.08815567409307731,0.004476319551803678,5.4516367113409866e-05,0.05345016318063654,0.00014746152347481492,0.0022153938233263754,0.02277193830159958
3.33,0.029988671567976376,-5.37391812523516e-07,0.08801609690253308,0.004409422662932296,5.1647750957708326e-05,0.05328680489983506,0.0001437703248156168,0.0021468053311457383,0.02264277654281351
3.34,0.0297168178880303,-8.1703348384148e-07,0.08784581942836947,0.0043422024528521974,4.888308486055853e-05,0.05310521510298964,0.0001401459489248473,0.002079347627953277,0.02250629426150913
3.35,0.02943754040301368,-1.086969808758577e-06,0.08764533434064295,0.004274722927226218,4.622201445988889e-05,0.05290576770272154,0.00013658736278182904,0.0020130868362240265,0.022362740020877927
3.36,0.029151222590058038,-1.338929054381196e-06,0.08741513721668183,0.00420704563545565,4.366498596620548e-05,0.05268883739648933,0.00013309357046085957,0.0019480881469750863,0.022212358498054637
3.37,0.02885823962012416,-1.563942758123909e-06,0.0871557265410863,0.00413922967068022,4.121324616259111e-05,0.05245479966658888,0.00012966361313121027,0.0018844158197656054,0.022055390484117202
3.38,0.02855895835800218,-1.7523457277093923e-06,0.08686760370572845,0.004071331669778111,3.8868842404706357e-05,0.05220403078015337,0.00012629656905712762,0.0018221331826967996,0.02189207288408683
3.39,0.02825373736231148,-1.8937760411685564e-06,0.08655127300975214,0.004003405813365936,3.663462262078871e-05,0.05193690778915326,0.000122991553597832,0.001761302632411932,0.02172263871692793
3.4,0.027942926885500805,-1.9771750468403768e-06,0.08620724165957322,0.003935503825798772,3.451423531165321e-05,0.051653808530396354,0.00011974771920751881,0.0017019297465211628,0.021547317115548175
3.41,0.027626868873848145,-1.9907873633720436e-06,0.0858360197688793,0.003867674975170124,3.25121295506919e-05,0.051355111625527715,0.00011656425543535737,0.0016439306714340083,0.021366333326798437
3.42,0.027305896967460858,-1.9221608797188964e-06,0.08543812035862991,0.0037999660733119547,3.0633554983874384e-05,0.05104119648102974,0.00011344038892549206,0.0015872830200883352,0.021179908711472857
3.43,0.026980336500275533,-1.760391175906114e-06,0.08501405935705643,0.003732421475794663,2.888422406994119e-05,0.050712443288222116,0.00011037538341704112,0.0015319669197388355,0.020988260744308783
3.44,0.026650504500058132,-1.5766446612070817e-06,0.08456435559966215,0.003665083081927101,2.7241980880964108e-05,0.05036923302326185,0.00010736853974409787,0.001477963530605385,0.020791603013986817
3.45,0.026316709688403866,-1.4094230931732617e-06,0.08408953082922212,0.0035979903347565572,2.568659462145304e-05,0.050011947447143205,0.0001044191958357295,0.0014252550458730246,0.02059014522313077
3.46,0.02597925248073729,-1.2574369042129738e-06,0.08359010969578337,0.003531180221068777,2.4213018245807558e-05,0.04964096910569782,0.00010152672671597828,0.0013738246916919785,0.02038409318830772
3.47,0.025638424986312226,-1.1194748969156714e-06,0.08306661975666473,0.0034646872713879374,2.2816463393370394e-05,0.049256681329594564,9.869054450386038e-05,0.001323656727177636,0.02017364884002793
3.48,0.025294511008211843,-9.94404244051993e-07,0.08251959147645693,0.003398543559976674,2.1492400388427976e-05,0.048859468234339676,9.591009841336697e-05,0.0012747364444105698,0.01995901022274496
3.49,0.024947786043348557,-8.81170488573715e-07,0.08194955822702253,0.003332778704836054,2.0236558240209918e-05,0.04844971472027664,9.318487475346317e-05,0.0012270501684365181,0.019740371494855538
3.5,0.024598517282464157,-7.78797543613795e-07,0.081357056287496,0.003267419867705604,1.904492464288949e-05,0.04802780359250402,9.05143969280891e-05,0.0011805852572664016,0.01951792292869968
3.5100000000000002,0.02424696361012966,-6.863876924863315e-07,0.08074262484428361,0.003202491754063284,1.791374597558318e-05,0.04759388455690453,8.789822543615888e-05,0.0011353301018763077,0.019291850910560595
3.52,0.02389337560474546,-6.031215886866015e-07,0.08010680599106361,0.0031380166131255082,1.6839527302351135e-05,0.0471482269504165,8.533595787156151e-05,0.0010912741262075047,0.019062337940664757
3.5300000000000002,0.02353799553854119,-5.282582558910259e-07,0.07945014472878596,0.003074014237847127,1.5819032372196705e-05,0.046691259944910156,8.282722892316006e-05,0.0010484077871664292,0.018829562633181838
3.54,0.023181057377575844,-4.6113508795720105e-07,0.07877318896567265,0.0030105019649214466,1.4849283619066888e-05,0.0462234069714652,8.037171037479251e-05,0.001006722574624698,0.018593699716224793
3.5500000000000003,0.022822786781737655,-4.011678489238706e-07,0.07807648951721738,0.0029474946747802076,1.3927562161851912e-05,0.045745085720370636,7.796911110527084e-05,0.0009662110114190959,0.018354920031849752
3.56,0.02246340110474424,-3.4785067301094916e-07,0.07736060010618587,0.0028850047915936062,1.3051407804385629e-05,0.045256708141124924,7.5619177088382e-05,0.0009268666533515887,0.018113390536056134
3.5700000000000003,0.02210310939414243,-3.0075606461950403e-07,0.07662607736261554,0.002823047346123084,1.2218619035445158e-05,0.04475868044243582,7.332169139288696e-05,0.0008886840891893091,0.017869274298786545
3.58,0.021742112391308452,-2.5953489833176944e-07,0.07587348082381584,0.00276168123558538,1.1427253028751188e-05,0.044251403092220545,7.107647418252156e-05,0.0008516589406645714,0.01762273050392686
3.59,0.021380602531447763,-2.2391641891113443e-07,0.075103372934368,0.0027009298286805685,1.0675625642967753e-05,0.04373527081760565,6.888338271599579e-05,0.0008157878624748597,0.017373914449306176
3.6,0.02101876394359514,-1.9370824130214923e-07,0.07431631904612507,0.002640803559146388,9.962311421702303e-06,0.04321067260492704,6.674231134699419e-05,0.0007810685422828309,0.017122977546696793
3.61,0.020656772450614706,-1.6879635063053034e-07,0.07351288741821208,0.002581312340992948,9.286143593505829e-06,0.04267799169973008,6.465319152417599e-05,0.0007474997007163222,0.016870067321814303
3.62,0.020294795569199817,-1.4914510220314508e-07,0.07269364824821722,0.0025224655685027117,8.646214071872623e-06,0.04213760560676942,6.261599179117455e-05,0.000715081091368338,0.01661532741431748
3.63,0.01993299250987321,-1.3479722150803167e-07,0.07185874393143807,0.002464272116230516,8.041873455240545e-06,0.0415898860900092,6.0630717786598056e-05,0.0006838135007970639,0.016358897577808364
3.64,0.01957151417698685,-1.2587380421438063e-07,0.0710084200238133,0.002406740339003552,7.472731026990754e-06,0.04103519917262282,5.8697412244028814e-05,0.0006536987485258529,0.0161009136798322
3.65,0.01921050316872208,-1.2257431617254729e-07,0.07014328508494792,0.0023498780719213843,6.938654755447956e-06,0.04047390513699317,5.6816154992023996e-05,0.0006247211740078942,0.015841507701877502
3.66,0.01885009377708947,-1.285629681490052e-07,0.06926394026339287,0.0022936926303559306,6.4397712938801914e-06,0.03990635852471243,5.498706295411483e-05,0.0005967923359988302,0.015580807739375981
3.67,0.018490411987928973,-1.6034755086271098e-07,0.06837097929664525,0.0022381908099514845,5.9764659804990245e-06,0.03933290813658223,5.321029014880742e-05,0.0005698725769374798,0.015318938001702616
3.68,0.018131575480909767,-2.1160200504036317e-07,0.0674649885111481,0.002183378886624691,5.549382838459384e-06,0.03875389703261352,5.1485865052149005e-05,0.0005439305529653161,0.015056018812175583
3.69,0.0177736936295304,-2.73243997583542e-07,0.06654654682229065,0.002129262616564571,5.159424575859658e-06,0.03816966253202669,4.9810151825094515e-05,0.0005189359158377512,0.014792166608056328
3.7,0.017416867501118677,-3.3731467364621817e-07,0.06561622573440806,0.0020758472362324976,4.805206683673463e-06,0.037580536213251435,4.81805592792798e-05,0.0004948593129241279,0.014527493940549493
3.71,0.017061189856831742,-3.9697865663473276e-07,0.06467458934078167,0.0020231374623622183,4.471047486934911e-06,0.036986843913926926,4.659575790959077e-05,0.0004716723872077277,0.014262109474802998
3.72,0.016706745151656002,-4.465240482078183e-07,0.06372219432363876,0.001971137491959835,4.1538701539389815e-06,0.03638890573090161,4.505444993983496e-05,0.0004493477772857634,0.013996117989907948
3.73,0.016353609534407218,-4.813624282765788e-07,0.06275958995415279,0.0019198510023038223,3.853452680277608e-06,0.03578703602023341,4.355536932274209e-05,0.0004278591173693862,0.013729620378898725
3.74,0.0160018508477304,-4.98028855004507e-07,0.06178731809244311,0.0018692811509450097,3.5695456816854223e-06,0.03518154339718955,4.209728173996352e-05,0.0004071810372836783,0.01346271594635148
3.75,0.015651668531665212,-4.941818648074712e-07,0.06080591318757535,0.0018194305757066004,3.3018723940398556e-06,0.0345727307362467,4.067898460207276e-05,0.00038728916246766066,0.013195621751789689
3.7600000000000002,0.015303385373866428,-4.686034723537229e-07,0.05981590227756096,0.0017703013946841505,3.0501286733610427e-06,0.033960895171090834,3.929930704856498e-05,0.0003681601139742854,0.012928526636251792
3.77,0.014957108911525773,-4.2119917056389614e-07,0.05881780498935767,0.0017218952062455902,2.8139829958119153e-06,0.0333463280946174,3.79571099478575e-05,0.0003497715084704427,0.012661556958378574
3.7800000000000002,0.014612939623387267,-3.529979306110005e-07,0.057812133538869055,0.001674213089031205,2.593076457698113e-06,0.03272931515893113,3.665128589728933e-05,0.00033210195823695464,0.012394836134595327
3.79,0.014270974747854515,-2.661522019204358e-07,0.05679939273094496,0.0016272556019536518,2.3870227754680665e-06,0.03211013627534623,3.5380759223121576e-05,0.0003151310711685809,0.012128484639111948
3.8000000000000003,0.013931308282990574,-1.6393791216996946e-07,0.055780079959381085,0.0015810227841979438,2.1954082857129193e-06,0.03148906561438618,3.414448598053705e-05,0.0002988394507740135,0.011862620003922828
3.81,0.013594030986518076,-5.075446728976675e-08,0.05475468520691938,0.0015355141552214652,2.0177919451666002e-06,0.030866371605783954,3.29414539536407e-05,0.00028320869617588166,0.011597356818806975
3.8200000000000003,0.013259230375819112,6.78752485376447e-08,0.05372369104524764,0.0014907287147539572,1.853705330705759e-06,0.03024231693848179,3.177068265545913e-05,0.00026822140211074685,0.011332806731327891
3.83,0.01292699072793535,1.8530487287733813e-07,0.05268757263499996,0.001446664942797532,1.7026526393498242e-06,0.029617158560631435,3.063122332794109e-05,0.0002538611589291082,0.01106907844683368
3.84,0.012597393079567929,2.9376456504201743e-07,0.05164679772575631,0.0014033207996266598,1.5641106882609537e-06,0.028991147679593904,2.9522158941957065e-05,0.00024011255259539724,0.01080627772845697
3.85,0.012270515227077504,3.843610060920105e-07,0.05060182665604271,0.0013606937257881748,1.4375289147440599e-06,0.028364529761939615,2.8442604197299454e-05,0.00022696116468798127,0.010544507397114935
3.86,0.011946431726484286,4.470773988352451e-07,0.04955311235333141,0.001318780642101281,1.322329376246818e-06,0.02773754453344843,2.7391705522682704e-05,0.00021439357239916318,0.01028386733150934
3.87,0.011625213893467955,4.7077346782728755e-07,0.04850110033404051,0.0012775779496575375,1.2179067503596395e-06,0.027110425979109502,2.6368641075742986e-05,0.00020239734853517906,0.01002445446812646
3.88,0.011306929803367755,4.4318545937130963e-07,0.047446228703534356,0.0012370815298208765,1.1236283348157014e-06,0.026483402343121454,2.5372620743038545e-05,0.00019096106151620176,0.009766362801237164
3.89,0.010991644291182393,3.38182477928629e-07,0.04638892815612318,0.0011972867442275853,1.0388340474909137e-06,0.02585669612889219,2.4402886140049364e-05,0.00018007427537633714,0.00950968338289683
3.9,0.010679418951570145,1.4086851687926724e-07,0.04532962197506344,0.0011581884347863225,9.628364264039586e-07,0.0252305240990391,2.3458710611177504e-05,0.0001697275422016811,0.009254504322945438
3.91,0.010370312138848758,-1.2067093303734555e-07,0.044268726032557465,0.0011197809236781037,8.949206297162458e-07,0.024605097275388847,2.2539399229746757e-05,0.00015988327973762923,0.009000910789007471
3.92,0.010064378966995541,-4.2008077242387957e-07,0.04320664878975384,0.0010820580133563155,8.343444357319594e-07,0.02398062093897758,2.1644288798003003e-05,0.00015049998294366763,0.008748985006492016
3.93,0.009761671309647266,-7.337126214943581e-07,0.042143791296747016,0.001045012986546701,7.803382428980129e-07,0.023357294630050728,2.077274784711383e-05,0.0001415607195813686,0.00849880625859266
3.94,0.00946223780010028,-1.040624820074054e-06,0.0410805471925777,0.0010086387564066201,7.321050698040899e-07,0.02273531214806319,1.9924176637168936e-05,0.00013304896114511828,0.008250450886287598
3.95,0.009166123831310385,-1.3225824275995995e-06,0.040017302705232426,0.0009729387542309683,6.888205551826078e-07,0.022114861551679157,1.9098007157179735e-05,0.00012494858286211347,0.008003992288339527
3.96,0.008873371555892963,-1.5640572231188778e-06,0.03895443665164404,0.000937911929076973,6.496329579087475e-07,0.021496125158772292,1.8293703125079714e-05,0.00011724386369236459,0.007759500921295741
3.97,0.008584019886122847,-1.7522277052911237e-06,0.037892320437691196,0.0009035503109300309,6.136631570004335e-07,0.020879279546425537,1.7510759987724093e-05,0.0001099194863286929,0.007517044299488048
3.98,0.008298104493934451,-1.8769790923868363e-06,0.03683131805819883,0.0008698459720545267,5.800046516183472e-07,0.020264495550931325,1.6748704920890184e-05,0.00010296053719673309,0.007276686995032848
3.99,0.00801565781092165,-1.9309033222878476e-06,0.03577178609693772,0.0008367910269938208,5.477235610659128e-07,0.019651948496590497,1.600709682927703e-05,9.635250645493082e-05,0.007038490637831054
4.0,0.0077367090283378785,-1.909299052487277e-06,0.034714073726624946,0.0008043776325702614,5.158586247893138e-07,0.019041957550239682,1.5285526346505748e-05,9.008128799454518e-05,0.006802513915568177
4.01,0.007461284097096059,-1.8101716600895563e-06,0.03365852270892342,0.0007725979878851734,4.834212023774785e-07,0.018434777390069282,1.4583615835119207e-05,8.413317943964648e-05,0.00656881257371424
4.0200000000000005,0.007189405727768614,-1.6342332418103987e-06,0.03260546739444214,0.0007414443343188629,4.500247485379585e-07,0.017830616380980713,1.3901019386582218e-05,7.849488214711702e-05,0.006337439415523821
4.03,0.006921093390587557,-1.3849026139768743e-06,0.0315552347227364,0.0007109089555306254,4.17647884045569e-07,0.017229677738784796,1.3237422821281624e-05,7.315350120665286e-05,0.006108444302036107
4.04,0.006656363315444348,-1.0683053125273085e-06,0.03050814422230727,0.0006809841774587306,3.8655745034978284e-07,0.01663215953020145,1.2592543688526042e-05,6.809654544076063e-05,0.005881874152074779
4.05,0.0063952284918899795,-6.932735930113422e-07,0.029464508010602013,0.0006516623683204316,3.5677231088178824e-07,0.01603825467285988,1.1966131266545993e-05,6.331192740475978e-05,0.005657772942248082
4.0600000000000005,0.006137698669134942,-2.71346430589892e-07,0.028424630794013812,0.0006229359386119616,3.2830806237482353e-07,0.01544815093529851,1.1357966562493922e-05,5.878796338678138e-05,0.00543618170694881
4.07,0.005883780356049313,1.8323047996472402e-07,0.027388809867882183,0.0005947973411085429,3.0117703486418747e-07,0.01486203093696515,1.0767862312444283e-05,5.451337340777006e-05,0.005217138538354361
4.08,0.0056334768211626154,6.535047242689831e-07,0.026357335116492485,0.0005672390708643715,2.75388291687224e-07,0.014280072148216711,1.0195662981393309e-05,5.047728122148128e-05,0.005000678586426622
4.09,0.005386788092663915,1.1198171683280286e-06,0.025330489013076128,0.0005402536652126282,2.5094762948333233e-07,0.013702446890319405,9.641244763259158e-06,4.6669214314483176e-05,0.004786834058912068
4.1,0.005143710958401786,1.5598019585356952e-06,0.024308546619810675,0.0005138337037654753,2.2785757819396444e-07,0.013129322335448695,9.104515580881943e-06,4.307910390615607e-05,0.004575634221341711
4.11,0.004904238965884305,1.9483865216745486e-06,0.023291775587819585,0.0004879718084140546,2.0611740106262352e-07,0.012560860506689246,8.58541508602357e-06,3.969728494869211e-05,0.004367105397031104
4.12,0.004668362422279125,2.257791564915759e-06,0.022280436157172706,0.0004626606433284962,1.8572309463487083e-07,0.011997218278035111,8.083914659368072e-06,3.651449612709649e-05,0.004161270967080416
4.13,0.0044360683944133575,2.4575310758192883e-06,0.02127480615730478,0.0004378929149579055,1.6666738875831493e-07,0.011438547374389449,7.600017410521174e-06,3.3521879859185896e-05,0.003958151370374299
4.14,0.004207340708773639,2.5144123223337357e-06,0.020275270817867817,0.00041366137203037174,1.4893974658261916e-07,0.010884994371564727,7.133753692754387e-06,3.071098229558925e-05,0.0037577641035819905
4.15,0.003982159951506116,2.392535852796401e-06,0.01928215561229426,0.0003899588055529638,1.325263645594979e-07,0.010336700696282595,6.683310628792581e-06,2.807375331974758e-05,0.0035601237211572573
4.16,0.003760503468416509,2.0752511684654816e-06,0.01829576820994217,0.0003667780488117382,1.1741017244272314e-07,0.00979380262617411,6.2469094706068e-06,2.5602546547914758e-05,0.00336524183533847
4.17,0.003542347529499233,1.6880373192136583e-06,0.01731640850723525,0.0003441119773717274,1.0357083328811473e-07,0.009256431289779434,5.824171522249495e-06,2.329011932915607e-05,0.0031731271161485053
4.18,0.0033277776722771563,1.2825388029007653e-06,0.016344368627663156,0.00032195350907694785,9.098474345354727e-08,0.008724712666548015,5.414724592908318e-06,2.1122598877945697e-05,0.002983785291394807
4.19,0.0031168414294885515,8.851496972934283e-07,0.015379932921781365,0.000300295604050395,7.96250325989468e-08,0.00819876758683852,5.018202996906052e-06,1.9080225113280583e-05,0.0027972191466693556
4.2,0.0029095259624845457,5.181211231140795e-07,0.014423377967211496,0.0002791312646940522,6.946156368629547e-08,0.00767871173191899,4.634247553700751e-06,1.7158948279241593e-05,0.0026134289082057113
4.21,0.0027058178477665463,1.9956124404074078e-07,0.0134749725686408,0.0002584535356888792,6.046093297962504e-08,0.007164655633966581,4.262505587885527e-06,1.5355175587268752e-05,0.0024325189423198192
4.22,0.0025057030769863146,-5.656473329283061e-08,0.012534977757822497,0.0002382555039948188,5.258647004502105e-08,0.006656704676067755,3.902630929188692e-06,1.3665276738836029e-05,0.002254578101883316
4.23,0.0023091670569459297,-2.404345592971912e-07,0.01160364679357562,0.00021853029885079403,4.579823775062118e-08,0.00615495909221816,3.554283912473694e-06,1.2085583925451019e-05,0.002079614234105797
4.24,0.00211619460959786,-3.463689414271537e-07,0.010681225161785345,0.00019927109177471489,4.005303226661784e-08,0.00565951396732284,3.217131377739237e-06,1.0612391828655492e-05,0.0019076342065563066
4.25,0.001926769972044855,-3.728315441818831e-07,0.009767950575402473,0.00018047109656346737,3.530438306525438e-08,0.005170459237195949,2.8908466701190975e-06,9.241957620024558e-06,0.0017386439071632493
4.26,0.0017408767965400192,-3.224289891048255e-07,0.008864052974443792,0.00016212356929292163,3.150255292082765e-08,0.004687879688560942,2.5751096398822467e-06,7.970500961167221e-06,0.001572648244214448
4.2700000000000005,0.0015584981504867747,-2.0191085478371714e-07,0.007969754525991895,0.00014422180831792826,2.8594537909686717e-08,0.0042118549590504685,2.269606642432796e-06,6.79420400372615e-06,0.0014096511463571168
4.28,0.0013796165164389287,-2.216967685062869e-08,0.007085269624195499,0.00012675915427232283,2.6524067410234664e-08,0.0037424595372065675,1.974030538310102e-06,5.709211389378081e-06,0.001249655562597916
4.29,0.0012042137921005765,2.0175905201809774e-07,0.00621080489026898,0.00010972899006891923,2.5231604102926166e-08,0.0032797627624803934,1.688080693188603e-06,4.711630249833194e-06,0.0010926634623028685
4.3,0.0010322712903261628,4.506968821018101e-07,0.00534655917249267,9.312474089951479e-05,2.465434397026923e-08,0.0028238288252323933,1.4114629778779308e-06,3.797530206835543e-06,0.0009386758351974144
4.3100000000000005,0.0008637697391204544,7.013224066355777e-07,0.004492723546212728,7.693987423488581e-05,2.4726216296824454e-08,0.0023747167667322183,1.1438897683228588e-06,2.962943372162871e-06,0.000787692691366386
4.32,0.0006986892816385989,9.261712618101006e-07,0.003649481313841421,6.116789982479572e-05,2.5377883669205556e-08,0.0019324804791589038,8.850799456033964e-07,2.203864347626888e-06,0.0006397130612540596
4.33,0.0005370094761860331,1.0936361267718469e-06,0.0028170080048566908,4.5802369697985176e-05,2.6536741976078425e-08,0.001497168705600592,6.347588959346474e-07,1.5162502250728334e-06,0.0004947349956640761
4.34,0.00037870929621854543,1.167966723622961e-06,0.001995471375802412,3.083687816217754e-05,2.8126920408162703e-08,0.0010688250400547432,3.926585106668988e-07,8.960205863798124e-07,0.0003527555657594937
4.3500000000000005,0.00022376713034224626,1.1092698174212733e-06,0.0011850314102883168,1.6265061804076946e-05,3.0069281458230044e-08,0.0006474879274280011,1.5851718628558957e-07,3.3905750346062283e-07,0.00021377086306276173
4.36,7.21607823136218e-05,9.484033770010165e-07,0.000385840318990225,2.0809966399465714e-06,3.2281420921104904e-08,0.00023319066353638326,-6.792017558861658e-08,-1.5879446173803526e-07,7.777599945577376e-05
4.37,-7.613252896054726e-05,7.836244811211386e-07,-0.00040195746035038074,-1.1720875051808662e-05,3.467766789366507e-08,-0.00017403860489495146,-2.8690216819995736e-07,-6.017282572358402e-07,-5.5234892820211785e-05
4.38,-0.00022113616942312942,6.231268749611877e-07,-0.00117822526292604,-2.5147336556163365e-05,3.716908477484035e-08,-0.0005741768802315604,-4.986708796574821e-07,-9.939743410186662e-07,-0.00018526866116452042
4.39,-0.00036287408986665926,4.7304164241282166e-07,-0.0019428341968634154,-3.820514233023642e-05,3.966346726561429e-08,-0.0009672063139297624,-7.034618929350748e-07,-1.339800681038637e-06,-0.00031233313261707025
4.4,-0.0005013708259333479,3.384224588782687e-07,-0.0026956631432233265,-5.090095543838035e-05,4.2065344369022665e-08,-0.001353114206536634,-9.015042858714689e-07,-1.6435127552141132e-06,-0.0004364371138583876
4.41,-0.0006366514981150321,2.2324559127037645e-07,-0.0034365987560005355,-6.324134755217679e-05,4.4275978390153796e-08,-0.0017318930076899407,-1.093020631170188e-06,-1.909453551429637e-06,-0.0005575903912095627
4.42,-0.0007687418117532539,1.3040989801253817e-07,-0.0041655354621240905,-7.523279895044336e-05,4.6364866764084045e-08,-0.0021035403161182575,-1.278226996399637e-06,-2.142003567536075e-06,-0.000675803730632312
4.43,-0.0008976680570392023,6.173682903874186e-08,-0.004882375461457089,-8.688169851922896e-05,7.329357482966557e-08,-0.0024680588796409074,-1.4573329439930421e-06,-2.3455808113505073e-06,-0.0007910888777289413
4.44,-0.001023457109013747,1.797042579355706e-08,-0.005587028726796808,-9.819434375181608e-05,1.3904287496821642e-07,-0.0028254565951679883,-1.6305415312484795e-06,-2.5246408006562525e-06,-0.0009034585577423538
4.45,-0.0011461364275673859,-1.2226787678544054e-09,-0.006279413003874433,-0.00010917694074871661,2.3822190686889196e-07,-0.0031757465087002418,-1.7980493103288105e-06,-2.683676563202829e-06,-0.001012926475556025
