t,n1,n2,n3,n4,n10,n20,f1,f2,f3,f4,f10,f20
0.4500000000000000111,0.023891941967717328019,0.0026643178760031808322,0.00013588639906991290462,3.683795245260227454e-05,5.445749198138096151e-10,2.007804601233186481e-15,0.02100025017617221379,0.0024724826892464236289,0.00014321002150731636043,3.4105062946388654138e-05,4.9666571725487578084e-10,2.3128057136144444238e-18
0.46000000000000001998,0.024884106255730955096,0.0028414889192636080296,0.00014872977226315640985,4.1058563965519133626e-05,6.9272467927580774257e-10,1.6725723825758088871e-15,0.021943965122360693798,0.0026410049387159380621,0.00015637044842141449791,3.806671888692055055e-05,6.3250313215221851167e-10,3.6693642685858533803e-18
0.47000000000000002887,0.02589275439316415274,0.0030261186627968375464,0.00016246876869377905705,4.5654246482908069027e-05,8.765799108452316567e-10,1.5043080793219670841e-15,0.022908421056377494679,0.0028170158600343640082,0.0001704177341158587245,4.238825870134944044e-05,8.013144405619952201e-10,5.7640983043935977077e-18
0.47999999999999998224,0.026917664894065348666,0.00321833986261401599,0.00017714419986556445715,5.064900827697554634e-05,1.1036861707277821856e-09,1.42348439255163686985e-15,0.023893617978222606024,0.003000678250415806693,0.00018539085371858734521,4.709366318890195215e-05,1.0101366838418973114e-09,8.968965369876908051e-18
0.48999999999999999112,0.027958617041621206326,0.003418283814783544929,0.00019279773493780155214,5.606780793680268951e-05,1.3829676223643579297e-09,1.6762796398269092848e-15,0.024899555887896041712,0.0031921549070743748117,0.00020132962053233318268,5.2207955551175772837e-05,1.2673116064396841319e-09,1.3829104005708175382e-17
0.5,0.029015390909742026782,0.0036260803422655681592,0.00020947189217332394821,6.1936567853545535184e-05,1.7249436957980182156e-09,1.6044046514661332442e-15,0.025926234785397794802,0.0033916086272241744576,0.00021827468603462333316,5.775722357091339252e-05,1.5826926287486905644e-09,2.1137151165184376207e-17
0.5100000000000000089,0.030087767384275392393,0.0038418577818120466967,0.00022721003009189685775,6.828218737010488602e-05,2.141969414255706997e-09,2.180736150993208139e-15,0.026973654670727865296,0.0035992022080793121576,0.00023626753987777916657,6.376864179077603107e-05,1.9678793526717175171e-09,3.2036868626952701387e-17
0.52000000000000001776,0.031175528183847176292,0.0040657429709438338075,0.00024605633833989646784,7.513255559521013656e-05,2.648508436836346073e-09,2.0439419587125013786e-15,0.028041815543886256662,0.003815098446853894005,0.0002553505098889166246,7.027049369211747711e-05,2.4364825872271458355e-09,4.816666513966457977e-17
0.53000000000000002665,0.03227845588032275323,0.004297861235002040873,0.00026605582829540783412,8.251656388047193182e-05,3.2614386944008448933e-09,2.0172227628229740168e-15,0.029130717404872965431,0.0040394601407620278274,0.00027556676206994581415,7.7292193873757926935e-05,3.0044231354417449064e-09,7.185708972039122712e-17
0.54000000000000003553,0.03339633391888700148,0.0045383363742890819523,0.00028725432340821483845,9.0464117957578275224e-05,4.0003975767764617813e-09,1.94415292224919717e-15,0.030240360253687991604,0.0042724500870178197184,0.00029696030059757127844,8.4864310230757836976e-05,3.6902678535413227987e-09,1.06400904181907963e-16
0.5500000000000000444,0.034528946637739948988,0.0047872906512976807526,0.0003096984493050583976,9.900614973616643922e-05,4.8881621780382386015e-09,2.1711611733973716297e-15,0.03137074409033133865,0.0045142310828353779395,0.00031957596782329210534,9.301858613319175591e-05,4.5156067797200452807e-09,1.5642020173193225896e-16
0.5600000000000000533,0.03567607928740364545,0.0050448447780375473004,0.00033343562365646092814,0.00010817462876271067093,5.951080135717427363e-09,2.4707149370011979907e-15,0.03252186891480299963,0.0047649659254288059818,0.00034345944427340154795,0.000101787962604922265224,5.505475433201758079e-09,2.283625739317738728e-16
0.57000000000000006217,0.03683751804963695045,0.0053111179034652264246,0.00035851404582333155566,0.00011800257333673031836,7.2195441893704757687e-09,2.4873189201797575898e-15,0.03369373472710298495,0.005024817412012213408,0.00036865724864898734986,0.00011120660050237370293,6.6888267055748645254e-09,3.3116797417278126083e-16
0.57999999999999996003,0.038013050055959157064,0.005586227601019337196,0.00038498268629932172924,0.00012852406128597825019,8.728520596180176866e-09,2.8055552695876959708e-15,0.034886341527231266857,0.005293948339799703709,0.00039521673782593120302,0.00012130990269330598212,8.099057106171834696e-09,4.771602166464333779e-16
0.5899999999999999689,0.03920246340577523969,0.0058702898562702780956,0.00041289127595181505655,0.00013977424040289226177,1.0518135269458501986e-08,2.2728260419077802454e-15,0.036099689315187886984,0.0055725215060053890498,0.00042318610685491021145,0.00013213453623558889748,9.774592482274175244e-09,6.832326416966283715e-16
0.5999999999999999778,0.040405547184105501668,0.0061634190546863269235,0.00044229029507651519237,0.00015178933853740467241,1.2634323059666399965e-08,2.1401418014242970165e-15,0.037333778090972824515,0.0058606997078433729215,0.00045261438896139493965,0.00014371845455597517132,1.1759538713864717638e-08,9.724171738967800436e-16
0.6099999999999999867,0.04162209147891334296,0.006465727969524068773,0.00047323096228038552275,0.00016460667335018285148,1.5129542779793693535e-08,2.50277691078836193e-15,0.03858860785458607945,0.0061586457425277622846,0.0004835514555456503342,0.00015610091962887505824,1.4104403282247128722e-08,1.3759507760190912053e-15
0.61999999999999999556,0.042851887398033347565,0.006777327749843601798,0.0005057652231964088717,0.00017826466172639477542,1.8063566183300609303e-08,3.1803937765566685977e-15,0.039864178606027651786,0.0064665224072726640997,0.0005160480161827362116,0.00016932252415512971644,1.6866894032843342591e-08,1.9359843476626768851e-15
