t,z
3.96,0.059445937078796696
3.97,0.05860343302916905
3.98,0.057770789674458686
3.99,0.056947926436399995
4.0,0.056134762834170876
4.01,0.05533121849469587
4.0200000000000005,0.05453721316254473
4.03,0.053752666709780544
4.04,0.05297749914549621
4.05,0.05221163062525218
4.0600000000000005,0.051454981460520646
4.07,0.05070747212771223
4.08,0.049969023277199834
4.09,0.049239555742382035
4.1,0.04851899054739682
4.11,0.04780724891701231
4.12,0.04710425228399828
4.13,0.04640992229721223
4.14,0.045724180830582106
4.15,0.04504694998980441
4.16,0.04437815212090351
4.17,0.043717709817330766
4.18,0.04306554592735495
4.19,0.04242158356175604
4.2,0.041785746099923096
4.21,0.0411579571984267
4.22,0.040538140795652336
4.23,0.03992622112020547
4.24,0.03932212269661191
4.25,0.038725770351832806
4.26,0.03813708922100238
4.2700000000000005,0.037556004754132455
4.28,0.036982442721686506
4.29,0.036416329219567
4.3,0.03585759067639757
4.3100000000000005,0.03530615385747583
4.32,0.03476194587028003
4.33,0.034224894170083814
4.34,0.033694926564983976
4.3500000000000005,0.03317197122002753
4.36,0.03265595666311802
4.37,0.03214681178828728
4.38,0.03164446586149945
4.39,0.031148848522729283
4.4,0.03065988979400254
4.41,0.03017752008004633
4.42,0.02970167017280724
4.43,0.0292322712558456
4.44,0.02876925490808996
4.45,0.02831255310723399
4.46,0.027862098233565225
4.47,0.02741782307152285
4.48,0.026979660815269813
4.49,0.02654754507004488
4.5,0.026121409854528738
4.51,0.025701189606430683
4.5200000000000005,0.02528681918156042
4.53,0.02487823385973234
4.54,0.024475369344656453
4.55,0.024078161769013007
4.5600000000000005,0.023686547690729476
4.57,0.023300464104061114
4.58,0.022919848434043363
4.59,0.02254463854227562
4.6000000000000005,0.022174772725712028
4.61,0.02181018972160903
4.62,0.021450828707735084
4.63,0.021096629303320485
4.64,0.020747531568775693
4.65,0.020403476011387478
4.66,0.020064403583771942
4.67,0.019730255683044942
4.68,0.0194009741560503
4.69,0.019076501297182455
4.7,0.01875677984993683
4.71,0.01844175300539401
4.72,0.018131364411865775
4.73,0.01782555815833199
4.74,0.017524278794308457
4.75,0.017227471313409015
4.76,0.01693508116764733
4.7700000000000005,0.016647054253825788
4.78,0.016363336928356842
4.79,0.016083875994202454
4.8,0.015808618706761535
4.8100000000000005,0.015537512776967799
4.82,0.015270506363344663
4.83,0.015007548069422796
4.84,0.0147485869675162
4.8500000000000005,0.01449357255642418
4.86,0.014242454805410323
4.87,0.013995184121218793
4.88,0.013751711363755303
4.89,0.013511987838980985
4.9,0.013275965288619393
4.91,0.013043595920929407
4.92,0.012814832375692975
4.93,0.012589627738175263
4.94,0.012367935531940336
4.95,0.01214970973464187
4.96,0.011934904753936326
4.97,0.01172347544040371
4.98,0.011515377085706019
4.99,0.011310565402509049
5.0,0.011108996543992292
