t,n1,n2,n5,n10,n15,n20,f1,f2,f5,f10,f15,f20
4.2,0.10030148883027519,0.017809283241364392,0.0006399941656822864,2.2616915946812556e-05,9.204352559176274e-07,4.0200861169489e-08,0.7943393001947404,0.5589104598820026,0.03579125100864542,1.515261090353837e-05,5.243397362296946e-10,4.4499467976820445e-15
4.22,0.10081245986437476,0.017941188148027535,0.0006641478338518742,2.4030531153740544e-05,1.0019296141109566e-06,4.484660553875671e-08,0.8001945757917375,0.5659761325936217,0.036787576638445285,1.5955384585367647e-05,5.654989931174696e-10,4.867227268264263e-15
4.24,0.10132187878703451,0.01807281492021543,0.0006890233016574675,2.5522649828877663e-05,1.090082044233874e-06,4.999700501213792e-08,0.8060593349111684,0.5730937050315769,0.037806575114873536,1.6796543808876327e-05,6.096700138128934e-10,5.41605450396943e-15
4.26,0.10182973901240858,0.01820415367324704,0.0007146369457056882,2.70971125723741e-05,1.1853927832273412e-06,5.5703502940044564e-08,0.8119334939551022,0.580263260458227,0.038848647081832346,1.767772736729373e-05,6.570574787091045e-10,5.871993612083852e-15
4.28,0.10233603415031801,0.018335194565307317,0.0007410053975744761,2.8757923402245207e-05,1.2883964713440684e-06,6.202245186665185e-08,0.8178169700615122,0.587484881398967,0.03991419820808902,1.860063568384141e-05,7.078785903937183e-10,6.4578850724332066e-15
4.3,0.10284075800360622,0.018465927797436853,0.0007681455456417485,3.050925568979525e-05,1.399664306851141e-06,6.901555304624578e-08,0.8237096810978046,0.5947586496487337,0.04100363922386236,1.9567032816520264e-05,7.623637726443006e-10,7.197797293338733e-15
4.32,0.10334390456552163,0.018596343613508044,0.0007960745368848971,3.235545827150464e-05,1.5198063199550284e-06,7.67503287184986e-08,0.8296115456544081,0.6020846462784599,0.04211738595746721,2.057874851736394e-05,8.207594064569818e-10,7.730064841549414e-15
4.34,0.10384546801712898,0.01872643230019096,0.0008248097786551596,3.4301061743738915e-05,1.6494737754480109e-06,8.530063590890582e-08,0.8355224830384137,0.6094629516414741,0.043255859372005816,2.163768035586092e-05,8.833248842002739e-10,8.260933147255728e-15
4.36,0.10434544272475178,0.018856184186908594,0.0008543689404263316,3.6350784944861174e-05,1.7893617098175406e-06,9.474722145176926e-08,0.8414424132672758,0.6168936453798364,0.044419485602131444,2.2745795888700173e-05,9.503367192907056e-10,9.180028135934676e-15
4.38,0.10484382323744092,0.018985589645782015,0.0008847699555128776,3.85095416288665e-05,1.9402116089705886e-06,1.0517832197466775e-07,0.8473712570625657,0.6243768064306254,0.04560869599085549,2.390513489733493e-05,1.0220883470686562e-09,1.0128446517594092e-14
4.4,0.10534060428447306,0.01911463909156458,0.0009160310227598838,4.078244733338399e-05,2.1028142340525895e-06,1.166903132577677e-07,0.8533089358437823,0.6319125130321648,0.046823927126416844,2.5117811681519327e-05,1.0988910376111787e-09,1.1072231041573859e-14
4.42,0.10583578077287513,0.01924332298156514,0.0009481706082003181,4.317482644777869e-05,2.278012602077435e-06,1.2938841063365833e-07,0.8592553717222131,0.6395008427301987,0.04806562087920215,2.6386017416945288e-05,1.1810744947649893e-09,1.1920179598396082e-14
4.44,0.10632934778497971,0.01937163181556509,0.0009812074466851338,4.569221948902818e-05,2.4667051320925926e-06,1.4338742928124094e-07,0.8652104874948547,0.6471418723840109,0.04933422443872535,2.7712022573170697e-05,1.2689884938464904e-09,1.3230780416709704e-14
4.46,0.10682130057600324,0.019499556135720516,0.0010151605434721889,4.8340390581169446e-05,2.6698489567202486e-06,1.5881259863193587e-07,0.8711742066383813,0.654835678172489,0.050630190350656815,2.9098179398063514e-05,1.3630041981845154e-09,1.469113131170488e-14
4.48,0.10731163457165603,0.019627086526459288,0.0010500491757886655,5.112533515377778e-05,2.888463418523062e-06,1.758004485375389e-07,0.8771464533031716,0.6625823356001375,0.051953976553908376,3.054692446787482e-05,1.4635146716015306e-09,1.592210515794307e-14
4.5,0.10780034536577505,0.019754213614366148,0.0010858928943521336,5.405328785484705e-05,3.1236337515438775e-06,1.944997599543708e-07,0.8831271523073816,0.670381919503037,0.05330604641777079,3.2060781303564646e-05,1.5709357220993245e-09,1.7561494678487017e-14
4.5200000000000005,0.10828742871798631,0.01988092806806055,0.0011227115248580541,5.713073069096285e-05,3.3765149596005954e-06,2.1507259406368996e-07,0.8891162291310785,0.6782345040547487,0.054686868779106654,3.364236305459943e-05,1.6857095193523686e-09,1.9162667299532736e-14
4.54,0.1087728805513917,0.020007220598064073,0.0011605251694262841,6.0364401391675574e-05,3.6483359018255907e-06,2.3769539888210448e-07,0.8951136099104132,0.6861401627721712,0.05609691797958841,3.529437525780199e-05,1.8083025154524018e-09,2.0973171558118944e-14
4.5600000000000005,0.10925669695028195,0.02013308195666017,0.001199354208008889,6.376130200882618e-05,3.9404035925403764e-06,2.625602035103151e-07,0.9011192214318602,0.6940989685213428,0.05753667390299558,3.701961866270215e-05,1.9392087134933006e-09,2.2738207954881994e-14
4.58,0.1097388741578764,0.020258502937745945,0.0012392192997579847,6.732870775475792e-05,4.254107730952113e-06,2.89875905213525e-07,0.9071329911264938,0.7021109935231896,0.05900662201256139,3.88209921303828e-05,2.0789516436723887e-09,2.5051805698087957e-14
4.6000000000000005,0.11021940857408759,0.020383474376673465,0.0012801413843486302,7.107417608109547e-05,4.590925463347925e-06,3.1986965282139514e-07,0.9131548470643222,0.7101763093592319,0.06050725338836781,4.070149560946872e-05,2.2280859266157417e-09,2.745439293096916e-14
4.62,0.11069829675331,0.02050798715008457,0.0013221416832586083,7.500555600674419e-05,4.952426395994615e-06,3.5278833883858425e-07,0.9191847179486695,0.7182949869772305,0.062039064764789924,4.2664233190157495e-05,2.3871958148025167e-09,3.004582084519134e-14
4.64,0.11117553540223557,0.020632032175737548,0.0013652417010033137,7.913099769865774e-05,5.3402778668731575e-06,3.889002031770024e-07,0.925222533110608,0.726467096696789,0.0636025585679983,4.4712416227561655e-05,2.5569020162646505e-09,3.277684645903423e-14
4.66,0.1116511213776939,0.020755600412327418,0.001409463226325298,8.345896231384483e-05,5.7562504909720085e-06,4.2849656082443693e-07,0.9312682225034373,0.7346927082149054,0.06519824295349971,4.684936655524527e-05,2.737858972684858e-09,3.572370635999562e-14
4.68,0.11212505168451392,0.020878682859293736,0.0014548283333295612,8.799823209866553e-05,6.202223984674409e-06,4.7189365476144545e-07,0.9373217166972132,0.7429718906114734,0.06682663184373558,4.907851977187823e-05,2.9307593179364625e-09,3.89772241122581e-14
4.7,0.11259732347341377,0.021001270556626764,0.0015013593825753844,9.275792076185084e-05,6.680193292700939e-06,5.194346535899209e-07,0.9433829468733262,0.7513047123547384,0.06848824496572435,5.1403428615140256e-05,3.1363347859335116e-09,4.267906235539466e-14
4.72,0.11306793403891233,0.021123354584663846,0.0015490790221137486,9.774748412198806e-05,7.192275022940219e-06,5.714917944000714e-07,0.9494518448191233,0.7596912413067007,0.0701836078887531,5.382776641837347e-05,3.3553582703377885e-09,4.6654286699705196e-14
4.74,0.11353688081726432,0.021244926063876183,0.0015980101884700713,0.00010297673102996105,7.740714205183117e-06,6.284686842701044e-07,0.9555283429225835,0.7681315447284761,0.07191325206211929,5.6355330652773396e-05,3.5886467306556715e-09,5.0958588666965354e-14
4.76,0.1140041613844201,0.021365976154653358,0.001648176107575279,0.00010845583458130296,8.32789139156333e-06,6.908027750336249e-07,0.9616123741670334,0.7766256892856043,0.07367771485291484,5.899004656013038e-05,3.837062160089953e-09,5.56898540919148e-14
4.78,0.11446977345400776,0.0214864960570785,0.001699600295638965,0.00011419534361625202,8.956330110278814e-06,7.589680163339949e-07,0.9677038721259142,0.7851737410533152,0.07547753958386315,6.173597087140148e-05,4.101515994814665e-09,6.066682678281986e-14
4.8,0.11493371487533824,0.021606477010695072,0.001752306559963139,0.00012020619451514647,9.628704688259156e-06,8.334777040544506e-07,0.9738027709575912,0.7937757655217444,0.07731327557119672,6.45972956217234e-05,4.382969052557811e-09,6.630914045204434e-14
4.82,0.1153959836314339,0.021725910294270855,0.0018063189996992944,0.00012649972329855362,1.034784846382655e-05,9.148875361907955e-07,0.979909005400211,0.8024318276011093,0.07918547816258352,6.75783520557652e-05,4.682435473125772e-09,7.225274407137821e-14
4.84,0.11585657783707833,0.021844787225552467,0.0018616620065404533,0.00013308767802916528,1.111676239957999e-05,1.00379888874208e-06,0.9860225107666052,0.811141991626827,0.08109470877510241,7.068361462656014e-05,5.000986340762197e-09,7.86347738427764e-14
4.86,0.11631549573688997,0.021963099161015045,0.0019183602653530282,0.00013998223153153505,1.193862411997504e-05,1.100862329059234e-06,0.9921432229392341,0.8199063213646037,0.08304153493325606,7.391770509728285e-05,5.339750312976146e-09,8.542914697879997e-14
4.88,0.11677273570341638,0.0220808374956062,0.001976438754742223,0.00014719599442642554,1.28167973862637e-05,1.2067813794317098e-06,0.9982710783651793,0.8287248800154654,0.08502653030703552,7.72853967369815e-05,5.699917831183412e-09,9.320078249411684e-14
4.9,0.11722829623525129,0.022197993662481885,0.0020359227475496727,0.00015474202849071551,1.375484203235719e-05,1.3223165495808012e-06,1.0044060140511792,0.837597730220751,0.08705027475002687,8.079161861861686e-05,6.082745109576709e-09,1.0146282624477387e-13
4.92,0.11768217595517312,0.02231455913273938,0.0020968378112857984,0.00016263386034654515,1.4756524379712645e-05,1.4482896571560252e-06,1.0105479675587068,0.8465249340670604,0.08911335433755986,8.444146002261989e-05,6.489555389874924e-09,1.1065179260202678e-13
4.94,0.11813437360830396,0.022430525415141466,0.0021592098084861214,0.0001708854954835667,1.582582814840916e-05,1.5855884489707065e-06,1.0166968769990918,0.8555065530911579,0.09121636140490412,8.824017494218737e-05,6.921743768057736e-09,1.2043498795259828e-13
4.96,0.11858488806029079,0.022545884055837514,0.0022230648970019288,0.00017951143262676756,1.6966965894205116e-05,1.7351715531476147e-06,1.0228526810286849,0.8645426482848321,0.09335989458550481,9.219318669823309e-05,7.380779992963881e-09,1.3087551372979508e-13
4.98,0.11903371829550757,0.022660626638077837,0.0022884295302108594,0.000188526678445116,1.818439098460996e-05,1.8980737721428902e-06,1.0290153188440676,0.8736332800997155,0.09554455884926574,9.630609266081549e-05,7.868213048559265e-09,1.423932776519165e-13
5.0,0.1194808634152765,0.022774744781921874,0.0023553304571538583,0.00019794676261585206,1.9482810141629255e-05,2.0754117471746984e-06,1.035184730177298,0.882778508452058,0.0977709655408676,0.000100584669086777,8.385673377078339e-09,1.5473529593810014e-13
5.0200000000000005,0.1199263226361129,0.022888230143944192,0.0024237947225955337,0.00020778775324788623,2.086719657719559e-05,2.2683900161532604e-06,1.041360855291205,0.8919783927274615,0.10003973241813849,0.00010503487606388157,8.934879021408339e-09,1.681311570592389e-13
5.04,0.12037009528798677,0.02300107441693138,0.0024938496670007543,0.00021806627266435092,2.2342803737967457e-05,2.4783074870491345e-06,1.0475436349747176,0.9012329917855701,0.10235148369045488,0.00010966286257816668,9.517637740391214e-09,1.8262418115846045e-13
5.0600000000000005,0.12081218081260707,0.023113269329577447,0.0025655229264316946,0.00022879951355802644,2.391517969505902e-05,2.706564356826603e-06,1.0537330105382423,0.9105423639647208,0.10470685005719489,0.00011447497169184019,1.0135853754429798e-08,1.983790992432296e-13
5.08,0.12125257876172411,0.023224806646170885,0.002638842432359846,0.0002400052555204659,2.559018219764533e-05,2.9546695038069715e-06,1.0599289238090737,0.919906567086553,0.10710646874622265,0.00011947774584846019,1.0791529577492314e-08,2.1547361127418392e-13
5.1000000000000005,0.1216912887954536,0.023335678166280665,0.00271383641139209,0.000251701881950906,2.7373994420898663e-05,3.2242483822392757e-06,1.066131317126852,0.929325658460576,0.1095509835524212,0.00012467793229435387,1.148677311862252e-08,2.337636538998955e-13
5.12,0.122128310680618,0.02344587572443502,0.0027905333849083925,0.00026390839735244905,2.9273141437318772e-05,3.5170514515600484e-06,1.0723401333390545,0.9387996948886979,0.11204104487626085,0.00013008248862831135,1.2223801431238278e-08,2.539856786673396e-13
5.14,0.12256364428910857,0.023555391189795664,0.0028689621686084723,0.000276644445017775,3.129450743913218e-05,3.834963173875783e-06,1.0785553157965322,0.9483287326697126,0.1145773097624082,0.00013569858847802186,1.3004946229491668e-08,2.7518300857681843e-13
5.16,0.122997289596266,0.023664216465829353,0.0029491518719671527,0.00028993032511371187,3.3445353743845837e-05,4.180011615297686e-06,1.0847768083490814,0.9579128276037494,0.11716044193837971,0.00014153362730207246,1.3832660332901345e-08,2.986193432278202e-13
5.18,0.12342924667927985,0.023772343489973178,0.003031131897593965,0.0003037870131667771,3.573333761278398e-05,4.554378689213607e-06,1.0910045553410557,0.967552034996682,0.1197911118532238,0.00014759522833119663,1.4709521822142598e-08,3.2355228375683565e-13
5.2,0.1238595157156065,0.023879764233295665,0.003114931940496001,0.0003182361789554655,3.8166531916680766e-05,4.960411077423727e-06,1.0972385016070187,0.9772464096644987,0.12246999671625251,0.00015389124863762513,1.563823956224065e-08,3.507066805967077e-13
5.22,0.12428809698140661,0.02398647070015667,0.00320058198724318,0.0003333002058178253,4.075344568280237e-05,5.4006318797820585e-06,1.10347859246743,0.9869960059376337,0.12519778053580782,0.00016042978534080296,1.6621662429720427e-08,3.800552287754526e-13
5.24,0.12471499084999911,0.02409245492785789,0.003288112315029074,0.0003490022103734506,4.350304555508239e-05,5.877753026124182e-06,1.109724773724374,0.9968008776652638,0.12797515415806177,0.0001672191819589458,1.7662781956847573e-08,4.11673444167349e-13
5.26,0.12514019779033506,0.024197708986294867,0.0033775534906322667,0.000365366062671109,4.642477820735629e-05,6.394688505170346e-06,1.115976991657324,1.0066610782195577,0.13080281530586413,0.00017426803489274822,1.876474292225373e-08,4.4581471038765793e-13
5.28,0.1255637183654882,0.02430222497760094,0.0034689363692684987,0.00038241640676130043,4.952859374443167e-05,6.954568456697586e-06,1.1222351930189425,1.0165766604999036,0.13368146861761507,0.000181585200064797,1.9930845940768017e-08,4.826383464530146e-13
5.3,0.12598555323116306,0.02440599503578948,0.0035622920933363797,0.00040017868170283584,5.2824970130330094e-05,7.5607541790519236e-06,1.1284993250309217,1.0265476769370785,0.13661182568618685,0.00018917979969500828,2.1164558368836602e-08,5.224887076189364e-13
5.32,0.12640570313422292,0.024509011326393364,0.003657652091053902,0.00041867914300682305,5.632493868554298e-05,8.216854111112137e-06,1.1347693353798567,1.0365741794974037,0.13959460509787605,0.00019706122923173795,2.2469521591096216e-08,5.650709564049606e-13
5.34,0.12682416891123086,0.02461126604609575,0.003755048074977526,0.0004379448845173761,6.0040110687034714e-05,8.926740837469232e-06,1.1410451722131563,1.046656219686846,0.1426305324713898,0.0002052391644375858,2.3849555557326115e-08,6.112795208024507e-13
5.36,0.1272409514870126,0.024712751422365665,0.0038545120404141512,0.00045800386074535375,6.398270512663865e-05,9.69456919376219e-06,1.147326784134993,1.0567938485550894,0.14572034049687793,0.00021372356862153785,2.530867180406175e-08,6.608649574318713e-13
5.38,0.1276560518732335,0.024813459713081985,0.003956076263707998,0.0004788849096443022,6.81655776575326e-05,1.0524795520590343e-05,1.1536141202022825,1.0669871166995701,0.1488647689749899,0.00022252470003755176,2.6851079668247038e-08,7.141359818071163e-13
5.4,0.12806947116699213,0.02491338320615798,0.004059773300411223,0.0005006177758419253,7.260225078147189e-05,1.1422198144209995e-05,1.1599071299207047,1.0772360742694813,0.1520645648559732,0.0002316531194416671,2.8481193683939815e-08,7.717737290800361e-13
5.42,0.12848121054943304,0.025012514219163336,0.004165635983334372,0.0005232331343310335,7.730694532541694e-05,1.2391899156478991e-05,1.1662057632407528,1.0875407709697298,0.15532048227880707,0.00024111969780867074,3.020364616621014e-08,8.335533838404742e-13
5.44,0.12889127128437272,0.025110845098939294,0.004273697420466916,0.0005467626146152504,8.229461324733575e-05,1.3439387562970333e-05,1.172509970553826,1.097901256064872,0.15863328261036877,0.0002509356242202833,3.202329478593455e-08,9.001790921237879e-13
5.46,0.1292996547169457,0.025208368221216367,0.004383990992778221,0.000571238825324654,8.7580971832756e-05,1.4570543890941937e-05,1.1788197026883476,1.1083175783830048,0.1620037344846368,0.00026111241391888254,3.394523395209848e-08,9.7204294201924e-13
5.48,0.12970636227226176,0.025305075990220978,0.004496550351880204,0.0005966953792881451,9.318253931629921e-05,1.5791666324153485e-05,1.1851349109059228,1.1187897863196288,0.1654326138419256,0.00027166191653739174,3.597480377150845e-08,1.0495123339620734e-12
5.5,0.1301113954540835,0.02540096083828635,0.004611409417566179,0.000623166919082228,9.911667200058858e-05,1.7109498474654588e-05,1.1914555468975285,1.1293179278414716,0.1689207039681553,0.0002825963245013292,3.811760233855273e-08,1.1322140999783439e-12
5.5200000000000005,0.13051475584351885,0.02549601522545833,0.004728602375212692,0.000650689143047716,0.00010540160291155368,1.8531258870309465e-05,1.1977815627797372,1.1399020504902844,0.17246879553415953,0.0002939281816089865,4.037949677021922e-08,1.2214182647234565e-12
5.54,0.13091644509772585,0.02559023163909463,0.004848163673041077,0.0006792988317740917,0.00011205648205001954,2.006467225808666e-05,1.204112911090972,1.1505422013865967,0.17607768663501686,0.0003056703917968457,4.276663468006652e-08,1.3171724826492616e-12
5.5600000000000005,0.1313164649486388,0.025683602593467893,0.004970128019247113,0.0007090338750642969,0.00011910141830267732,2.1718002836500706e-05,1.2104495447877985,1.1612384272334448,0.17974818282942875,0.00031783622808312416,4.528545826188993e-08,1.420516647966078e-12
5.58,0.13171481720170297,0.02577612062935843,0.005094530378980813,0.000739933299367578,0.0001265575230599399,2.350008951266168e-05,1.2167914172412437,1.1719907743200657,0.18348109717911235,0.0003304393417094212,4.794271385515322e-08,1.5307010379383277e-12
5.6000000000000005,0.13211150373463026,0.02586777831365129,0.0052214059711887,0.0007720372956903028,0.00013444695561451258,2.542038331197294e-05,1.2231384822331532,1.1827992885255558,0.18727725028824568,0.000343493771461008,5.074546775298807e-08,1.6497151368866441e-12
5.62,0.1325065264961664,0.025958568238925936,0.005350790265306602,0.0008053872479817577,0.00014279297039227983,2.7488987052507933e-05,1.2294906939525772,1.1936640153224982,0.1911374703429311,0.0003570139531894861,5.37011205286768e-08,1.7773988934196286e-12
5.64,0.13289988750487375,0.026048483023045264,0.00548271897780249,0.0008400257619917278,0.00015161996608432297,2.971669741409838e-05,1.235848006992187,1.204584999780562,0.19506259315069338,0.0003710147295327459,5.681741911365559e-08,1.914269003002299e-12
5.66,0.1332915888479295,0.026137515308741553,0.005617228068569457,0.0008759966946035563,0.00016095353674493873,3.211504953603986e-05,1.2422103763447274,1.2155622865700648,0.1990534621800161,0.00038551135983037877,6.01024741912846e-08,2.061454993794249e-12
5.68,0.13368163267993707,0.02622565776320052,0.005754353737163387,0.0009133451836371494,0.00017082052492400118,3.469636428404374e-05,1.2485777573994932,1.2265959199655048,0.20311092859989666,0.00040051953025157714,6.356477351972879e-08,2.2187700908629204e-12
5.7,0.13407002122175446,0.026312903077643442,0.005894132418886537,0.0009521176781247437,0.000181249076901396,3.747379833329574e-05,1.2549501059388461,1.2376859438490653,0.20723585131944894,0.0004160553641207514,6.72132007312101e-08,2.3878268770653817e-12
5.72,0.13445675675933147,0.026399243966902162,0.006036600780705423,0.0009923619690458503,0.0001922687000900278,4.0461397218587556e-05,1.2613273781347538,1.2488324017140806,0.21142909702752122,0.0004321354324636134,7.105705025211187e-08,2.5694362396440908e-12
5.74,0.13484184164256788,0.02648467316900168,0.00618179571701614,0.0010341272205350773,0.00020391032269287775,4.367415152475391e-05,1.267709530545363,1.260035336668485,0.21569154023235032,0.0004487767647655942,7.510604391597176e-08,2.7637243602145246e-12
5.76,0.13522527828417982,0.026569183444728677,0.006329754345237811,0.0010774640015403399,0.00021620635567166685,4.712805637429716e-05,1.2740965201116035,1.2712947914382127,0.22002406330125213,0.0004659968599419025,7.937035210514002e-08,2.9718935462260848e-12
5.78,0.13560706915858392,0.02665276757720771,0.006480514001244633,0.001122424317940549,0.00022919075711609624,5.08401744032318e-05,1.2804883041538213,1.2826108083705816,0.2244275565003357,0.00048381369753700427,8.386061135860715e-08,3.1950357254889377e-12
5.8,0.13598721680079115,0.02673541837146902,0.006634112234625503,0.0011690616451086513,0.00024289909908375325,5.482870240472945e-05,1.286884840368438,1.2939834294376478,0.2289029180342417,0.0005022457491507096,8.85879417068485e-08,3.434233677806607e-12
5.82,0.13636572380531867,0.02681712865401695,0.006790586803774355,0.0012174309609167902,0.0002573686369934328,5.911304184184658e-05,1.2932860868246467,1.3054126962395176,0.23345105408592545,0.0005213119900843593,9.356397110818787e-08,3.690186026273252e-12
5.84,0.13674259282511025,0.026897891272395745,0.006949975670803617,0.0012675887791741053,0.00027263838164910844,6.371387343242996e-05,1.2996920019611282,1.3168986500076438,0.23807287885645348,0.0005410319112306667,9.880085286866854e-08,3.964234972521571e-12
5.86,0.1371178265704732,0.026977699094752186,0.007112316996285074,0.0013195931834935096,0.00028874917398314043,6.86532360278748e-05,1.3061025445828043,1.3284413316080896,0.24276931460483855,0.0005614255311939845,1.0431128906424854e-07,4.25774977018725e-12
5.88,0.13749142780802853,0.027056545009400537,0.007277649133810409,0.0013735038615725398,0.00030574376259832144,7.395461000808951e-05,1.3125176738576143,1.3400407815447533,0.24754129168790223,0.0005825134086510444,1.1010855426939931e-07,4.5718931007169224e-12
5.9,0.1378633993596698,0.02713442192437695,0.00744601062436619,0.0014293821398767123,0.0003236668841887659,7.964300542529197e-05,1.3189373493133214,1.351697039962584,0.2523897486001611,0.000604316654960852,1.1620651773956309e-07,4.907838813004847e-12
5.92,0.13823374410154077,0.027211322767001934,0.0076174401905328495,0.0014872910187229895,0.00034256534694173177,8.574505515847056e-05,1.3253615308343463,1.363410146650748,0.25731563201374574,0.0006268569470186218,1.2261966845936556e-07,5.267480807519494e-12
5.94,0.1386024649630208,0.02728724048343473,0.007791976730493173,0.0015472952077418612,0.0003624881169944099,9.228911332710915e-05,1.3317901786586321,1.375180141045785,0.26231989681834544,0.0006501565403659308,1.2936313957686003e-07,5.651895394819108e-12
5.96,0.13896956492572543,0.027362168038228035,0.007969659311852204,0.0016094611617056055,0.0003834864080404289,9.930535923666963e-05,1.3382232533745306,1.387007062234722,0.26740350616118236,0.0006742382825524766,1.364527369091962e-07,6.0629483741919e-12
5.98,0.1393350470225175,0.027436098413878472,0.00815052716526594,0.0016738571167081594,0.00040561377417604964,0.0001068259071441192,1.344660715917723,1.3988909489581716,0.27256743148701246,0.0006991256267627028,1.4390496529220524e-07,6.502557313558768e-12
6.0,0.13969891433653228,0.02750902461037868,0.00833461967788095,0.0017405531266854034,0.00042892620608118965,0.00011488492214020983,1.3511025275681616,1.4108318396133943,0.27781265257814747,0.0007248426457094482,1.5173705466968044e-07,6.97209981018508e-12
6.0200000000000005,0.1400611700002133,0.027580939644766878,0.008521976386575182,0.0018096211002488062,0.0004534822306248259,0.00012351874245658398,1.3575486499470422,1.4228297722573389,0.28314015759451855,0.0007514140457870989,1.5996699345466057e-07,7.47400328963873e-12
6.04,0.14042181719436136,0.027651836550673114,0.008712636971002323,0.0018811348378188447,0.0004793430139861048,0.00013276600852072312,1.3639990450138,1.4348847846096535,0.2885509431137477,0.0007788651815091921,1.686135562538184e-07,8.010053945701794e-12
6.0600000000000005,0.14078085914719407,0.02772170837786466,0.008906641246436676,0.0019551700690354926,0.0005065724683910246,0.00014266779909874743,1.3704536750631375,1.44699691405567,0.2940460141712649,0.0008072220702144518,1.7769633721056086e-07,8.582768087497029e-12
6.08,0.14113829913341708,0.027790548191789482,0.00910402915641572,0.0020318044904236426,0.0005352373625554375,0.0001532677748794664,1.3769125027220703,1.459166197649364,0.2996263843004324,0.0008365114070629432,1.872357807202086e-07,9.194162805750846e-12
6.1000000000000005,0.14149414047330883,0.027858349073119237,0.009304840765180431,0.0021111178032905144,0.0005654074359311919,0.00016461232986404037,1.3833754909470073,1.4713926721162875,0.30529307557271146,0.000866760580310783,1.9725321764103053e-07,9.846883327212787e-12
6.12,0.14184838653181578,0.027925104117292338,0.009509116249909253,0.0021931917518269277,0.0005971555168512783,0.00017675075094899216,1.389842603020847,1.483676373856475,0.3110471186378428,0.0008979976868821099,2.0777089820837271e-07,1.0543569779868233e-11
6.140000000000001,0.14220104071765582,0.027990806434048363,0.009716895892739687,0.0022781101613809176,0.0006305576446615649,0.00018973538608993675,1.3963138025501123,1.496017338947325,0.3168895527640626,0.0009302515482295367,2.188120314492224e-07,1.128751294747009e-11
6.16,0.14255210648243927,0.028055449146969436,0.00992822007258852,0.0023659589768880713,0.0006656931959506006,0.00020362182148113238,1.4027890534620966,1.508415603146455,0.32282142587833385,0.0009635517265020211,2.304008209628857e-07,1.208061340902205e-11
6.18,0.14290158731979474,0.028119025393014793,0.010143129256751912,0.002456826301406166,0.0007026450149490775,0.00021846906815833236,1.4092683200020448,1.5208712018945336,0.3288437946066078,0.0009979285410141334,2.425625023506499e-07,1.2926545445255858e-11
6.2,0.14324948676451074,0.0281815283220576,0.010361663992298317,0.002550802434740447,0.0007414995482141527,0.0002343397584956016,1.415751566730355,1.5333841703180837,0.33495772431411736,0.0010334130850168136,2.553233900718823e-07,1.3828966570628831e-11
6.22,0.14359580839168395,0.02824295109641456,0.010583864897239361,0.0026479799121055365,0.0007823469836686225,0.0002513003530403037,1.4222387585198033,1.5459545432322657,0.3411642891456734,0.0010700372428006817,2.6871091053477303e-07,1.4791229889004715e-11
6.24,0.1439405558158812,0.028303286890381595,0.010809772651491032,0.0027484535428015508,0.0008252813941063437,0.00026942135819108974,1.4287298605528003,1.5585823551436313,0.3474645720660151,0.0011078337070955329,2.827536533976526e-07,1.5816993818382037e-11
6.26,0.14428373269031236,0.028362528889763886,0.011039427987610727,0.0028523204488531194,0.0008704008852348616,0.00028877755520202107,1.4352248383186597,1.5712676402528554,0.35385966490016,0.0011468359968086195,2.9748141399968986e-07,1.6910299360028372e-11
6.28,0.1446253427060105,0.028420670291401117,0.01127287168131338,0.002959680103567672,0.0009178077483449821,0.0003094482410385782,1.4417236576109034,1.5840104324574482,0.3603506683737857,0.0011870784750912927,3.1292523632154203e-07,1.8075176185587904e-11
6.3,0.14496538959102553,0.028477704302701554,0.011510144541769981,0.0030706343699778683,0.00096760861769643,0.0003315174816256578,1.448226284524582,1.5968107653544301,0.3669386921536446,0.0012285963677256071,3.291174681256676e-07,1.931566757832358e-11
6.32,0.14530387710962786,0.028533624141164404,0.011751287401680272,0.00318528753910823,0.0010199146326900586,0.00035507437803782065,1.4547326854536216,1.6096686722430018,0.3736248548879874,0.0012714257818653668,3.4609180538950506e-07,2.0637562826479397e-11
6.34,0.14564080906151924,0.028588423033906296,0.011996341107118995,0.0033037463680179553,0.0010748416049005793,0.00038021334620398525,1.4612428270881954,1.6225841861271713,0.38041028424702195,0.001315603725108674,3.638833487304146e-07,2.204537316877596e-11
6.36,0.14597618928105874,0.028642094217184732,0.012245346507157858,0.003426120117568848,0.0011325101900455995,0.00040703441072023253,1.4677566764121135,1.6355573397183776,0.38729611696338095,0.0013611681249321723,3.8252865012309395e-07,2.3543915188883124e-11
6.38,0.14631002163649268,0.0286946309359207,0.012498344443259967,0.003552520589858167,0.0011930460649486093,0.00043564351338057437,1.4742742007002418,1.64858816543807,0.3942834988726309,0.0014081578484613935,4.020657756636329e-07,2.513914411774787e-11
6.4,0.1466423100292005,0.028746026443222553,0.012755375738446494,0.0036830621652582003,0.001256580109560149,0.0004661528370493635,1.48079536751594,1.6616766954202844,0.4013735849537927,0.0014566127226140974,4.225343593629999e-07,2.6837224583958924e-11
6.42,0.1469730583929453,0.028796273999903366,0.013016481186232809,0.003817861838995945,0.0013232485940804387,0.0004986811455181383,1.4873201447085227,1.67482296151418,0.4085675393698812,0.0015065735546043357,4.4397566270708905e-07,2.864391572050045e-11
