 t	 x	 y	 z	 w
2.6500 0.6914 0.5427 0.1745 0.3487
2.6600 0.6918 0.5282 0.1932 0.3647
2.6700 0.6921 0.5131 0.2123 0.3804
2.6800 0.6923 0.4976 0.2316 0.3958
2.6900 0.6924 0.4816 0.2510 0.4107
2.7000 0.6925 0.4653 0.2704 0.4253
2.7100 0.6926 0.4485 0.2898 0.4394
2.7200 0.6926 0.4314 0.3090 0.4530
2.7300 0.6925 0.4140 0.3281 0.4661
2.7400 0.6924 0.3963 0.3468 0.4787
2.7500 0.6923 0.3784 0.3651 0.4907
2.7600 0.6920 0.3604 0.3831 0.5021
2.7700 0.6917 0.3421 0.4005 0.5130
2.7800 0.6913 0.3238 0.4175 0.5232
2.7900 0.6909 0.3055 0.4338 0.5329
2.8000 0.6903 0.2871 0.4496 0.5419
2.8100 0.6898 0.2689 0.4648 0.5504
2.8200 0.6893 0.2507 0.4793 0.5583
2.8300 0.6889 0.2328 0.4931 0.5656
2.8400 0.6888 0.2152 0.5063 0.5724
2.8500 0.6889 0.1980 0.5188 0.5786
2.8600 0.6892 0.1812 0.5307 0.5844
2.8700 0.6899 0.1651 0.5419 0.5896
2.8800 0.6908 0.1496 0.5524 0.5944
2.8900 0.6917 0.1350 0.5623 0.5987
2.9000 0.6924 0.1213 0.5716 0.6026
2.9100 0.6924 0.1087 0.5803 0.6061
2.9200 0.6912 0.0975 0.5884 0.6093
2.9300 0.6882 0.0877 0.5959 0.6121
2.9400 0.6827 0.0795 0.6029 0.6145
2.9500 0.6739 0.0731 0.6094 0.6166
2.9600 0.6613 0.0688 0.6155 0.6183
2.9700 0.6442 0.0665 0.6210 0.6198
2.9800 0.6223 0.0663 0.6261 0.6209
2.9900 0.5958 0.0684 0.6308 0.6218
3.0000 0.5650 0.0726 0.6351 0.6223
3.0100 0.5307 0.0788 0.6391 0.6225
3.0200 0.4945 0.0869 0.6427 0.6225
3.0300 0.4581 0.0967 0.6459 0.6221
3.0400 0.4240 0.1081 0.6489 0.6214
3.0500 0.3946 0.1207 0.6515 0.6203
3.0600 0.3726 0.1346 0.6538 0.6189
3.0700 0.3601 0.1495 0.6559 0.6172
3.0800 0.3585 0.1652 0.6577 0.6150
3.0900 0.3677 0.1817 0.6593 0.6125
3.1000 0.3869 0.1987 0.6606 0.6096
3.1100 0.4141 0.2163 0.6617 0.6062
3.1200 0.4466 0.2341 0.6625 0.6024
3.1300 0.4820 0.2522 0.6631 0.5981
3.1400 0.5179 0.2705 0.6635 0.5933
3.1500 0.5523 0.2888 0.6636 0.5881
3.1600 0.5837 0.3071 0.6636 0.5823
3.1700 0.6113 0.3253 0.6632 0.5760
3.1800 0.6344 0.3434 0.6626 0.5692
3.1900 0.6530 0.3612 0.6618 0.5618
3.2000 0.6674 0.3787 0.6607 0.5539
3.2100 0.6779 0.3959 0.6593 0.5455
3.2200 0.6850 0.4127 0.6576 0.5365
3.2300 0.6895 0.4290 0.6556 0.5270
3.2400 0.6919 0.4450 0.6532 0.5169
3.2500 0.6926 0.4604 0.6505 0.5063
3.2600 0.6922 0.4754 0.6474 0.4953
3.2700 0.6910 0.4898 0.6439 0.4837
3.2800 0.6892 0.5038 0.6399 0.4717
3.2900 0.6871 0.5172 0.6355 0.4592
3.3000 0.6848 0.5300 0.6306 0.4462
3.3100 0.6823 0.5424 0.6252 0.4328
3.3200 0.6798 0.5541 0.6193 0.4190
3.3300 0.6772 0.5654 0.6128 0.4048
3.3400 0.6746 0.5761 0.6058 0.3901
3.3500 0.6721 0.5863 0.5983 0.3751
3.3600 0.6697 0.5960 0.5901 0.3597
3.3700 0.6675 0.6051 0.5814 0.3440
3.3800 0.6656 0.6138 0.5721 0.3279
3.3900 0.6640 0.6219 0.5622 0.3114
3.4000 0.6628 0.6296 0.5518 0.2947
3.4100 0.6621 0.6368 0.5407 0.2777
3.4200 0.6619 0.6435 0.5291 0.2605
3.4300 0.6622 0.6497 0.5170 0.2430
3.4400 0.6631 0.6555 0.5043 0.2254
3.4500 0.6644 0.6608 0.4910 0.2078
3.4600 0.6661 0.6657 0.4773 0.1900
3.4700 0.6681 0.6702 0.4631 0.1724
3.4800 0.6704 0.6742 0.4484 0.1548
3.4900 0.6728 0.6778 0.4333 0.1375
