t,a,b,c,d
0.404,0.9363933316868067,0.8910478971777043,0.9042744665420421,0.9533078315659789
0.406,0.9363959713522942,0.8910368670857143,0.9042680468256626,0.9532948703999076
0.40800000000000003,0.9363982980743356,0.8910260687279679,0.904261975364375,0.9532823524098336
0.41000000000000003,0.9364003304535774,0.8910155007564167,0.9042562361669855,0.9532702634048796
0.41200000000000003,0.9364020861965386,0.8910051615759962,0.9042508138710732,0.9532585896121814
0.41400000000000003,0.9364035821538286,0.890995049365149,0.904245693721915,0.9532473176659961
0.41600000000000004,0.9364048343568583,0.8909851620952014,0.9042408615519849,0.9532364345970359
0.418,0.9364058580531083,0.8909754975486451,0.9042363037610156,0.9532259278220241
0.42,0.9364066677400001,0.8909660533363789,0.9042320072966137,0.953215785133475
0.422,0.9364072771974252,0.8909568269139515,0.9042279596354157,0.9532059946896894
0.424,0.9364076995189823,0.8909478155968655,0.9042241487647797,0.9531965450049691
0.426,0.9364079471419666,0.8909390165749731,0.9042205631649933,0.9531874249400436
0.428,0.9364080318761616,0.890930426926017,0.9042171917919974,0.9531786236927092
0.43,0.9364079649314788,0.8909220436283563,0.9042140240606105,0.953170130788679
0.432,0.9364077569444798,0.8909138635729119,0.9042110498282396,0.9531619360726333
0.434,0.9364074180038341,0.8909058835743737,0.904208259379075,0.9531540296994794
0.436,0.9364069576747458,0.89089810038171,0.9042056434087545,0.9531464021258091
0.438,0.9364063850223869,0.8908905106880027,0.9042031930094836,0.9531390441015537
0.44,0.9999999999999999,0.0669009787177025,0.8824487708010614,0.9530956888570287
0.442,0.9999626249559866,0.09698299735523491,0.8824541371834921,0.9530899881279806
0.444,0.9998540491955342,0.12609508407143188,0.8824831577730731,0.9530843101336389
0.446,0.9996788308080344,0.1542635904479985,0.8825343055422643,0.9530786609768656
0.448,0.9994413223526178,0.18151436347411626,0.8826061241424855,0.9530730464157149
0.45,0.999145678417068,0.20787274473034548,0.8826972252334883,0.9530674718752304
0.452,0.9987958629556298,0.23336357027567828,0.8828062858909737,0.9530619424590646
0.454,0.998395656409449,0.25801117119579947,0.8829320460913331,0.9530564629608943
0.456,0.9979486626134962,0.28183937477198634,0.8830733062723258,0.9530510378756082
0.458,0.9974583154939146,0.304871506231472,0.8832289249684638,0.9530456714102539
0.46,0.9969278855598077,0.32713039104148384,0.8833978165198146,0.9530403674947274
0.462,0.9963604861935506,0.3486383577105568,0.8835789488528988,0.9530351297921957
0.464,0.9957590797437645,0.3694172410621025,0.8837713413323183,0.9530299617092464
0.466,0.9951264834251285,0.38948838594658103,0.8839740626817252,0.9530248664057583
0.468,0.9944653750292411,0.4088726513599825,0.8841862289727067,0.953019846804492
0.47000000000000003,0.9937782984507627,0.42759041493765426,0.8844070016801489,0.9530149056003961
0.47200000000000003,0.9930676690330861,0.44566157779383264,0.8846355858026207,0.9530100452696372
0.47400000000000003,0.9923357787377738,0.46310556967852295,0.8848712280463038,0.9530052680783438
0.47600000000000003,0.9915848011420187,0.47994135442464564,0.8851132150709928,0.9530005760910847
0.47800000000000004,0.9908167962683463,0.4961874356596012,0.8853608717966774,0.9529959711790681
0.48,0.9900337152507771,0.5118618627566185,0.8856135597692162,0.9529914550280804
0.482,0.9892374048416355,0.526982237002432,0.8858706755836204,0.9529870291461633
0.484,0.9884296117631595,0.5415657179589853,0.8861316493634599,0.9529826948710381
0.486,0.9876119869080252,0.5556290299979699,0.8863959432949142,0.952978453377283
0.488,0.9867860893928729,0.5691884689880999,0.8866630502140052,0.9529743056832711
0.49,0.9859533904688516,0.5822599091160692,0.8869324922455475,0.9529702526578765
0.492,0.9851152772931775,0.5948588098231609,0.8872038194923801,0.9529662950269543
0.494,0.9842730565656155,0.6070002228404581,0.8874766087734434,0.952962433379604
0.496,0.9834279580337656,0.6186987993065574,0.8877504624092951,0.9529586681742209
0.498,0.982581137870958,0.6299687969526092,0.8880250070536686,0.9529549997443476
0.5,0.9817336819304989,0.6408240873403795,0.8882998925696973,0.9529514283043242
0.502,0.9808866088799553,0.6512781631398948,0.8885747909494573,0.9529479539547554
0.504,0.9800408732190862,0.6613441454340354,0.8888493952754931,0.9529445766877922
0.506,0.9791973681849677,0.6710347910382343,0.8891234187230146,0.9529412963922385
0.508,0.978356928547788,0.680362499824194,0.8893965936014884,0.9529381128584892
