t,a,b,c,d,e,f,g,h,i,l,m,n,o,p,q,r
0.088,0.04831652755382369,0.040864803452065224,0.0251619562330851,0.014080640676335344,0.12726802911141105,0.05126004808728042,0.0639655979943881,0.019232163892202867,0.07959374859010052,0.05983473160686699,0.04955881405028115,0.02347700819915632,0.19148476162874586,0.06611654004818483,0.06656705360154083,0.07321757527453152
0.09,0.04580392535785571,0.04135393395560278,0.022161779535963076,0.013172706957992508,0.12915152467375796,0.05541347607059232,0.059892116500002805,0.019212846725280577,0.07706512032480077,0.06155223143408087,0.04413228566734396,0.022282877430421563,0.1979007274123308,0.07280266590381519,0.06334032414452366,0.07476145790563549
0.092,0.03827545890674928,0.040120593152866674,0.01923305280575967,0.013137576223299936,0.11092362244409287,0.055147149368293985,0.05282656725975142,0.01958811141957718,0.07564105049112196,0.06908593101410235,0.04437750537166197,0.025593940039258294,0.19880993312259096,0.08389040562457667,0.06503759204393762,0.08831151071235897
0.094,0.034197461201410255,0.038223501380213555,0.018142429915377564,0.013082880715213567,0.11023442678170568,0.05823903363294105,0.054710713068769255,0.02152173301359536,0.06779388273717613,0.06571598813751212,0.04151451373861996,0.025395148947419104,0.19781103898762553,0.0887538813218372,0.06725418146268919,0.09740918495789444
0.096,0.03233157863762741,0.03559707550224155,0.022047070380824194,0.015563007485565824,0.09462872550586779,0.04920254090544104,0.06042645145516955,0.023430588879274388,0.06795262340472526,0.06459229660594795,0.052582668574834054,0.03163683080908748,0.1801915971428444,0.07965903607367275,0.07808661296667313,0.1120712956702032
0.098,0.03012257013824665,0.029349836081632837,0.02242076886056781,0.013966729684661523,0.08929080525112962,0.04113162421565163,0.06163960246180971,0.021258060429901072,0.07109823655225268,0.05994605246673427,0.05918761005034265,0.031778269428819124,0.19050862126913626,0.07519111261225377,0.08866094777264001,0.11444915272422024
0.1,0.028159181854251522,0.02918760847877651,0.018963035092476696,0.012505973510652184,0.0928636679416267,0.04539034936927966,0.05778878579013577,0.021189068427219702,0.06771322583321135,0.060433476214337006,0.05051102942310425,0.02884427432783952,0.20143084050569413,0.08438245576341269,0.0843625661887368,0.11627446127924562
0.10200000000000001,0.029862097954530535,0.02826592438188273,0.01977505025742815,0.011803509793702763,0.09925677193769734,0.04434449191451004,0.06016114704768497,0.020122579498421982,0.06996901313428425,0.05668641200940209,0.05079103360959629,0.02632896828255878,0.20960915899339946,0.08021244697705104,0.08526747813735351,0.10754391607049603
0.10400000000000001,0.029082020072216896,0.029922946927957845,0.018629890305132405,0.012018574371074571,0.09736160246332135,0.04730940638377187,0.056522039128918795,0.020586313132770533,0.06871262926614476,0.06024046034285014,0.04776411976772067,0.026867918725382297,0.20717638276542524,0.08624412523421147,0.08053304151816572,0.1110285295949355
0.106,0.03161783975891725,0.03407296919631232,0.019185189946902034,0.01289085487687686,0.10314616517401272,0.05256991547331749,0.05610757974929892,0.021460116175844892,0.06842143759679294,0.0626919300544491,0.04447342843098934,0.026212367385417677,0.20069301180873744,0.08785408087023366,0.07268929526449944,0.10591381823739802
0.108,0.03212488945533204,0.03239650876134678,0.019785524817301132,0.012367098418436527,0.10153110652489389,0.04842121303797573,0.05550871959365185,0.019871282743605327,0.07271317543048207,0.06219001370305259,0.047503787495264446,0.026164407551460503,0.20668384474540247,0.08481280143912186,0.07504959043038154,0.10287603585229128
0.11,0.0276411340631215,0.031523821032945966,0.01570621086938112,0.011090828934064809,0.10642127721150979,0.056819702732720884,0.05357551752328319,0.021572100098343573,0.061767815860000526,0.05956921312106473,0.036822724280754456,0.02301320193752016,0.21412620999256607,0.09845122434155609,0.0713831197080689,0.11051589829309835
0.112,0.02754050259754577,0.03555152446642307,0.01583215982369637,0.01256918911448057,0.10041056845904069,0.06094965819692115,0.050551353097941766,0.023152709513145547,0.060525087362079816,0.06587590861867888,0.0361325552729856,0.025499129339367068,0.19860803557655898,0.10393734084529226,0.06605617781781715,0.11680809989802537
0.114,0.028346023259714578,0.03277918247612081,0.015829031186404705,0.01116835854715962,0.11192697466775034,0.061200847505184834,0.05421696494511517,0.02233748871589566,0.059759339166303244,0.057885725507655465,0.03428644671237841,0.02150018289011899,0.2127584172846464,0.10008603881365219,0.06788044391825551,0.10803853440364411
0.116,0.030821911747479953,0.03549740446105723,0.016214240025263654,0.011332496969498947,0.12769494119165622,0.06963910147185857,0.05770223390229354,0.023730078111110997,0.05598601390954852,0.05378010681635021,0.02980644414962695,0.01854087702938711,0.20997441502618114,0.09848952190901054,0.06202263724384529,0.0987675760358312
