 t	 x	 y	 z
3.6200 -0.3036 0.1586 0.9608
3.6300 -0.2984 0.1692 0.9617
3.6400 -0.2929 0.1799 0.9625
3.6500 -0.2871 0.1905 0.9634
3.6600 -0.2811 0.2012 0.9642
3.6700 -0.2749 0.2119 0.9650
3.6800 -0.2686 0.2225 0.9658
3.6900 -0.2622 0.2332 0.9665
3.7000 -0.2558 0.2438 0.9672
3.7100 -0.2495 0.2543 0.9679
3.7200 -0.2432 0.2648 0.9685
3.7300 -0.2371 0.2752 0.9691
3.7400 -0.2310 0.2856 0.9697
3.7500 -0.2252 0.2958 0.9703
3.7600 -0.2195 0.3060 0.9708
3.7700 -0.2140 0.3160 0.9714
3.7800 -0.2087 0.3260 0.9719
3.7900 -0.2036 0.3358 0.9723
3.8000 -0.1987 0.3455 0.9728
3.8100 -0.1940 0.3550 0.9732
3.8200 -0.1896 0.3644 0.9736
3.8300 -0.1854 0.3736 0.9740
3.8400 -0.1814 0.3827 0.9743
3.8500 -0.1777 0.3915 0.9747
3.8600 -0.1741 0.4003 0.9750
3.8700 -0.1708 0.4088 0.9753
3.8800 -0.1677 0.4171 0.9756
3.8900 -0.1648 0.4253 0.9759
3.9000 -0.1621 0.4332 0.9762
3.9100 -0.1596 0.4410 0.9765
3.9200 -0.1572 0.4486 0.9768
3.9300 -0.1551 0.4559 0.9771
3.9400 -0.1530 0.4630 0.9773
3.9500 -0.1512 0.4700 0.9776
3.9600 -0.1495 0.4767 0.9779
3.9700 -0.1479 0.4832 0.9782
3.9800 -0.1464 0.4895 0.9785
3.9900 -0.1450 0.4955 0.9788
4.0000 -0.1436 0.5014 0.9791
4.0100 -0.1424 0.5070 0.9794
4.0200 -0.1411 0.5125 0.9797
4.0300 -0.1399 0.5177 0.9800
4.0400 -0.1386 0.5227 0.9804
4.0500 -0.1373 0.5276 0.9807
4.0600 -0.1358 0.5322 0.9811
4.0700 -0.1343 0.5366 0.9815
4.0800 -0.1326 0.5408 0.9819
4.0900 -0.1306 0.5449 0.9823
4.1000 -0.1285 0.5488 0.9827
4.1100 -0.1260 0.5525 0.9831
4.1200 -0.1232 0.5560 0.9836
4.1300 -0.1200 0.5594 0.9841
4.1400 -0.1163 0.5626 0.9845
4.1500 -0.1122 0.5656 0.9850
4.1600 -0.1075 0.5686 0.9856
4.1700 -0.1022 0.5713 0.9861
4.1800 -0.0962 0.5740 0.9866
4.1900 -0.0896 0.5765 0.9872
4.2000 -0.0822 0.5790 0.9877
4.2100 -0.0741 0.5813 0.9883
4.2200 -0.0651 0.5835 0.9888
4.2300 -0.0552 0.5856 0.9894
4.2400 -0.0445 0.5877 0.9900
4.2500 -0.0328 0.5897 0.9906
4.2600 -0.0202 0.5916 0.9911
4.2700 -0.0066 0.5934 0.9917
4.2800 0.0079 0.5953 0.9923
4.2900 0.0234 0.5970 0.9928
4.3000 0.0399 0.5988 0.9934
4.3100 0.0573 0.6005 0.9939
4.3200 0.0756 0.6022 0.9945
4.3300 0.0948 0.6039 0.9950
4.3400 0.1148 0.6056 0.9955
4.3500 0.1356 0.6073 0.9960
4.3600 0.1572 0.6090 0.9964
4.3700 0.1795 0.6108 0.9969
4.3800 0.2023 0.6126 0.9973
4.3900 0.2257 0.6144 0.9977
4.4000 0.2495 0.6163 0.9980
4.4100 0.2736 0.6182 0.9983
4.4200 0.2980 0.6201 0.9986
4.4300 0.3225 0.6222 0.9989
4.4400 0.3471 0.6243 0.9991
4.4500 0.3716 0.6265 0.9993
4.4600 0.3959 0.6287 0.9994
4.4700 0.4198 0.6311 0.9996
4.4800 0.4434 0.6335 0.9996
4.4900 0.4664 0.6361 0.9996
4.5000 0.4888 0.6387 0.9996
4.5100 0.5104 0.6415 0.9995
4.5200 0.5312 0.6443 0.9994
4.5300 0.5510 0.6473 0.9993
4.5400 0.5697 0.6504 0.9991
4.5500 0.5873 0.6536 0.9988
4.5600 0.6037 0.6569 0.9985
4.5700 0.6188 0.6603 0.9982
4.5800 0.6326 0.6639 0.9978
4.5900 0.6449 0.6675 0.9973
4.6000 0.6558 0.6713 0.9969
4.6100 0.6652 0.6753 0.9963
4.6200 0.6731 0.6793 0.9958
4.6300 0.6794 0.6835 0.9952
4.6400 0.6843 0.6877 0.9945
4.6500 0.6877 0.6922 0.9938
4.6600 0.6896 0.6967 0.9931
4.6700 0.6900 0.7013 0.9923
4.6800 0.6890 0.7061 0.9915
4.6900 0.6867 0.7109 0.9907
4.7000 0.6831 0.7159 0.9899
4.7100 0.6783 0.7210 0.9890
4.7200 0.6723 0.7261 0.9881
4.7300 0.6652 0.7314 0.9871
4.7400 0.6572 0.7368 0.9862
4.7500 0.6484 0.7422 0.9852
4.7600 0.6387 0.7477 0.9842
4.7700 0.6284 0.7533 0.9832
4.7800 0.6176 0.7590 0.9822
4.7900 0.6062 0.7647 0.9811
4.8000 0.5946 0.7705 0.9801
4.8100 0.5826 0.7763 0.9791
4.8200 0.5706 0.7822 0.9780
4.8300 0.5585 0.7881 0.9770
4.8400 0.5464 0.7941 0.9760
4.8500 0.5345 0.8000 0.9749
4.8600 0.5229 0.8060 0.9739
4.8700 0.5116 0.8120 0.9729
4.8800 0.5006 0.8180 0.9719
4.8900 0.4901 0.8240 0.9710
4.9000 0.4802 0.8300 0.9700
4.9100 0.4708 0.8359 0.9691
4.9200 0.4621 0.8419 0.9682
4.9300 0.4540 0.8478 0.9673
4.9400 0.4466 0.8536 0.9665
4.9500 0.4399 0.8594 0.9656
4.9600 0.4340 0.8652 0.9648
4.9700 0.4288 0.8709 0.9641
4.9800 0.4244 0.8765 0.9633
4.9900 0.4206 0.8821 0.9626
5.0000 0.4177 0.8876 0.9620
5.0100 0.4154 0.8930 0.9613
5.0200 0.4138 0.8983 0.9607
5.0300 0.4128 0.9035 0.9602
5.0400 0.4125 0.9085 0.9597
5.0500 0.4128 0.9135 0.9592
5.0600 0.4136 0.9184 0.9587
5.0700 0.4149 0.9231 0.9583
5.0800 0.4167 0.9278 0.9579
5.0900 0.4190 0.9322 0.9576
5.1000 0.4216 0.9366 0.9573
5.1100 0.4246 0.9408 0.9570
5.1200 0.4279 0.9449 0.9568
5.1300 0.4315 0.9488 0.9566
5.1400 0.4353 0.9526 0.9564
5.1500 0.4394 0.9562 0.9562
5.1600 0.4436 0.9597 0.9561
5.1700 0.4479 0.9630 0.9560
5.1800 0.4524 0.9662 0.9560
5.1900 0.4570 0.9691 0.9559
5.2000 0.4616 0.9720 0.9559
5.2100 0.4663 0.9746 0.9559
5.2200 0.4711 0.9771 0.9559
5.2300 0.4759 0.9795 0.9559
5.2400 0.4807 0.9817 0.9559
5.2500 0.4855 0.9837 0.9560
5.2600 0.4903 0.9855 0.9560
5.2700 0.4952 0.9872 0.9561
5.2800 0.5000 0.9887 0.9562
5.2900 0.5049 0.9901 0.9562
5.3000 0.5097 0.9913 0.9563
5.3100 0.5146 0.9923 0.9564
5.3200 0.5194 0.9932 0.9564
5.3300 0.5243 0.9939 0.9565
5.3400 0.5292 0.9945 0.9566
5.3500 0.5341 0.9950 0.9566
5.3600 0.5390 0.9953 0.9566
5.3700 0.5439 0.9954 0.9566
5.3800 0.5487 0.9955 0.9566
5.3900 0.5536 0.9954 0.9566
5.4000 0.5585 0.9951 0.9566
5.4100 0.5633 0.9948 0.9566
5.4200 0.5682 0.9943 0.9565
5.4300 0.5729 0.9937 0.9564
5.4400 0.5777 0.9931 0.9563
5.4500 0.5824 0.9923 0.9562
5.4600 0.5870 0.9914 0.9561
5.4700 0.5915 0.9904 0.9559
5.4800 0.5959 0.9894 0.9557
5.4900 0.6002 0.9882 0.9555
5.5000 0.6044 0.9870 0.9553
5.5100 0.6084 0.9858 0.9551
5.5200 0.6124 0.9844 0.9548
5.5300 0.6161 0.9830 0.9545
5.5400 0.6197 0.9816 0.9542
5.5500 0.6232 0.9801 0.9539
5.5600 0.6265 0.9785 0.9536
5.5700 0.6296 0.9770 0.9532
5.5800 0.6326 0.9754 0.9528
5.5900 0.6354 0.9737 0.9525
5.6000 0.6381 0.9721 0.9521
5.6100 0.6406 0.9704 0.9517
5.6200 0.6431 0.9687 0.9513
5.6300 0.6454 0.9671 0.9509
5.6400 0.6477 0.9654 0.9505
5.6500 0.6499 0.9637 0.9501
5.6600 0.6521 0.9620 0.9497
5.6700 0.6543 0.9603 0.9493
5.6800 0.6566 0.9587 0.9489
5.6900 0.6589 0.9570 0.9485
5.7000 0.6613 0.9554 0.9481
5.7100 0.6638 0.9538 0.9477
5.7200 0.6664 0.9522 0.9474
5.7300 0.6693 0.9507 0.9471
5.7400 0.6724 0.9492 0.9468
5.7500 0.6756 0.9477 0.9465
5.7600 0.6792 0.9462 0.9462
5.7700 0.6830 0.9448 0.9460
5.7800 0.6870 0.9434 0.9458
5.7900 0.6914 0.9420 0.9456
5.8000 0.6960 0.9407 0.9455
5.8100 0.7009 0.9394 0.9454
5.8200 0.7060 0.9382 0.9453
5.8300 0.7114 0.9370 0.9453
5.8400 0.7170 0.9358 0.9453
5.8500 0.7228 0.9347 0.9454
5.8600 0.7287 0.9336 0.9455
5.8700 0.7346 0.9325 0.9456
5.8800 0.7406 0.9314 0.9458
5.8900 0.7466 0.9304 0.9460
5.9000 0.7524 0.9294 0.9463
5.9100 0.7580 0.9284 0.9467
5.9200 0.7634 0.9274 0.9470
5.9300 0.7684 0.9264 0.9475
5.9400 0.7729 0.9255 0.9479
5.9500 0.7768 0.9245 0.9485
5.9600 0.7800 0.9236 0.9490
5.9700 0.7825 0.9226 0.9496
5.9800 0.7841 0.9216 0.9503
5.9900 0.7846 0.9207 0.9510
6.0000 0.7841 0.9196 0.9518
6.0100 0.7824 0.9186 0.9526
6.0200 0.7793 0.9176 0.9534
6.0300 0.7749 0.9165 0.9543
6.0400 0.7689 0.9153 0.9552
6.0500 0.7614 0.9141 0.9562
6.0600 0.7522 0.9129 0.9571
6.0700 0.7413 0.9116 0.9582
6.0800 0.7286 0.9102 0.9592
6.0900 0.7140 0.9088 0.9603
6.1000 0.6976 0.9072 0.9614
6.1100 0.6793 0.9056 0.9625
6.1200 0.6591 0.9039 0.9637
6.1300 0.6370 0.9021 0.9649
6.1400 0.6131 0.9002 0.9661
6.1500 0.5873 0.8982 0.9673
6.1600 0.5596 0.8961 0.9685
6.1700 0.5303 0.8938 0.9697
6.1800 0.4992 0.8914 0.9709
6.1900 0.4666 0.8889 0.9721
6.2000 0.4325 0.8863 0.9734
6.2100 0.3970 0.8835 0.9746
6.2200 0.3603 0.8806 0.9758
6.2300 0.3224 0.8775 0.9770
6.2400 0.2836 0.8742 0.9782
6.2500 0.2440 0.8708 0.9794
6.2600 0.2036 0.8673 0.9805
6.2700 0.1628 0.8635 0.9817
6.2800 0.1217 0.8596 0.9828
6.2900 0.0805 0.8555 0.9839
6.3000 0.0392 0.8513 0.9849
6.3100 -0.0018 0.8468 0.9860
6.3200 -0.0424 0.8422 0.9870
6.3300 -0.0825 0.8374 0.9879
6.3400 -0.1219 0.8324 0.9889
6.3500 -0.1603 0.8272 0.9898
6.3600 -0.1977 0.8218 0.9906
6.3700 -0.2339 0.8162 0.9915
6.3800 -0.2687 0.8105 0.9922
6.3900 -0.3020 0.8045 0.9930
6.4000 -0.3337 0.7984 0.9937
6.4100 -0.3636 0.7920 0.9943
6.4200 -0.3917 0.7855 0.9949
6.4300 -0.4179 0.7788 0.9955
6.4400 -0.4421 0.7719 0.9960
6.4500 -0.4643 0.7648 0.9965
6.4600 -0.4843 0.7576 0.9969
6.4700 -0.5022 0.7501 0.9973
6.4800 -0.5179 0.7425 0.9977
6.4900 -0.5315 0.7347 0.9980
6.5000 -0.5430 0.7268 0.9982
6.5100 -0.5523 0.7186 0.9985
6.5200 -0.5595 0.7104 0.9986
6.5300 -0.5647 0.7019 0.9988
6.5400 -0.5679 0.6934 0.9989
6.5500 -0.5692 0.6847 0.9989
6.5600 -0.5686 0.6758 0.9990
6.5700 -0.5663 0.6668 0.9990
6.5800 -0.5624 0.6577 0.9989
6.5900 -0.5569 0.6485 0.9988
6.6000 -0.5499 0.6392 0.9987
6.6100 -0.5416 0.6298 0.9986
6.6200 -0.5321 0.6203 0.9985
6.6300 -0.5215 0.6108 0.9983
6.6400 -0.5099 0.6011 0.9981
6.6500 -0.4974 0.5914 0.9979
6.6600 -0.4842 0.5816 0.9976
6.6700 -0.4703 0.5718 0.9974
6.6800 -0.4559 0.5620 0.9971
6.6900 -0.4411 0.5521 0.9968
6.7000 -0.4260 0.5423 0.9965
6.7100 -0.4107 0.5324 0.9962
6.7200 -0.3952 0.5225 0.9959
6.7300 -0.3798 0.5127 0.9956
6.7400 -0.3644 0.5028 0.9953
6.7500 -0.3491 0.4930 0.9950
6.7600 -0.3341 0.4833 0.9947
6.7700 -0.3193 0.4736 0.9943
6.7800 -0.3048 0.4639 0.9940
6.7900 -0.2908 0.4544 0.9937
6.8000 -0.2771 0.4449 0.9934
6.8100 -0.2639 0.4355 0.9931
6.8200 -0.2512 0.4262 0.9928
6.8300 -0.2391 0.4171 0.9925
6.8400 -0.2275 0.4080 0.9922
