 t	 x	 y	 z
3.9130 0.0810 0.0996 0.9797
3.9260 0.0679 0.1198 0.9775
3.9390 0.0543 0.1394 0.9753
3.9520 0.0402 0.1583 0.9729
3.9650 0.0255 0.1765 0.9706
3.9780 0.0103 0.1938 0.9681
3.9910 -0.0053 0.2102 0.9657
4.0040 -0.0212 0.2257 0.9633
4.0170 -0.0375 0.2403 0.9610
4.0300 -0.0540 0.2539 0.9586
4.0430 -0.0706 0.2666 0.9564
4.0560 -0.0872 0.2782 0.9542
4.0690 -0.1037 0.2887 0.9522
4.0820 -0.1201 0.2983 0.9503
4.0950 -0.1361 0.3067 0.9485
4.1080 -0.1517 0.3141 0.9469
4.1210 -0.1667 0.3204 0.9455
4.1340 -0.1810 0.3256 0.9442
4.1470 -0.1944 0.3298 0.9431
4.1600 -0.2068 0.3330 0.9423
4.1730 -0.2182 0.3351 0.9416
4.1860 -0.2283 0.3362 0.9412
4.1990 -0.2370 0.3362 0.9410
4.2120 -0.2443 0.3354 0.9410
4.2250 -0.2501 0.3335 0.9412
4.2380 -0.2542 0.3307 0.9416
4.2510 -0.2567 0.3271 0.9423
4.2640 -0.2575 0.3226 0.9432
4.2770 -0.2565 0.3172 0.9443
4.2900 -0.2538 0.3111 0.9455
4.3030 -0.2494 0.3042 0.9470
4.3160 -0.2433 0.2966 0.9487
4.3290 -0.2355 0.2883 0.9505
4.3420 -0.2262 0.2794 0.9524
4.3550 -0.2155 0.2699 0.9545
4.3680 -0.2034 0.2599 0.9568
4.3810 -0.1900 0.2494 0.9591
4.3940 -0.1756 0.2384 0.9615
4.4070 -0.1602 0.2271 0.9640
4.4200 -0.1439 0.2155 0.9665
4.4330 -0.1271 0.2035 0.9691
4.4460 -0.1097 0.1914 0.9716
4.4590 -0.0919 0.1791 0.9742
4.4720 -0.0739 0.1667 0.9767
4.4850 -0.0559 0.1542 0.9792
4.4980 -0.0379 0.1418 0.9816
4.5110 -0.0201 0.1295 0.9840
4.5240 -0.0025 0.1173 0.9862
4.5370 0.0147 0.1052 0.9883
4.5500 0.0315 0.0935 0.9903
4.5630 0.0478 0.0821 0.9921
4.5760 0.0636 0.0710 0.9938
4.5890 0.0789 0.0604 0.9952
4.6020 0.0937 0.0503 0.9965
4.6150 0.1079 0.0407 0.9976
4.6280 0.1217 0.0316 0.9985
4.6410 0.1351 0.0233 0.9992
4.6540 0.1482 0.0156 0.9997
4.6670 0.1610 0.0086 0.9999
4.6800 0.1736 0.0024 0.9999
4.6930 0.1861 -0.0030 0.9997
4.7060 0.1986 -0.0076 0.9993
4.7190 0.2113 -0.0113 0.9987
4.7320 0.2241 -0.0142 0.9978
4.7450 0.2372 -0.0162 0.9968
4.7580 0.2508 -0.0173 0.9955
4.7710 0.2647 -0.0174 0.9941
4.7840 0.2793 -0.0166 0.9925
4.7970 0.2944 -0.0149 0.9907
4.8100 0.3101 -0.0123 0.9888
4.8230 0.3265 -0.0087 0.9867
4.8360 0.3436 -0.0042 0.9846
4.8490 0.3614 0.0012 0.9823
4.8620 0.3798 0.0075 0.9800
4.8750 0.3989 0.0147 0.9776
4.8880 0.4186 0.0228 0.9751
4.9010 0.4387 0.0318 0.9726
4.9140 0.4594 0.0416 0.9702
4.9270 0.4804 0.0523 0.9677
4.9400 0.5017 0.0637 0.9653
4.9530 0.5232 0.0759 0.9629
4.9660 0.5448 0.0889 0.9606
4.9790 0.5663 0.1026 0.9584
4.9920 0.5877 0.1170 0.9563
5.0050 0.6089 0.1321 0.9543
5.0180 0.6297 0.1478 0.9524
5.0310 0.6500 0.1641 0.9507
5.0440 0.6697 0.1810 0.9492
5.0570 0.6888 0.1984 0.9478
5.0700 0.7071 0.2163 0.9467
5.0830 0.7246 0.2347 0.9457
5.0960 0.7411 0.2534 0.9449
5.1090 0.7566 0.2726 0.9444
5.1220 0.7711 0.2921 0.9440
5.1350 0.7845 0.3118 0.9439
5.1480 0.7967 0.3318 0.9440
5.1610 0.8076 0.3520 0.9443
5.1740 0.8174 0.3723 0.9448
5.1870 0.8258 0.3927 0.9455
5.2000 0.8330 0.4132 0.9465
5.2130 0.8388 0.4337 0.9476
5.2260 0.8432 0.4541 0.9489
5.2390 0.8463 0.4744 0.9503
5.2520 0.8480 0.4945 0.9520
5.2650 0.8483 0.5145 0.9537
5.2780 0.8472 0.5342 0.9556
5.2910 0.8446 0.5536 0.9577
5.3040 0.8406 0.5727 0.9598
5.3170 0.8351 0.5914 0.9620
5.3300 0.8281 0.6097 0.9642
5.3430 0.8196 0.6275 0.9665
5.3560 0.8097 0.6448 0.9688
5.3690 0.7982 0.6616 0.9712
5.3820 0.7853 0.6779 0.9735
5.3950 0.7709 0.6935 0.9758
5.4080 0.7551 0.7086 0.9780
5.4210 0.7379 0.7230 0.9801
5.4340 0.7194 0.7368 0.9822
5.4470 0.6996 0.7499 0.9841
5.4600 0.6786 0.7623 0.9859
5.4730 0.6565 0.7740 0.9876
5.4860 0.6334 0.7850 0.9891
5.4990 0.6095 0.7953 0.9904
5.5120 0.5848 0.8048 0.9915
5.5250 0.5597 0.8137 0.9925
5.5380 0.5341 0.8219 0.9932
5.5510 0.5084 0.8293 0.9937
5.5640 0.4827 0.8360 0.9939
5.5770 0.4573 0.8421 0.9940
5.5900 0.4324 0.8474 0.9938
5.6030 0.4082 0.8521 0.9933
5.6160 0.3849 0.8561 0.9926
5.6290 0.3629 0.8594 0.9917
5.6420 0.3423 0.8621 0.9906
5.6550 0.3233 0.8642 0.9892
5.6680 0.3062 0.8658 0.9876
5.6810 0.2912 0.8667 0.9858
5.6940 0.2784 0.8671 0.9838
5.7070 0.2680 0.8669 0.9816
5.7200 0.2602 0.8663 0.9792
5.7330 0.2550 0.8651 0.9767
5.7460 0.2525 0.8636 0.9740
5.7590 0.2527 0.8616 0.9712
5.7720 0.2557 0.8592 0.9683
5.7850 0.2614 0.8565 0.9653
5.7980 0.2698 0.8534 0.9622
5.8110 0.2807 0.8501 0.9591
5.8240 0.2940 0.8465 0.9559
5.8370 0.3096 0.8427 0.9528
5.8500 0.3271 0.8387 0.9496
5.8630 0.3465 0.8345 0.9465
5.8760 0.3674 0.8302 0.9435
5.8890 0.3895 0.8259 0.9405
5.9020 0.4126 0.8215 0.9376
5.9150 0.4363 0.8172 0.9349
5.9280 0.4603 0.8128 0.9323
5.9410 0.4843 0.8086 0.9298
5.9540 0.5080 0.8044 0.9275
5.9670 0.5310 0.8004 0.9255
5.9800 0.5531 0.7965 0.9236
5.9930 0.5740 0.7928 0.9219
6.0060 0.5933 0.7893 0.9205
6.0190 0.6109 0.7861 0.9193
6.0320 0.6266 0.7832 0.9183
6.0450 0.6401 0.7805 0.9176
6.0580 0.6514 0.7782 0.9172
6.0710 0.6604 0.7762 0.9170
6.0840 0.6669 0.7745 0.9171
6.0970 0.6710 0.7732 0.9175
6.1100 0.6727 0.7723 0.9181
6.1230 0.6721 0.7717 0.9190
6.1360 0.6691 0.7716 0.9201
6.1490 0.6641 0.7718 0.9215
