t,a,b,c,d,e,f,g,h,i,l,m,n,o,p,q,r
0.048,0.0803415077548793,0.11744935988802431,0.024347918692042364,0.07464057411722787,0.021892707254700234,0.02691321082577134,0.019520983081068508,0.020021806581981133,0.13600050020321208,0.17549642173013222,0.060547050966523554,0.06437172295087236,0.05537638705132331,0.06004767462765563,0.027997464535086624,0.03503470973949913
0.049,0.05596450142802502,0.08467602119422364,0.025330855337179176,0.07996236379499473,0.015106510456871431,0.01925567487058226,0.020161190481549535,0.021344271362053205,0.1313629636816853,0.17448229964655437,0.0829022914494664,0.09032779931437414,0.05307547723198698,0.059136395761486577,0.038082919822876635,0.04882846416609081
0.05,0.040772914323478085,0.07834102915242795,0.022834606954282587,0.0895867208951061,0.011831794431618328,0.0190332927545995,0.019402933078094212,0.02540616954707455,0.10684976235078197,0.17799746469964392,0.08285371181694728,0.11089144712876384,0.04624801560720667,0.06405561135015887,0.04050236066336393,0.06339216524645218
0.051000000000000004,0.036113607011497975,0.07880416059302789,0.02524802419891629,0.1112271435311439,0.010629972040800108,0.019444965395743287,0.02173915818266906,0.0319824612877437,0.08464987455509704,0.16125469656128147,0.08327907037647513,0.12563049684876013,0.03721115585673746,0.058779251923272074,0.041272942124023194,0.07273301951281128
0.052000000000000005,0.030983907327532922,0.08860326690160805,0.02133050027747125,0.12361820112639839,0.00811429117178977,0.01979969987746198,0.01633922833231697,0.03215163846183119,0.0728771110341683,0.18186663823643406,0.07092131358477792,0.1403595178034188,0.028528087824141384,0.059831521492692344,0.03127956094421007,0.07339551560374659
0.053,0.02404225309136982,0.08317933317928641,0.016806059039022242,0.11793613434976963,0.005598712865514403,0.016763149350477118,0.011467908724750198,0.027660322486343435,0.06949083826000255,0.20615926202081097,0.06886860897228772,0.16176581148690752,0.02449241362291488,0.061510503358894436,0.027376212527718255,0.07688247666393043
0.054,0.01909305007331226,0.07679892696571829,0.01558544590501121,0.12609428010729004,0.00496437702329641,0.017202956691077475,0.011785768716875897,0.03259315304652021,0.05600519719780638,0.19307265164009443,0.06506611082869365,0.17559418628667375,0.02203519726615405,0.06369941237937984,0.028639183610499316,0.09177010226159678
0.055,0.021144999983801673,0.09151674027337066,0.01751376714307814,0.1527828130418142,0.004447726109474021,0.01677925788146346,0.010742109472227337,0.03232876464767498,0.05197814131180872,0.1942421622372404,0.06167883418505704,0.18022678742587586,0.01621869149602232,0.05122670672859966,0.021587010339755186,0.0755854877227364
0.056,0.019348907275936682,0.08883756819277368,0.016345309748229855,0.15162221182978228,0.004706417847324701,0.018834703298846272,0.011585464320727844,0.03697251221546902,0.04709242834641607,0.18695016671864026,0.05730793712460449,0.17767058296068525,0.017017830787662894,0.05674691714704369,0.02319050967551315,0.08577053251034396
0.057,0.021769207169260195,0.09286543709343933,0.015958642141378383,0.13724341399900952,0.00602183876389685,0.022584936113949246,0.012995409699119978,0.038694419808598134,0.051472430216680985,0.1898699837604511,0.0545493170000925,0.15622049210298403,0.021209961376855005,0.06591354209216875,0.025401384343485024,0.08722958431863097
