T,M,a,b,c,d,e,f,g,h,i,j
0.074,0.060072960503288544,0.052493585655515485,0.04737510064064976,0.06023865209322865,0.06996563272678513,0.05184022505980301,0.06515792122784958,0.049841789509582624,0.07254809680890861,0.06098740477239917,0.07028119653816334
0.075,0.059783413610170776,0.050469410261400394,0.047752282593497564,0.05963059810350796,0.07094201680142798,0.05145526364081959,0.0639495005455859,0.050476193530351154,0.07359848286520199,0.058618465212259496,0.07094192254765574
0.076,0.059163727980146755,0.04914370479504959,0.047661982885540466,0.0586348816583151,0.07085050940808874,0.0507170408388416,0.06281909213933412,0.05037584656792404,0.0736934219631788,0.05694092285675412,0.07079987668844101
0.077,0.05968987697769075,0.05056739991237624,0.04769277503473579,0.05964528791395185,0.07078544288241062,0.05152784589811754,0.06381633242266627,0.050389558850461036,0.07314300691118525,0.05866019822469726,0.07067092172630557
0.078,0.05961293996046416,0.05080855508261162,0.04757114603527124,0.05962826727854498,0.0705109375360981,0.051546212959076354,0.06381727852294339,0.05022039885777163,0.07274235628916037,0.058882116145654084,0.0704021308975099
0.079,0.05953205419058165,0.051099652881812785,0.047430850511186784,0.059611171844668465,0.07019315617995237,0.051561609063475955,0.06383521994111219,0.0500216974821559,0.07230456272818092,0.059154363907651275,0.07010825736561987
0.08,0.05940727442065411,0.05126472653475539,0.0472927735944787,0.05951632303859544,0.06988855832451835,0.05151626563981082,0.06376734586913457,0.049823850889742616,0.07190298616413876,0.05927859040049488,0.06982132375087158
0.081,0.058344130236516946,0.04824816580117525,0.0473856730627879,0.057797687551801036,0.07027196422959786,0.05021721647600663,0.06157424158038971,0.049969272728190184,0.07243666158748918,0.05571597429164299,0.0698244450560887
0.082,0.0567529956678053,0.046238933805530014,0.046651262116497505,0.05539256741732601,0.06897393816194913,0.04835624339993083,0.059348060115840706,0.049115460707613856,0.07165309417746862,0.05307092805925262,0.06872946871664365
0.083,0.05726557018828234,0.046865830674491515,0.046921129524093774,0.05628416438795192,0.0694602813094673,0.049045971683267575,0.06004103459792731,0.04941309870954913,0.0717314452415867,0.05390607018151039,0.06898667557297788
0.084,0.05716298699951221,0.04686824845158599,0.04682831741603799,0.05622435457545283,0.06929510683462359,0.0490163377254334,0.059937743687564216,0.049320052583839646,0.07146952507337667,0.05388277852993917,0.0687874051172685
0.085,0.05601916245152279,0.0457176255059667,0.04616543431096054,0.054581990316873386,0.06811387242762423,0.04776693603731319,0.05846781927036404,0.04859842205197029,0.0706270712962086,0.0523394221557249,0.06781303114222204
0.08600000000000001,0.055128197270029225,0.044969030871924054,0.04556533319676165,0.05335147909221011,0.0670434524321491,0.046865289657186116,0.05737256560537751,0.04799841606171218,0.06982409962241126,0.051326038322311696,0.06696626783824855
0.08700000000000001,0.053051278637182134,0.043333022814661726,0.04405391997414476,0.05041207500335354,0.06429411589309109,0.0448212247018378,0.054845490169450284,0.04660115517901631,0.06792983601227354,0.04920124143691862,0.06502070518707359
0.088,0.05115265068986467,0.042027416697472786,0.04249280610968742,0.047775780380062915,0.06141415412481749,0.04320996554071954,0.052577369926852024,0.04533887024164984,0.06594177319505357,0.047605898391790635,0.0631424722905406
0.089,0.050379153153606124,0.04152812449094223,0.04181485425687004,0.04676904401639703,0.06018092490294413,0.042653341815616974,0.05166249108266918,0.04484245875235238,0.06502079192177745,0.047006497805604286,0.06231300249088756
0.09,0.050414060432249,0.041545966143472446,0.04185487206846372,0.04693188497161982,0.0603170418137321,0.042694141153494014,0.051726818126832885,0.044847898958689125,0.06496943301603192,0.04699751190940715,0.06225503616074679
0.091,0.050340477773867055,0.04149666614899572,0.041796728188494,0.04693509092012382,0.06026300813764124,0.04265871512496855,0.05165880502103126,0.04478737812099931,0.06479976154694228,0.04691369663042533,0.062094927899049024
0.092,0.050123046143160946,0.0413536862301534,0.0416108201359513,0.04673110996341501,0.0599661051352437,0.0425171296268243,0.05141788929822044,0.04463640407145708,0.0644747904066384,0.04672490764423687,0.06179761891946889
