t,a,b,c,d
0.193,0.5732688045145041,0.8927789043382865,0.4956292669228787,0.5338799980664898
0.194,0.5742472183764854,0.891098920515328,0.4967306697689991,0.5349494607630134
0.195,0.5752155645524045,0.889413601331697,0.4978197041949045,0.5360093272611333
0.196,0.5761739074917553,0.8877231231737426,0.4988964520147894,0.5370596451041795
0.197,0.5771223115242403,0.8860276613608307,0.4999609950960163,0.5381004618253102
0.198,0.5780608408570194,0.8843273901381745,0.5010134153513418,0.5391318249455176
0.199,0.5789895595719932,0.8826224826698387,0.5020537947312138,0.5401537819716472
0.2,0.5799085316231218,0.8809131110319146,0.5030822152161398,0.5411663803944365
0.201,0.5808178208337738,0.8791994462058627,0.5040987588091276,0.5421696676865642
0.202,0.5817174908941114,0.8774816580720257,0.505103507528196,0.5431636913007162
0.203,0.5826076053585085,0.8757599154033098,0.5060965433989582,0.5441484986676658
0.20400000000000001,0.5834882276430023,0.8740343858590329,0.5070779484472788,0.5451241371943705
0.20500000000000002,0.5843594210227767,0.8723052359789373,0.5080478046919985,0.5460906542620811
0.20600000000000002,0.5852212486296816,0.8705726311773714,0.5090061941377351,0.547048097224468
0.20700000000000002,0.5860737734497823,0.8688367357376308,0.5099531987677545,0.5479965134057603
0.20800000000000002,0.5869170583209437,0.8670977128064674,0.5108889005369147,0.5489359500989026
0.209,0.5877511659304469,0.8653557243887581,0.5118133813646817,0.5498664545637231
0.21,0.5885761588126378,0.8636109313423364,0.512726723128219,0.55078807402512
0.211,0.5893920993466095,0.8618634933729827,0.5136290076555475,0.5517008556712611
0.212,0.5901990497539155,0.8601135690295769,0.5145203167187803,0.5526048466517982
0.213,0.5909970720963167,0.8583613156994063,0.5154007320274279,0.5535000940760968
0.214,0.5917862282735602,0.8566068896036354,0.5162703352217786,0.5543866450114815
0.215,0.5925665800211896,0.8548504457929267,0.5171292078663486,0.5552645464814941
0.216,0.5933381889083872,0.8530921381432219,0.5179774314434068,0.5561338454641691
0.217,0.5941011163358492,0.851332119351675,0.5188150873465722,0.5569945888903227
0.218,0.5948554235336914,0.8495705409327403,0.5196422568744826,0.5578468236418563
0.219,0.5956011715593865,0.8478075532144116,0.5204590212245368,0.5586905965500768
0.22,0.5963384212957334,0.8460433053346139,0.5212654614867097,0.5595259543940285
0.221,0.5970672334488576,0.8442779452377462,0.5220616586374403,0.5603529438988438
