t,e0,e1,e2,e3,e4,b0,b1,b2,b3,b4
5.3,1.6900440794277838e-10,7.587487756980593e-11,3.8678088366107164e-11,1.0783771840141293e-12,9.25417864984493e-14,0.983385618793511,0.9196429883645718,0.8457432260481645,0.43270572378211125,0.18723424339379896
5.3100000000000005,1.622965049128437e-10,7.277831089887874e-11,3.7076035174313814e-11,1.028726557548487e-12,8.789522033443906e-14,0.9833545332629612,0.9194976446541704,0.8454759185246117,0.4320223461327349,0.18664330755803077
5.32,1.5585493974453164e-10,6.980827781583381e-11,3.5540464712560325e-11,9.8134622154843e-13,8.348152833278796e-14,0.9833234487150474,0.9193523239144157,0.8452086954868815,0.4313400477503661,0.18605423679328634
5.33,1.4966914389983611e-10,6.695962956125494e-11,3.4068630406885906e-11,9.361455663569892e-13,7.929083575854768e-14,0.9832923651497386,0.9192070261416773,0.844941556908271,0.43065882693050483,0.18546702521315672
5.34,1.4372896703165787e-10,6.422742405321655e-11,3.265789749632239e-11,8.930384959820269e-13,7.531556569593887e-14,0.983261282567004,0.9190617513323254,0.844674502762086,0.4299786819713429,0.18488166694981145
5.3500000000000005,1.380246605152941e-10,6.160691768845948e-11,3.130573851546799e-11,8.519094360333317e-13,7.154114193990283e-14,0.983230200966812,0.9189164994827308,0.8444075330216406,0.4292996111737597,0.18429815615393946
5.36,1.3254686162822973e-10,5.90935574819e-11,3.0009728977811785e-11,8.126705134925383e-13,6.795487857446152e-14,0.983199120349132,0.9187712705892649,0.8441406476602572,0.4286216128413184,0.18371648699469126
5.37,1.2728657835224213e-10,5.668297352946645e-11,2.8767543229998214e-11,7.752351464040147e-13,6.454961017476864e-14,0.9831680407139329,0.9186260646482995,0.843873846651267,0.42794468528026103,0.18313665365961984
5.38,1.2223517477290953e-10,5.43709717793859e-11,2.7576950491810247e-11,7.395240826975313e-13,6.131813900367745e-14,0.9831369620611835,0.9184808816562073,0.8436071299680091,0.4272688267995048,0.18255865035462343
5.39,1.173843570526549e-10,5.215352709763235e-11,2.6435811050521852e-11,7.054584353770018e-13,5.825028712059118e-14,0.9831058843908528,0.9183357216093613,0.8433404975838316,0.42659403571063753,0.18198247130388687
5.4,1.1272615995444632e-10,5.0026776613770994e-11,2.5342072626233368e-11,6.729653283852207e-13,5.533799823122833e-14,0.9830748077029097,0.918190584504135,0.8430739494720905,0.4259203103279136,0.1814081107498245
5.41,1.0825293389422877e-10,4.7987013333957734e-11,2.4293766874437344e-11,6.419728747727443e-13,5.257764291432721e-14,0.9830437319973231,0.9180454703369029,0.8428074856061506,0.42524764896825,0.18083556295302217
5.42,1.0395733250107561e-10,4.603068000852656e-11,2.328900603620629e-11,6.12413385285652e-13,4.9951918225295e-14,0.9830126572740621,0.9179003791040394,0.8425411059593849,0.4245760499512214,0.18026482219218024
5.43,9.983230066491e-11,4.415436324187789e-11,2.2325979726422816e-11,5.842223515776712e-13,4.7458560369414425e-14,0.9829815835330956,0.9177553108019204,0.8422748105051749,0.42390551159905654,0.1796958827640561
5.44,9.587106305249609e-11,4.235478783354502e-11,2.1402951851419766e-11,5.573367870597031e-13,4.509647698226887e-14,0.9829505107743924,0.9176102654269214,0.8420085992169106,0.423236032236634,0.17912873898340728
5.45,9.206711307318478e-11,4.062881133945704e-11,2.051825763641052e-11,5.316985465685709e-13,4.285169585113738e-14,0.9829194389979218,0.9174652429754191,0.8417424720679904,0.42256761019147776,0.17856338518293494
5.46,8.841420227667117e-11,3.897341884340782e-11,1.9670300791534835e-11,5.072485328607336e-13,4.072586643968153e-14,0.9828883682036523,0.9173202434437905,0.8414764290318207,0.4219002437937533,0.17799981571322668
5.47,8.490633016574922e-11,3.7385717929311674e-11,1.885755077859311e-11,4.839337425759386e-13,3.870194951155758e-14,0.9828572983915532,0.9171752668284133,0.841210470081817,0.4212339313762632,0.17743802494270064
5.48,8.153773440774809e-11,3.5862933845506456e-11,1.8078540185959573e-11,4.617012753060711e-13,3.678226291245878e-14,0.9828262295615933,0.9170303131256659,0.8409445951914025,0.420568671274443,0.17687800725754868
5.49,7.830288142899186e-11,3.4402404852980463e-11,1.733186220797478e-11,4.405023920235178e-13,3.496280639006072e-14,0.9827951617137416,0.9168853823319267,0.8406788043340094,0.41990446182635727,0.17631975706168096
5.5,7.519645737735726e-11,3.30015777499816e-11,1.6616168222355187e-11,4.2028999805532566e-13,3.323286730904802e-14,0.982764094847967,0.9167404744435755,0.840413097483078,0.41924130137269516,0.17576326877666923
5.51,7.221335943833104e-11,3.165800356597901e-11,1.593016546280493e-11,4.0101709460581273e-13,3.159403351877377e-14,0.9827330289642384,0.9165955894569922,0.8401474746120569,0.4185791882567665,0.17520853684169183
5.5200000000000005,6.934868749103064e-11,3.036933341840786e-11,1.5272614776059558e-11,3.826385772527677e-13,3.003703451445375e-14,0.9827019640625251,0.9164507273685569,0.8398819356944033,0.4179181208244974,0.17465555571347743
5.53,6.659773609073346e-11,2.913331452602569e-11,1.464232847279079e-11,3.651155748097951e-13,2.855395374099275e-14,0.9826709001427956,0.9163058881746512,0.8396164807035826,0.4172580974244265,0.17410431986625044
5.54,6.395598676528282e-11,2.7947786373045993e-11,1.4038168263417382e-11,3.484054777380864e-13,2.716228738194713e-14,0.9826398372050191,0.9161610718716565,0.8393511096130689,0.4165991164077004,0.17355482379167494
5.55,6.141910061315364e-11,2.6810677018515952e-11,1.3459043256502063e-11,3.324729473555743e-13,2.583540434082449e-14,0.9826087752491646,0.9160162784559551,0.8390858223963443,0.41594117612806986,0.17300706199880025
5.5600000000000005,5.898291119146279e-11,2.5719999545647632e-11,1.2903908051531516e-11,3.1728006976926744e-13,2.457430430514928e-14,0.9825777142752009,0.9158715079239298,0.8388206190268995,0.41528427494188547,0.17246102901400576
5.57,5.664341768268047e-11,2.467384864603604e-11,1.237176090086835e-11,3.027928711735213e-13,2.3376522454908025e-14,0.9825466542830972,0.9157267602719641,0.8385554994782336,0.41462841120809385,0.1719167193809464
5.58,5.439677832924163e-11,2.367039733417706e-11,1.1861641929318077e-11,2.889811081673763e-13,2.225374964068358e-14,0.9825155952728222,0.9155820354964417,0.838290463723854,0.41397358328823325,0.17137412766049806
5.59,5.223930412568887e-11,2.270789378579925e-11,1.1372631449173909e-11,2.758055816073687e-13,2.1175231732095306e-14,0.9824845372443449,0.9154373335937473,0.8380255117372765,0.4133197895464295,0.17083324843070302
5.6000000000000005,5.016745275838378e-11,2.1784658299821896e-11,1.0903848301631088e-11,2.6324267992964655e-13,2.0154547373599227e-14,0.9824534801976345,0.915292654560266,0.8377606434920251,0.41266702834939206,0.17029407628671617
5.61,4.817782278321848e-11,2.0899080373694974e-11,1.045444829578792e-11,2.5126156661482457e-13,1.9182662070361843e-14,0.9824224241326597,0.9151479983923834,0.8374958589616325,0.41201529806640985,0.1697566058407508
5.62,4.6267148032131075e-11,2.004961589210436e-11,1.0023622683407332e-11,2.3983499766963214e-13,1.8258628913845e-14,0.9823913690493895,0.9150033650864857,0.8372311581196396,0.4113645970693473,0.1692208317220247
5.63,4.4432292239589756e-11,1.9234784423099297e-11,9.610596719396684e-12,2.289474959012902e-13,1.7399230758411575e-14,0.9823603149477931,0.9148587546389598,0.8369665409395955,0.41071492373263996,0.1686867485767065
