t,e0,e1,e2,b0,b1,b2
0.1176,1.0283633208595481e-07,2.5598055282157433e-06,1.018265247550486e-05,0.00011064556847781958,0.00276613921194549,0.01106455684778196
0.1179,1.0318341363562915e-07,2.568413831053966e-06,1.0216735966598826e-05,0.00011121080673307187,0.002780270168326797,0.011121080673307188
0.1182,1.0353041605474913e-07,2.577020136276106e-06,1.0250811364025943e-05,0.00011177748508578977,0.0027944371271447447,0.011177748508578979
0.1185,1.038773408457342e-07,2.5856244843620746e-06,1.0284878846558758e-05,0.00011234560353597328,0.002808640088399333,0.011234560353597331
0.1188,1.042241895306545e-07,2.594226917029988e-06,1.031893859822941e-05,0.00011291516208362242,0.002822879052090561,0.011291516208362244
0.1191,1.0457096371129927e-07,2.6028274774188603e-06,1.0352990808317046e-05,0.00011348616072873715,0.002837154018218429,0.011348616072873716
0.1194,1.0491766503496863e-07,2.611426209899255e-06,1.0387035671189271e-05,0.0001140585994713175,0.002851464986782938,0.011405859947131752
0.1197,1.0526429514905815e-07,2.620023160087745e-06,1.042107338631061e-05,0.00011463247831136344,0.002865811957784087,0.011463247831136348
0.12,1.0561085580527356e-07,2.628618374924943e-06,1.0455104158314427e-05,0.00011520779724887503,0.0028801949312218765,0.011520779724887506
0.1203,1.0595734886452461e-07,2.6372119025589605e-06,1.048912819671558e-05,0.00011578455628385221,0.002894613907096306,0.011578455628385224
0.1206,1.0630377605045e-07,2.6458037923602714e-06,1.0523145716054481e-05,0.000116362755416295,0.002909068885407376,0.011636275541629503
0.12090000000000001,1.0665013935310133e-07,2.6543940950533404e-06,1.0557156935836392e-05,0.0001169423946462034,0.0029235598661550856,0.011694239464620343
0.1212,1.0699644067571326e-07,2.662982862397646e-06,1.0591162080320249e-05,0.00011752347397357742,0.002938086849339436,0.011752347397357744
0.1215,1.0734268198830191e-07,2.6715701474832837e-06,1.0625161378705916e-05,0.00011810599339841706,0.0029526498349604267,0.011810599339841707
0.1218,1.0768886535188326e-07,2.680156004619696e-06,1.0659155064916518e-05,0.00011868995292072227,0.0029672488230180574,0.01186899529207223
0.1221,1.0803499285497244e-07,2.6887404892095017e-06,1.0693143377580915e-05,0.00011927535254049311,0.0029818838135123285,0.011927535254049314
0.12240000000000001,1.0838106660480374e-07,2.697323657808245e-06,1.072712656002971e-05,0.00011986219225772959,0.00299655480644324,0.01198621922577296
0.1227,1.0872708875487022e-07,2.7059055682814628e-06,1.0761104860166144e-05,0.00012045047207243166,0.0030112618018107917,0.012045047207243167
0.123,1.0907306159011643e-07,2.7144862794997985e-06,1.079507853049157e-05,0.00012104019198459933,0.0030260047996149837,0.012104019198459935
0.1233,1.0941898731462872e-07,2.7230658515383078e-06,1.082904782800301e-05,0.00012163135199423263,0.0030407837998558157,0.012163135199423263
0.1236,1.0976486823723126e-07,2.7316443455280946e-06,1.0863013014235601e-05,0.00012222395210133153,0.0030555988025332886,0.012222395210133154
0.12390000000000001,1.101107067603554e-07,2.740221823850914e-06,1.0896974355007468e-05,0.00012281799230589604,0.0030704498076474015,0.012281799230589606
0.1242,1.1045650527465027e-07,2.7487983498275966e-06,1.0930932120613245e-05,0.00012341347260792616,0.0030853368151981544,0.012341347260792617
0.1245,1.1080226620091788e-07,2.7573739879243923e-06,1.0964886585588517e-05,0.00012401039300742188,0.0031002598251855477,0.01240103930074219
0.12480000000000001,1.1114799207023561e-07,2.7659488036869693e-06,1.0998838028682705e-05,0.00012460875350438325,0.003115218837609582,0.012460875350438327
0.1251,1.1149368533555742e-07,2.7745228637084506e-06,1.1032786732889885e-05,0.00012520855409881015,0.0031302138524702547,0.012520855409881019
0.12539999999999998,1.118393486808254e-07,2.7830962356155982e-06,1.1066732985357437e-05,0.00012580979479070274,0.0031452448697675685,0.012580979479070274
0.12569999999999998,1.1218498462312649e-07,2.7916689881079434e-06,1.1100677077267297e-05,0.0001264124755800609,0.0031603118895015235,0.012641247558006094
0.126,1.1253059586099047e-07,2.8002411909255796e-06,1.1134619303867842e-05,0.00012701659646688468,0.0031754149116721177,0.01270165964668847
0.1263,1.1287618507398464e-07,2.8088129147270314e-06,1.1168559964349604e-05,0.0001276221574511741,0.0031905539362793527,0.01276221574511741
0.1266,1.1322175498872589e-07,2.8173842311956807e-06,1.1202499361836433e-05,0.0001282291585329291,0.003205728963323228,0.012822915853292913
0.12689999999999999,1.1356730840180812e-07,2.8259552129967302e-06,1.123643780330425e-05,0.00012883759971214973,0.003220939992803743,0.012883759971214973
0.12719999999999998,1.1391284813972944e-07,2.8345259337880274e-06,1.1270375599534538e-05,0.00012944748098883595,0.0032361870247208996,0.012944748098883598
0.1275,1.1425837701270255e-07,2.843096468116603e-06,1.1304313065036672e-05,0.0001300588023629878,0.0032514700590746955,0.013005880236298782
0.1278,1.1460389792617465e-07,2.8516668915258427e-06,1.1338250517975626e-05,0.00013067156383460526,0.003266789095865132,0.013067156383460529
0.1281,1.1494941385034354e-07,2.8602372804588342e-06,1.1372188280277291e-05,0.00013128576540368832,0.0032821441350922085,0.013128576540368834
0.1284,1.1529492769313848e-07,2.8688077122740126e-06,1.140612667725084e-05,0.000131901407070237,0.0032975351767559253,0.013190140707023701
0.12869999999999998,1.1564044247494899e-07,2.8773782652164097e-06,1.1440066037763208e-05,0.00013251848883425127,0.0033129622208562825,0.01325184888342513
0.129,1.1598596122567155e-07,2.8859490183804655e-06,1.1474006694191988e-05,0.00013313701069573116,0.0033284252673932797,0.013313701069573119
0.1293,1.1633148702728736e-07,2.8945200517881764e-06,1.1507948982270455e-05,0.0001337569726546767,0.0033439243163669178,0.013375697265467671
0.1296,1.1667702299857694e-07,2.903091446334842e-06,1.1541893241017307e-05,0.0001343783747110878,0.0033594593677771954,0.013437837471108782
0.1299,1.1702257225900136e-07,2.911663283586733e-06,1.157583981279519e-05,0.00013500121686496453,0.003375030421624114,0.013500121686496456
0.13019999999999998,1.1736813796284573e-07,2.9202356461501895e-06,1.160978904310021e-05,0.00013562549911630688,0.003390637477907673,0.013562549911630691
0.1305,1.1771372337744366e-07,2.9288086172249923e-06,1.1643741280607647e-05,0.00013625122146511485,0.0034062805366278717,0.013625122146511487
0.1308,1.1805933168207895e-07,2.937382280992118e-06,1.167769687711857e-05,0.00013687838391138838,0.00342195959778471,0.01368783839113884
0.1311,1.1840496618549375e-07,2.9459567223148466e-06,1.1711656187276702e-05,0.00013750698645512757,0.00343767466137819,0.01375069864551276
0.1314,1.1875063013919886e-07,2.9545320268068897e-06,1.17456195689948e-05,0.00013813702909633234,0.0034534257274083094,0.013813702909633237
0.13169999999999998,1.1909632692870459e-07,2.963108280924712e-06,1.1779587382767329e-05,0.00013876851183500276,0.0034692127958750696,0.013876851183500278
0.132,1.1944205989824715e-07,2.971685571748131e-06,1.1813559992105369e-05,0.00013940143467113878,0.0034850358667784694,0.013940143467113877
0.1323,1.1978783243737172e-07,2.980263987126487e-06,1.1847537763239982e-05,0.0001400357976047404,0.0035008949401185104,0.014003579760474042
0.1326,1.2013364798643993e-07,2.9888436155983166e-06,1.1881521065154568e-05,0.00014067160063580762,0.003516790015895191,0.014067160063580764
0.1329,1.2047950994634915e-07,2.997424546405004e-06,1.191551026941737e-05,0.00014130884376434047,0.0035327210941085117,0.014130884376434047
0.13319999999999999,1.2082542185672434e-07,3.0060068694762146e-06,1.1949505750253963e-05,0.00014194752699033891,0.0035486881747584737,0.014194752699033895
0.1335,1.2117138716491403e-07,3.0145906753644267e-06,1.1983507884346406e-05,0.00014258765031380298,0.0035646912578450743,0.014258765031380297
0.1338,1.2151740944039518e-07,3.023176055338681e-06,1.2017517050852492e-05,0.00014322921373473264,0.003580730343368317,0.014322921373473269
0.1341,1.2186349221916564e-07,3.031763101146026e-06,1.2051533631305692e-05,0.00014387221725312794,0.003596805431328199,0.014387221725312796
0.1344,1.2220963911176152e-07,3.0403519052848733e-06,1.2085558009616565e-05,0.00014451666086898884,0.0036129165217247215,0.014451666086898886
0.1347,1.225558536690966e-07,3.0489425607902046e-06,1.2119590571902098e-05,0.0001451625445823153,0.003629063614557884,0.014516254458231535
0.135,1.229021395912328e-07,3.0575351613140293e-06,1.2153631706523622e-05,0.00014580986839310745,0.0036452467098276866,0.014580986839310747
0.1353,1.232485004798238e-07,3.0661298010571677e-06,1.2187681804031548e-05,0.00014645863230136518,0.0036614658075341303,0.014645863230136521
0.1356,1.235949400414183e-07,3.074726574694448e-06,1.2221741256892923e-05,0.00014710883630708854,0.003677720907677214,0.014710883630708856
0.1359,1.239414619504124e-07,3.0833255775714543e-06,1.2255810459796194e-05,0.00014776048041027746,0.0036940120102569368,0.014776048041027747
0.1362,1.2428806996079007e-07,3.0919269054745973e-06,1.228988980913572e-05,0.00014841356461093205,0.0037103391152733013,0.014841356461093205
0.1365,1.246347677847213e-07,3.1005306547419456e-06,1.2323979703398467e-05,0.00014906808890905222,0.0037267022227263054,0.014906808890905222
0.1368,1.2498155919209314e-07,3.1091369220865133e-06,1.2358080542751745e-05,0.000149724053304638,0.00374310133261595,0.0149724053304638
0.1371,1.2532844798164348e-07,3.117745804837626e-06,1.2392192729191636e-05,0.00015038145779768937,0.003759536444942235,0.01503814577976894
0.1374,1.256754379554195e-07,3.12635740070757e-06,1.2426316666333478e-05,0.00015104030238820637,0.00377600755970516,0.01510403023882064
0.1377,1.2602253292202854e-07,3.134971807848665e-06,1.2460452759465476e-05,0.000151700587076189,0.0037925146769047257,0.015170058707618903
0.138,1.2636973671960598e-07,3.1435891248678693e-06,1.2494601415453635e-05,0.0001523623118616372,0.003809057796540931,0.015236231186163724
0.1383,1.2671705323966508e-07,3.1522094507215525e-06,1.2528763042549272e-05,0.00015302547674455106,0.003825636918613777,0.015302547674455108
0.1386,1.2706448631285704e-07,3.1608328848660693e-06,1.2562938050531926e-05,0.0001536900817249305,0.003842252043123263,0.015369008172493053
0.1389,1.2741203981897415e-07,3.1694595270464845e-06,1.2597126850496844e-05,0.00015435612680277558,0.00385890317006939,0.01543561268027756
0.1392,1.2775971771496122e-07,3.1780894773694867e-06,1.2631329854871727e-05,0.00015502361197808622,0.0038755902994521566,0.015502361197808626
0.1395,1.28107523882854e-07,3.186722836367214e-06,1.2665547477317007e-05,0.00015569253725086253,0.0038923134312715633,0.015569253725086253
0.1398,1.284554623046864e-07,3.1953597048293705e-06,1.2699780132578085e-05,0.0001563629026211044,0.003909072565527611,0.015636290262110445
0.1401,1.2880353688081765e-07,3.20400018390629e-06,1.2734028236598317e-05,0.0001570347080888119,0.003925867702220299,0.015703470808881195
0.1404,1.2915175157413597e-07,3.21264437499516e-06,1.2768292206298507e-05,0.00015770795365398503,0.003942698841349627,0.015770795365398507
0.1407,1.29500110394175e-07,3.221292379848673e-06,1.2802572459659055e-05,0.00015838263931662375,0.003959565982915594,0.015838263931662377
0.14100000000000001,1.2984861730269718e-07,3.229944300465076e-06,1.283686941543068e-05,0.00015905876507672808,0.003976469126918203,0.015905876507672813
0.1413,1.3019727632134763e-07,3.2386002390342785e-06,1.2871183493341509e-05,0.00015973633093429803,0.003993408273357452,0.015973633093429807
0.1416,1.3054609142553585e-07,3.247260298049514e-06,1.2905515113835942e-05,0.00016041533688933358,0.0040103834222333405,0.016041533688933362
0.1419,1.308950666539361e-07,3.255924580235957e-06,1.2939864698094165e-05,0.00016109578294183475,0.00402739457354587,0.01610957829418348
0.1422,1.3124420605719104e-07,3.2645931885453595e-06,1.2974232667898026e-05,0.00016177766909180154,0.0040444417272950395,0.016177766909180158
0.14250000000000002,1.3159351363441448e-07,3.273266225959083e-06,1.3008619445749286e-05,0.00016246099533923393,0.004061524883480849,0.016246099533923395
0.1428,1.3194299342994586e-07,3.281943795893553e-06,1.3043025454483334e-05,0.00016314576168413193,0.004078644042103299,0.016314576168413197
0.1431,1.3229264955336266e-07,3.2906260016909795e-06,1.3077451117552722e-05,0.00016383196812649555,0.0040957992031623895,0.016383196812649558
0.1434,1.3264248600684193e-07,3.299312946963105e-06,1.3111896858746311e-05,0.00016451961466632477,0.00411299036665812,0.01645196146663248
0.1437,1.329925068933144e-07,3.3080047354308275e-06,1.3146363102170109e-05,0.00016520870130361958,0.00413021753259049,0.01652087013036196
0.144,1.333427162923799e-07,3.316701470928533e-06,1.318085027224147e-05,0.00016589922803838001,0.004147480700959502,0.016589922803838007
0.14429999999999998,1.3369311826094246e-07,3.3254032573283153e-06,1.3215358793600024e-05,0.00016659119487060607,0.004164779871765152,0.016659119487060607
0.14459999999999998,1.340437168846889e-07,3.334110198726786e-06,1.3249889090956297e-05,0.0001672846018002977,0.004182115045007444,0.016728460180029776
0.1449,1.3439451624629997e-07,3.342822399100463e-06,1.3284441589151113e-05,0.000167979448827455,0.004199486220686376,0.016797944882745504
0.1452,1.3474552048858678e-07,3.351539962632056e-06,1.3319016713062511e-05,0.00016867573595207792,0.004216893398801948,0.016867573595207793
0.1455,1.350967336290376e-07,3.36026299350218e-06,1.3353614887438808e-05,0.0001693734631741664,0.00423433657935416,0.01693734631741664
0.14579999999999999,1.354481598343429e-07,3.3689915959175844e-06,1.3388236537118368e-05,0.0001700726304937205,0.004251815762343013,0.017007263049372053
0.14609999999999998,1.3579980316803904e-07,3.377725874035315e-06,1.3422882086534005e-05,0.00017077323791074022,0.004269330947768507,0.017077323791074028
0.1464,1.3615166774111402e-07,3.386465932075651e-06,1.3457551960076954e-05,0.00017147528542522556,0.00428688213563064,0.01714752854252256
0.1467,1.3650375763567632e-07,3.3952118742387407e-06,1.3492246581764695e-05,0.00017217877303717653,0.004304469325929414,0.017217877303717655
0.147,1.3685607698675095e-07,3.4039638045878577e-06,1.3526966375282919e-05,0.00017288370074659305,0.004322092518664827,0.017288370074659307
0.1473,1.372086299099923e-07,3.412721827292668e-06,1.3561711763915106e-05,0.00017359006855347523,0.004339751713836881,0.017359006855347525
0.14759999999999998,1.375614204520231e-07,3.4214860463157694e-06,1.359648317046264e-05,0.00017429787645782303,0.004357446911445576,0.017429787645782305
0.1479,1.3791445274060463e-07,3.4302565656120896e-06,1.3631281017226408e-05,0.0001750071244596364,0.004375178111490911,0.017500712445963643
0.1482,1.3826773086601353e-07,3.439033489017375e-06,1.3666105725920243e-05,0.0001757178125589154,0.0043929453139728855,0.017571781255891542
0.1485,1.3862125890925926e-07,3.4478169202825408e-06,1.3700957717586474e-05,0.00017642994075566,0.004410748518891501,0.017642994075566003
0.1488,1.3897504100093978e-07,3.4566069630086224e-06,1.3735837412584796e-05,0.0001771435090498702,0.004428587726246756,0.017714350904987023
0.14909999999999998,1.3932908118224413e-07,3.465403720677222e-06,1.3770745230478473e-05,0.00017785851744154608,0.004446462936038653,0.01778585174415461
0.1494,1.3968338354761057e-07,3.474207296616122e-06,1.3805681590047077e-05,0.0001785749659306875,0.004464374148267189,0.017857496593068754
0.1497,1.4003795217363687e-07,3.483017793951663e-06,1.3840646909171242e-05,0.00017929285451729455,0.004482321362932364,0.017929285451729456
0.15,1.4039279114298063e-07,3.4918353156514946e-06,1.3875641604845867e-05,0.0001800121832013672,0.004500304580034181,0.018001218320136726
0.1503,1.4074790449646235e-07,3.5006599644902727e-06,1.3910666092958817e-05,0.00018073295198290545,0.004518323799572637,0.018073295198290547
0.15059999999999998,1.4110329632628303e-07,3.5094918430860376e-06,1.3945720788488597e-05,0.00018145516086190937,0.004536379021547735,0.01814551608619094
0.1509,1.4145897067585888e-07,3.518331053763899e-06,1.39808061052077e-05,0.00018217880983837885,0.004554470245959472,0.01821788098383789
0.1512,1.4181493158080307e-07,3.527177698642318e-06,1.4015922455767955e-05,0.000182903898912314,0.0045725974728078505,0.018290389891231402
0.1515,1.421711830817389e-07,3.5360318795256926e-06,1.4051070251547945e-05,0.0001836304280837147,0.0045907607020928675,0.01836304280837147
0.1518,1.425277291922899e-07,3.544893698048008e-06,1.408624990280485e-05,0.000184358397352581,0.004608959933814526,0.018435839735258103
0.15209999999999999,1.4288457393926616e-07,3.5537632555642603e-06,1.4121461818322108e-05,0.00018508780671891298,0.0046271951679728255,0.018508780671891302
0.1524,1.4324172132034643e-07,3.5626406530620964e-06,1.4156706405552912e-05,0.00018581865618271055,0.004645466404567764,0.018581865618271055
0.1527,1.4359917536071233e-07,3.5715259912669814e-06,1.4191984070556515e-05,0.00018655094574397368,0.004663773643599343,0.01865509457439737
0.153,1.439569400008251e-07,3.580419370600046e-06,1.4227295217861024e-05,0.00018728467540270245,0.004682116885067562,0.018728467540270247
0.1533,1.443150192478746e-07,3.589320891166175e-06,1.4262640250481355e-05,0.00018801984515889682,0.0047004961289724215,0.018801984515889686
0.1536,1.4467341706388674e-07,3.5982306526800518e-06,1.4298019569815253e-05,0.00018875645501255681,0.0047189113753139215,0.018875645501255686
0.1539,1.450321373666699e-07,3.6071487545604595e-06,1.4333433575698126e-05,0.00018949450496368243,0.004737362624092061,0.018949450496368245
0.1542,1.4539118413981344e-07,3.6160752957910215e-06,1.436888266615705e-05,0.00019023399501227363,0.004755849875306842,0.01902339950122737
0.1545,1.45750561244682e-07,3.6250103750115256e-06,1.4404367237592349e-05,0.00019097492515833046,0.004774373128958263,0.01909749251583305
0.1548,1.461102726468282e-07,3.6339540904693985e-06,1.4439887684528902e-05,0.0001917172954018529,0.004792932385046324,0.019171729540185294
0.1551,1.4647032222646997e-07,3.642906540041439e-06,1.4475444399718257e-05,0.00019246110574284097,0.004811527643571025,0.0192461105742841
0.1554,1.468307138615983e-07,3.65186782109144e-06,1.4511037773938334e-05,0.00019320635618129463,0.004830158904532367,0.019320635618129467
0.1557,1.4719145137920938e-07,3.6608380306544344e-06,1.4546668196143225e-05,0.0001939530467172139,0.004848826167930349,0.019395304671721396
0.156,1.4755253867898218e-07,3.6698172653477e-06,1.4582336053245261e-05,0.0001947011773505988,0.004867529433764971,0.019470117735059883
0.1563,1.4791397957934855e-07,3.678805621185112e-06,1.4618041730114826e-05,0.0001954507480814493,0.004886268702036233,0.019545074808144932
0.1566,1.4827577786543385e-07,3.6878031938034236e-06,1.4653785609483461e-05,0.00019620175890976537,0.004905043972744135,0.01962017589097654
0.1569,1.486379373886412e-07,3.696810078425047e-06,1.4689568072173799e-05,0.0001969542098355471,0.004923855245888679,0.019695420983554715
0.1572,1.4900046191146285e-07,3.7058263696598166e-06,1.47253894965515e-05,0.00019770810085879446,0.004942702521469862,0.01977081008587945
0.1575,1.493633551801302e-07,3.7148521617638893e-06,1.4761250259023092e-05,0.00019846343197950735,0.0049615857994876845,0.019846343197950738
0.1578,1.4972662095118372e-07,3.7238875483462274e-06,1.4797150733575414e-05,0.00019922020319768592,0.004980505079942149,0.019922020319768596
0.1581,1.5009026296041364e-07,3.7329326226057703e-06,1.4833091291927394e-05,0.00019997841451333006,0.004999460362833252,0.019997841451333008
0.1584,1.5045428487318872e-07,3.741987477169341e-06,1.486907230360303e-05,0.00020073806592643985,0.005018451648160997,0.02007380659264399
0.1587,1.5081869039911587e-07,3.7510522040756394e-06,1.4905094135479606e-05,0.00020149915743701522,0.005037478935925381,0.020149915743701525
0.159,1.511834832031979e-07,3.7601268948411865e-06,1.494115715222888e-05,0.00020226168904505622,0.0050565422261264065,0.020226168904505626
0.1593,1.5154866692882622e-07,3.7692116404399715e-06,1.4977261715904049e-05,0.00020302566075056281,0.005075641518764071,0.020302566075056285
0.1596,1.5191424519108662e-07,3.7783065312843803e-06,1.5013408186138663e-05,0.00020379107255353505,0.005094776813838377,0.02037910725535351
0.15990000000000001,1.5228022162319948e-07,3.787411657138961e-06,1.5049596920015821e-05,0.00020455792445397286,0.005113948111349322,0.02045579244539729
0.1602,1.5264659973549597e-07,3.796527107278933e-06,1.5085828271937719e-05,0.00020532621645187629,0.005133155411296908,0.020532621645187633
0.1605,1.5301338317293438e-07,3.805652970303843e-06,1.5122102593799924e-05,0.00020609594854724533,0.005152398713681134,0.020609594854724536
0.1608,1.533805753972842e-07,3.814789334158112e-06,1.5158420234760193e-05,0.00020686712074008003,0.005171678018502001,0.020686712074008004
0.1611,1.53748179941563e-07,3.8239362862637e-06,1.5194781541240467e-05,0.00020763973303038026,0.0051909933257595076,0.02076397330303803
0.16140000000000002,1.5411620030465868e-07,3.833093913331817e-06,1.5231186857032492e-05,0.00020841378541814614,0.0052103446354536545,0.020841378541814618
0.1617,1.5448463993980946e-07,3.842262301503647e-06,1.5267636523129945e-05,0.00020918927790337764,0.005229731947584442,0.020918927790337768
0.162,1.548535022858356e-07,3.851441536236807e-06,1.5304130877639822e-05,0.00020996621048607474,0.005249155262151869,0.020996621048607476
0.1623,1.5522279079018554e-07,3.860631702315828e-06,1.534067025593216e-05,0.00021074458316623745,0.005268614579155936,0.021074458316623745
0.1626,1.5559250877366793e-07,3.869832883884916e-06,1.5377254990305802e-05,0.0002115243959438658,0.005288109898596645,0.02115243959438658
0.16290000000000002,1.5596265963479332e-07,3.8790451643708086e-06,1.5413885410394155e-05,0.0002123056488189597,0.005307641220473993,0.021230564881895973
0.1632,1.5633324674903136e-07,3.888268626573043e-06,1.5450561842716583e-05,0.00021308834179151924,0.005327208544787982,0.021308834179151928
0.1635,1.5670427338903557e-07,3.897503352572261e-06,1.548728461089191e-05,0.00021387247486154442,0.005346811871538611,0.021387247486154445
0.1638,1.570757428221241e-07,3.906749423665742e-06,1.552405403545845e-05,0.0002146580480290352,0.00536645120072588,0.02146580480290352
0.1641,1.5744765835726746e-07,3.9160069206208065e-06,1.556087043402824e-05,0.00021544506129399156,0.00538612653234979,0.02154450612939916
0.16440000000000002,1.5782002317660716e-07,3.925275923348465e-06,1.5597734121039746e-05,0.00021623351465641357,0.0054058378664103394,0.021623351465641358
0.1647,1.5819284053750566e-07,3.934556511099783e-06,1.563464540793356e-05,0.00021702340811630112,0.0054255852029075295,0.021702340811630118
0.165,1.5856611356324849e-07,3.943848762397683e-06,1.56716046029153e-05,0.00021781474167365436,0.00544536854184136,0.02178147416736544
0.1653,1.5893984544238878e-07,3.953152754943895e-06,1.5708612011097724e-05,0.0002186075153284732,0.005465187883211831,0.021860751532847323
0.1656,1.5931403927298392e-07,3.962468565775034e-06,1.5745667934411132e-05,0.0002194017290807576,0.005485043227018941,0.021940172908075765
0.16590000000000002,1.5968869817872518e-07,3.9717962711869575e-06,1.5782772671657158e-05,0.00022019738293050764,0.005504934573262692,0.022019738293050768
0.16620000000000001,1.600638251558145e-07,3.981135946589429e-06,1.5819926518205347e-05,0.00022099447687772334,0.005524861921943084,0.022099447687772337
0.1665,1.6043942333293797e-07,3.990487666834217e-06,1.585712976634602e-05,0.0002217930109224046,0.005544825273060115,0.02217930109224046
0.1668,1.608154956476002e-07,3.999851505771758e-06,1.5894382704985684e-05,0.00022259298506455147,0.005564824626613787,0.02225929850645515
0.1671,1.611920450986491e-07,4.009227536672423e-06,1.5931685619754337e-05,0.00022339439930416395,0.0055848599826041,0.0223394399304164
0.16740000000000002,1.615690746202411e-07,4.018615831911249e-06,1.5969038793054332e-05,0.00022419725364124205,0.005604931341031052,0.022419725364124208
0.16770000000000002,1.6194658715735045e-07,4.028016463060102e-06,1.6006442503719907e-05,0.00022500154807578577,0.005625038701894645,0.02250015480757858
0.168,1.623245855878789e-07,4.037429500997263e-06,1.6043897027422078e-05,0.00022580728260779506,0.005645182065194878,0.02258072826077951
0.1683,1.6270307272599932e-07,4.046855015640105e-06,1.6081402636311537e-05,0.00022661445723727,0.005665361430931751,0.022661445723727004
0.1686,1.6308205141946417e-07,4.056293076260507e-06,1.61189595991595e-05,0.00022742307196421056,0.005685576799105265,0.02274230719642106
0.16890000000000002,1.6346152445682915e-07,4.065743751244371e-06,1.6156568181337627e-05,0.00022823312678861668,0.005705828169715418,0.022823312678861674
0.16920000000000002,1.6384149461772528e-07,4.075207108113924e-06,1.6194228644719373e-05,0.00022904462171048845,0.005726115542762211,0.022904462171048846
0.1695,1.642219646312435e-07,4.084683213630182e-06,1.6231941247730332e-05,0.00022985755672982587,0.0057464389182456475,0.02298575567298259
0.1698,1.6460293716117056e-07,4.094172133697841e-06,1.626970624534291e-05,0.00023067193184662883,0.005766798296165722,0.02306719318466289
0.1701,1.6498441491093985e-07,4.103673933468608e-06,1.6307523888927775e-05,0.0002314877470608974,0.0057871936765224365,0.023148774706089746
0.17040000000000002,1.653664005237106e-07,4.113188677083858e-06,1.6345394426453606e-05,0.00023230500237263167,0.005807625059315791,0.023230500237263165
0.17070000000000002,1.657488965362493e-07,4.122716428000066e-06,1.6383318102219664e-05,0.00023312369778183146,0.005828092444545787,0.02331236977818315
0.171,1.6613190559073657e-07,4.132257248761554e-06,1.642129515709517e-05,0.00023394383328849687,0.005848595832212423,0.023394383328849692
0.1713,1.6651543018581426e-07,4.141811201112035e-06,1.645932582833595e-05,0.00023476540889262793,0.005869135222315699,0.023476540889262796
0.1716,1.668994728485532e-07,4.1513783458422585e-06,1.649741034962502e-05,0.00023558842459422456,0.0058897106148556155,0.023558842459422462
0.17190000000000003,1.6728403600446379e-07,4.160958742985533e-06,1.6535548951061762e-05,0.00023641288039328684,0.005910322009832172,0.02364128803932869
0.17220000000000002,1.67669122127312e-07,4.170552451670981e-06,1.657374185909894e-05,0.0002372387762898147,0.005930969407245369,0.023723877628981475
0.17250000000000001,1.68054733586302e-07,4.180159530126511e-06,1.6611989296593915e-05,0.00023806611228380817,0.005951652807095205,0.02380661122838082
0.1728,1.6844087280883055e-07,4.189780035802287e-06,1.6650291482842215e-05,0.00023889488837526725,0.005972372209381683,0.023889488837526732
0.17309999999999998,1.6882754208733332e-07,4.1994140251950695e-06,1.6688648633463662e-05,0.00023972510456419193,0.005993127614104799,0.023972510456419197
0.17339999999999997,1.6921474374871939e-07,4.209061553993014e-06,1.67270609604227e-05,0.00024055676085058222,0.006013919021264556,0.024055676085058222
0.1737,1.6960248008412782e-07,4.218722676953136e-06,1.676552867204036e-05,0.00024138985723443817,0.006034746430860954,0.024138985723443817
0.174,1.6999075326025459e-07,4.228397447965322e-06,1.6804051972938977e-05,0.00024222439371575968,0.006055609842893993,0.024222439371575973
0.17429999999999998,1.7037956556009504e-07,4.2380859200775856e-06,1.684263106415674e-05,0.0002430603702945468,0.006076509257363672,0.024306037029454688
0.17459999999999998,1.7076891907000794e-07,4.247788145361317e-06,1.6881266142975544e-05,0.00024389778697079962,0.006097444674269992,0.024389778697079968
0.17489999999999997,1.7115881597878434e-07,4.257504175136759e-06,1.6919957403104138e-05,0.00024473664374451793,0.00611841609361295,0.0244736643744518
0.1752,1.7154925837358624e-07,4.267234059699735e-06,1.6958705034484196e-05,0.000245576940615702,0.0061394235153925504,0.024557694061570202
0.1755,1.7194024833445368e-07,4.276977848575854e-06,1.6997509223330386e-05,0.0002464186775843515,0.006160466939608789,0.024641867758435156
0.17579999999999998,1.7233178787257465e-07,4.286735590342943e-06,1.7036370152246715e-05,0.00024726185465046675,0.006181546366261671,0.024726185465046683
0.17609999999999998,1.7272387897486585e-07,4.296507332690493e-06,1.707528800016866e-05,0.0002481064718140476,0.00620266179535119,0.02481064718140476
0.17639999999999997,1.73116523605581e-07,4.306293122380015e-06,1.7114262942225575e-05,0.000248952529075094,0.00622381322687735,0.0248952529075094
0.1767,1.735097236978043e-07,4.316093005315277e-06,1.7153295149900332e-05,0.00024980002643360606,0.006245000660840151,0.024980002643360606
0.177,1.7390348113453323e-07,4.325907026558346e-06,1.7192384790973896e-05,0.00025064896388958367,0.006266224097239593,0.025064896388958372
0.17729999999999999,1.7429779778416272e-07,4.335735230131448e-06,1.723153202950147e-05,0.00025149934144302693,0.006287483536075674,0.025149934144302697
0.17759999999999998,1.7469267543125825e-07,4.345577659279294e-06,1.7270737025881568e-05,0.0002523511590939358,0.006308778977348396,0.025235115909393584
0.17789999999999997,1.750881158987734e-07,4.35543435630651e-06,1.7309999936838195e-05,0.00025320441684231027,0.006330110421057759,0.025320441684231036
