t,ex,red,th
2.295,0.00030802242328352306,0.00031853992154409267,0.0003185399215440937
2.298,0.0003780314046328163,0.00038748063246163623,0.0003874806324616303
2.3009999999999997,0.0004476912567477852,0.0004560726369641224,0.00045607263696410946
2.304,0.000516939816558739,0.0005242542068773203,0.0005242542068773084
2.307,0.0005857152978287467,0.0005919639833904261,0.0005919639833904153
2.31,0.0006539563466030911,0.0006591410322748506,0.0006591410322748407
2.3129999999999997,0.000721602096302025,0.0007257248987209125,0.0007257248987208961
2.316,0.000788592222405123,0.0007916556617430868,0.0007916556617430713
2.319,0.0008548669966745306,0.0008568739881048465,0.0008568739881048321
2.322,0.0009203673408635922,0.0009213211857145709,0.0009213211857145499
2.3249999999999997,0.0009850348798567277,0.0009849392564444666,0.0009849392564444466
2.328,0.0010488119941860449,0.0010476709483249677,0.0010476709483249484
2.331,0.0011116418718700389,0.0011094598070676435,0.0011094598070676253
2.334,0.0011734685595198554,0.001170250226870249,0.0011702502268702245
2.3369999999999997,0.0012342370126589902,0.0012299875004581917,0.001229987500458168
2.34,0.0012938931452029638,0.0012886178683173878,0.0012886178683173583
2.343,0.001352383878046452,0.0013460885670741947,0.0013460885670741663
2.346,0.001409657186706546,0.0014023478769788875,0.00140234787697886
2.3489999999999998,0.0014656621479722767,0.0014573451684499414,0.0014573451684499147
2.352,0.0015203489855122165,0.001511030947637238,0.0015110309476372057
2.355,0.001573669114393867,0.0015633569009631902,0.001563356900963159
2.358,0.001625575184470636,0.0016142759386017008,0.0016142759386016702
2.3609999999999998,0.001676021122594447,0.0016637422368558268,0.001663742236855791
2.364,0.0017249621736143963,0.0017117112793960144,0.0017117112793959795
2.367,0.0017723549401243643,0.0017581398973217908,0.0017581398973217568
2.37,0.001818157420925012,0.0018029863080108607,0.0018029863080108268
2.3729999999999998,0.0018623290481681798,0.0018462101527206454,0.0018462101527206072
2.376,0.0019048307231542745,0.0018877725329084286,0.001887772532908386
2.379,0.0019456248507557718,0.0019276360452374175,0.0019276360452373802
2.382,0.0019846753724424423,0.0019657648152372224,0.0019657648152371808
2.385,0.002021947797886296,0.0020021245295884582,0.0020021245295884166
2.388,0.002057409235126497,0.002036682467002416,0.0020366824670023705
2.391,0.002091028419276649,0.0020694075276680136,0.002069407527667969
2.394,0.002122775739758798,0.0021002702612395274,0.002100270261239483
2.397,0.0021526232660503096,0.0021292428933399154,0.0021292428933398686
2.4,0.0021805447719313647,0.002156299350555881,0.0021562993505558348
2.403,0.002206515758222249,0.002181415283902187,0.0021814152839021404
2.4059999999999997,0.00223051347400081,0.0022045680907340943,0.0022045680907340458
2.409,0.0022525169362914857,0.0022257369350882233,0.002225736935088173
2.4120000000000004,0.002272506948218128,0.0022449027664335087,0.002244902766433463
2.415,0.0022904661156134968,0.002262048336815395,0.0022620483368153473
2.418,0.0023063788620787933,0.0022771582163778298,0.0022771582163777808
2.421,0.0023202314424869116,0.0022902188072490928,0.0022902188072490438
2.424,0.0023320119549233033,0.002301218355778964,0.0023012183557789144
2.427,0.002341710351058445,0.0023101469631162126,0.0023101469631161622
2.4299999999999997,0.0023493184449459017,0.002316996594116899,0.0023169965941168477
2.433,0.0023548299202399347,0.002321761084575458,0.0023217610845754078
2.4360000000000004,0.00235824033582653,0.002324436146772071,0.002324436146772021
2.439,0.0023595471298616362,0.0023250193733313227,0.0023250193733312715
2.442,0.0023587496222103703,0.002323510239388675,0.0023235102393886244
2.445,0.0023558490152809125,0.002319910103062814,0.002319910103062763
2.448,0.00235084839324693,0.0023142222042334304,0.00231422220423338
2.451,0.0023437527196525235,0.0023064516616255496,0.0023064516616255
2.4539999999999997,0.002334568833394013,0.0022966054682030225,0.002296605468202973
2.457,0.002323305443073313,0.0022846924848753314,0.002284692484875281
2.4599999999999995,0.0023099731197182842,0.0022707234325233688,0.0022707234325233198
2.463,0.0022945842878662076,0.0022547108823513687,0.0022547108823513175
2.466,0.0022771532150075253,0.002236669244573671,0.002236669244573619
2.469,0.0022576959993881275,0.002216614755446502,0.0022166147554464515
2.472,0.002236230556169837,0.0021945654626564382,0.0021945654626563905
2.475,0.002212776601950293,0.0021705412090787086,0.0021705412090786604
2.4779999999999998,0.0021873556376451548,0.0021445636149199443,0.0021445636149198958
2.481,0.0021599909297374716,0.002116656058261454,0.002116656058261408
2.4839999999999995,0.00213070748990115,0.002086843654020526,0.0020868436540204824
2.487,0.0020995320530076637,0.0020551532313487,0.0020551532313486487
2.49,0.002066493053527546,0.0020216133094873414,0.0020216133094872937
2.493,0.0020316206003406596,0.0019862540721022493,0.001986254072102205
2.496,0.0019949464499718385,0.0019491073401203928,0.0019491073401203482
2.499,0.0019565039782711104,0.0019102065430932269,0.001910206543093181
2.502,0.0019163281505604195,0.0018695866891123504,0.0018695866891123086
2.505,0.0018744554902714466,0.0018272843333045886,0.001827284333304551
2.5079999999999996,0.001830924046101831,0.0017833375449348447,0.0017833375449348068
2.511,0.0017857733577197408,0.0017377858731463325,0.0017377858731462885
2.5140000000000002,0.0017390444200493416,0.0016906703113690163,0.001690670311368977
2.517,0.0016907796461722124,0.0016420332604282905,0.00164203326042825
2.52,0.0016410228288821673,0.001591918490387099,0.0015919184903870577
2.523,0.0015898191009332025,0.001540371101155834,0.0015403711011557975
2.526,0.0015372148940224202,0.0014874374819054586,0.0014874374819054278
2.529,0.0014832578965517367,0.0014331652693203862,0.0014331652693203548
2.5319999999999996,0.0014279970102139658,0.0013776033047286792,0.0013776033047286469
2.5349999999999997,0.0013714823054504694,0.0013208015901481497,0.0013208015901481232
2.5380000000000003,0.0013137649758289635,0.0012628112432879197,0.0012628112432878855
2.541,0.001254897291391281,0.0012036844515459324,0.0012036844515458968
2.544,0.0011949325510218895,0.0011434744250438168,0.0011434744250437873
2.547,0.001133925033888778,0.00108223534874137,0.001082235348741347
2.55,0.001071929950008938,0.0010200223336737503,0.0010200223336737262
2.553,0.0010090033899911015,0.0009568913673552665,0.0009568913673552411
2.5559999999999996,0.0009452022740086479,0.0008928992633943925,0.0008928992633943735
2.5589999999999997,0.0008805843000556995,0.0008281036103653558,0.0008281036103653435
2.5620000000000003,0.0008152078915393587,0.0007625627199823069,0.0007625627199822783
2.565,0.0007491321442608728,0.0006963355746227134,0.0006963355746226914
2.568,0.0006824167728382008,0.0006294817742472007,0.0006294817742471858
2.571,0.0006151220566220708,0.0005620614827636106,0.0005620614827635945
2.574,0.0005473087851571418,0.0004941353738835454,0.000494135373883528
2.577,0.00047903820323935134,0.0004257645765201219,0.00042576457652011173
2.5799999999999996,0.0004103719556199587,0.00035701061977607714,0.00035701061977607383
2.5829999999999997,0.0003413720314061977,0.00028793537757172775,0.00028793537757172325
2.5860000000000003,0.00027210070820784865,0.00021860101296261876,0.0002186010129626053
2.589,0.00020262049607844518,0.0001490699221969691,0.00014906992219696283
2.592,0.0001329940812992584,7.940467856326005e-05,7.940467856325261e-05
2.595,6.328427005366418e-05,9.667976078499086e-06,9.667976078490481e-06
2.598,-6.446067960997269e-06,-6.007742693216372e-05,-6.0077426932165145e-05
2.601,-7.613405593740079e-05,-0.00012976876431369225,-0.00012976876431368672
2.6039999999999996,-0.0001457168663317702,-0.00019934331856646728,-0.00019934331856646254
2.6069999999999998,-0.0002151317771610069,-0.00026873847728780284,-0.00026873847728779905
2.6100000000000003,-0.0002843162281777128,-0.00033789178951888245,-0.00033789178951887985
2.613,-0.00035320787687760755,-0.0004067410219464066,-0.00040674102194640483
2.616,-0.0004217446542939844,-0.00047522421490837436,-0.00047522421490837365
2.619,-0.000489864820533931,-0.0005432797381535968,-0.0005432797381535887
2.622,-0.0005575070200110942,-0.0006108463463047631,-0.0006108463463047482
2.625,-0.0006246103363297649,-0.0006778632339751467,-0.0006778632339751326
2.6279999999999997,-0.0006911143467750402,-0.0007442700904893482,-0.0007442700904893352
2.631,-0.0007569591763637816,-0.0008100071541588333,-0.0008100071541588134
2.634,-0.0008220855514110448,-0.0008750152660634182,-0.0008750152660633914
2.637,-0.000886434852566614,-0.0009392359232903045,-0.0009392359232902939
2.64,-0.0009499491672762615,-0.0010026113315827524,-0.0010026113315827353
2.6430000000000002,-0.0010125713416223674,-0.0010650844573510104,-0.001065084457350987
2.646,-0.001074245031498586,-0.0011265990789986967,-0.001126599078998674
2.649,-0.0011349147530733648,-0.0011870998375184407,-0.0011870998375184188
2.6519999999999997,-0.0011945259324972932,-0.0012465322863112532,-0.001246532286311225
2.655,-0.0012530249548095163,-0.0013048429401847908,-0.0013048429401847565
2.658,-0.0013103592119987767,-0.0013619793234864183,-0.001361979323486385
2.661,-0.0013664771501750782,-0.0014178900173277545,-0.0014178900173277282
2.664,-0.0014213283158084756,-0.0014725247058582005,-0.0014725247058581686
2.6670000000000003,-0.001474863400992117,-0.0015258342215458101,-0.001525834221545779
2.67,-0.0015270342876873714,-0.0015777705894247486,-0.001577770589424718
2.673,-0.0015777940909096943,-0.0016282870702695248,-0.0016282870702694888
2.6759999999999997,-0.0016270972008147894,-0.0016773382026571383,-0.001677338202657097
2.679,-0.0016748993236456304,-0.0017248798438792925,-0.001724879843879252
2.682,-0.0017211575215020005,-0.001770869209667852,-0.0017708692096678122
2.685,-0.0017658302508953851,-0.0018152649126977963,-0.0018152649126977568
2.688,-0.0018088774000533008,-0.0018580269998330183,-0.001858026999832979
2.6910000000000003,-0.0018502603249384664,-0.0018991169880814504,-0.0018991169880814116
2.694,-0.0018899418839496084,-0.0019384978992271604,-0.0019384978992271172
2.697,-0.001927886471272098,-0.0019761342931082487,-0.001976134293108202
2.6999999999999997,-0.001964060048848114,-0.0020119922995106027,-0.002011992299510556
2.703,-0.001998430176937489,-0.0020460396486488034,-0.002046039648648757
2.706,-0.0020309660432419408,-0.002078245700206753,-0.0020782457002067036
2.7089999999999996,-0.002061638490566891,-0.002108581470911893,-0.0021085814709118403
2.712,-0.002090420042996608,-0.0021370196606181916,-0.002137019660618146
2.7150000000000003,-0.0021172849305599257,-0.002163534676874434,-0.0021635346768743855
2.718,-0.0021422091123652967,-0.002188102657955699,-0.0021881026579556474
2.721,-0.0021651702981854053,-0.0022107014943373022,-0.0022107014943372506
2.7239999999999998,-0.002186147968473038,-0.0022313108485918763,-0.0022313108485918247
2.727,-0.002205123392791309,-0.0022499121736916814,-0.0022499121736916277
2.73,-0.0022220796466427568,-0.00226648872969968,-0.002266488729699624
2.7329999999999997,-0.0022370016266831686,-0.0022810255988343488,-0.002281025598834293
2.736,-0.0022498760643073048,-0.0022935096988946748,-0.002293509698894621
2.7390000000000003,-0.002260691537595015,-0.0023039297950332564,-0.0023039297950332013
2.742,-0.0022694384816074773,-0.0023122765098669037,-0.0023122765098668487
2.745,-0.002276109197024528,-0.002318542331915653,-0.0023185423319155973
2.7479999999999998,-0.00228069785711529,-0.002322721622362591,-0.0023227216223625346
2.751,-0.0022832005130354717,-0.0023248106201284083,-0.002324810620128352
2.754,-0.002283615097445942,-0.002324807445256119,-0.002324807445256063
2.7569999999999997,-0.002281941426448341,-0.0023227121006028947,-0.002322712100602838
2.7600000000000002,-0.0022781811998347007,-0.002318526471837491,-0.002318526471837434
2.7630000000000003,-0.002272337999649263,-0.0023122543257432754,-0.002312254325743218
2.766,-0.002264417287061882,-0.0023039013068283753,-0.002303901306828318
2.769,-0.00225442639755369,-0.002293474932246003,-0.0022934749322459464
2.772,-0.0022423745344169474,-0.0022809845850295224,-0.0022809845850294674
2.775,-0.0022282727605723593,-0.002266441505648356,-0.0022664415056483007
2.778,-0.002212133988708475,-0.0022498587818923187,-0.002249858781892263
2.7809999999999997,-0.002193972969749214,-0.00223125133709349,-0.0022312513370934357
2.784,-0.0021738062796570184,-0.002210635916696224,-0.0022106359166961724
2.7870000000000004,-0.0021516523045806406,-0.0021880310731873793,-0.002188031073187322
2.79,-0.0021275312243581113,-0.002163457149400333,-0.002163457149400278
2.793,-0.002101464994387091,-0.0021369362602078027,-0.00213693626020775
2.796,-0.0020734773258764,-0.002108492272619956,-0.0021084922726199032
2.799,-0.00204359366449426,-0.00207815078430571,-0.002078150784305657
2.802,-0.0020118411674305003,-0.002045939100556559,-0.0020459391005565085
2.8049999999999997,-0.001978248678891733,-0.002011886209713653,-0.002011886209713606
2.808,-0.0019428467040502953,-0.00197602275708025,-0.001976022757080203
2.8110000000000004,-0.001905667381469585,-0.0019383810173430095,-0.001938381017342957
2.814,-0.0018667444540301616,-0.0018989948655269537,-0.0018989948655269051
2.817,-0.0018261132383828533,-0.0018578997465102315,-0.0018578997465101823
2.82,-0.0017838105929568644,-0.001815132643126121,-0.0018151326431260714
2.823,-0.001739874884552652,-0.001770732042880975,-0.0017707320428809296
2.826,-0.0016943459535510791,-0.001724737903318063,-0.0017247379033180227
2.8289999999999997,-0.0016472650777720286,-0.0016771916160584809,-0.0016771916160584397
2.832,-0.001598674935017303,-0.001628135969551484,-0.001628135969551442
2.8350000000000004,-0.001548619564334199,-0.0015776151105677718,-0.001577615110567729
2.838,-0.001497144326037646,-0.001525674504470374,-0.00152567450447033
2.841,-0.0014442958605301991,-0.0014723608942988921,-0.0014723608942988475
2.844,-0.0013901220459605177,-0.0014177222587039202,-0.0014177222587038814
2.847,-0.0013346719547621833,-0.0013618077687694964,-0.0013618077687694635
2.85,-0.0012779958091158478,-0.001304667743762447,-0.0013046677437624132
2.8529999999999998,-0.0012201449353787233,-0.0012463536058484421,-0.0012463536058484076
2.856,-0.0011611717175263655,-0.0011869178338155182,-0.0011869178338154898
2.8589999999999995,-0.0011011295496525099,-0.0011264139158467107,-0.0011264139158466886
2.862,-0.0010400727875734418,-0.0010648963013842995,-0.0010648963013842618
2.865,-0.0009780566995839898,-0.0010024203521289863,-0.0010024203521289553
2.868,-0.0009151374164127483,-0.000939042292218101,-0.0009390422922180763
2.871,-0.0008513718804245448,-0.0008748191576276725,-0.0008748191576276471
2.874,-0.0007868177941184973,-0.0008098087448439007,-0.0008098087448438745
2.877,-0.0007215335679702491,-0.00074406955885022,-0.0007440695588502006
2.88,-0.0006555782676671216,-0.0006776607604767625,-0.0006776607604767501
2.8829999999999996,-0.0005890115607850343,-0.000610642113159605,-0.0006106421131595919
2.886,-0.0005218936629560551,-0.0005430739291577099,-0.000543073929157688
2.8890000000000002,-0.00045428528357543637,-0.0004750170152759635,-0.0004750170152759486
2.892,-0.00038624757109691253,-0.00040653261814315534,-0.00040653261814313946
2.895,-0.0003178420579649398,-0.0003376823690941468,-0.00033768236909413043
2.898,-0.0002491306052324189,-0.0002685282287058297,-0.0002685282287058204
2.901,-0.00018017534691229384,-0.00019913243103678897,-0.00019913243103678686
2.904,-0.00011103863411125012,-0.000129557427620851,-0.000129557427620848
2.9069999999999996,-4.178297899356419e-05,-5.986583126491829e-05,-5.986583126491463e-05
2.91,2.7529001377016292e-05,9.87964029833048e-06,9.879640298334933e-06
2.9130000000000003,9.683464126965225e-05,7.961622085216647e-05,7.961622085217207e-05
2.916,0.0001660712825455022,0.00014928115218116922,0.00014928115218117524
2.919,0.0002351763308961187,0.0002188117405493844,0.00021881174054938328
2.922,0.00030408731201388476,0.0002881454131204545,0.0002881454131204459
2.925,0.0003727419276473435,0.00035721977426894815,0.0003572197742689405
2.928,0.00044107811149437837,0.0004259726617322111,0.00042597266173220434
2.9309999999999996,0.000509034084886295,0.0004943422025522073,0.0004943422025521932
2.9339999999999997,0.0005765484122159388,0.000562266868757004,0.0005622668687569825
2.9370000000000003,0.0006435600560630516,0.0006296855327317945,0.0006296855327317899
2.94,0.0007100084319701472,0.0006965375222296248,0.0006965375222296131
2.943,0.0007758334628222504,0.0007627626749723207,0.0007627626749723018
2.946,0.0008409756327839303,0.0008283013927924775,0.0008283013927924593
2.949,0.0009053760407471358,0.0008930946952677878,0.0008930946952677702
2.952,0.0009689764532434654,0.0009570842727994405,0.000957084272799416
2.9549999999999996,0.0010317193567746252,0.0010202125390868242,0.001020212539086793
2.9579999999999997,0.0010935480095149988,0.00108242268295131,0.0010824226829512797
2.9610000000000003,0.001154406492340459,0.0011436587194624793,0.0011436587194624567
2.964,0.001214239759137794,0.0012038655403207798,0.0012038655403207505
2.967,0.0012729936863494261,0.0012629889634512778,0.0012629889634512492
2.97,0.001330615121708449,0.0013209757817638672,0.0013209757817638388
2.973,0.0013870519321194344,0.0013777738110360596,0.0013777738110360251
2.976,0.0014422530506409325,0.0014333319368752618,0.001433331936875221
2.9789999999999996,0.0014961685225261486,0.0014876001607182793,0.0014876001607182392
2.9819999999999998,0.0015487495502789043,0.001540529644826649,0.0015405296448266093
2.9850000000000003,0.001599948537682674,0.0015920727562373062,0.001592072756237267
2.988,0.0016497191327612911,0.001642183109629037,0.0016421831096289981
2.991,0.001698016269630734,0.001690815609066136,0.001690815609066098
2.994,0.001744796209202358,0.0017379264885817056,0.0017379264885816618
2.997,0.0017900165786989203,0.0017834733515640702,0.0017834733515640216
3.0,0.001833636409945821,0.0018274152089108669,0.0018274152089108185
3.0029999999999997,0.0018756161764011338,0.00186971251591647,0.0018697125159164224
3.006,0.001915917828889195,0.0019103272078595571,0.0019103272078595046
3.009,0.0019545048300037907,0.0019492227342587886,0.001949222734258732
3.012,0.0019913421871483156,0.0019863640917657747,0.0019863640917657274
3.015,0.002026396484181639,0.0020217178556657255,0.002021717855665674
3.0180000000000002,0.002059635911639852,0.002055252209957438,0.0020552522099573835
3.021,0.002091030295505517,0.0020869369759855517,0.002086936975985497
3.024,0.0021205511244975547,0.002116743639599298,0.0021167436395992437
3.0269999999999997,0.002148171575856419,0.002144645376813314,0.002144645376813257
3.03,0.0021738665396007625,0.002170617077947419,0.0021706170779473588
3.033,0.002197612641233371,0.002194635370223628,0.0021946353702235683
3.036,0.002219388262875714,0.0022166786388000794,0.002216678638800023
3.039,0.0022391735628120597,0.00223672704622293,0.002236727046222871
3.0420000000000003,0.0022569504934256716,0.0022547625502787267,0.0022547625502786672
3.045,0.002272702817511226,0.0022707689202311784,0.002270768920231119
3.048,0.0022864161229491503,0.0022847317514277264,0.0022847317514276652
3.0509999999999997,0.002298077835729161,0.002296638478262756,0.0022966384782626935
3.054,0.002307677231311865,0.002306478385485796,0.0023064783854857334
3.057,0.002315205444318824,0.002314242617844519,0.0023142426178444564
3.06,0.0023206554765430477,0.002319924188053872,0.0023199241880538096
3.063,0.0023240222032733767,0.0023235179830841616,0.002323517983084099
3.0660000000000003,0.002325302377927766,0.0023250207687624345,0.002325020768762372
3.069,0.002324494634991959,0.002324431192683015,0.0023244311926829517
3.072,0.002321599491261529,0.0023217497854245792,0.0023217497854245163
3.0749999999999997,0.0023166193453867502,0.00231697896007267,0.0023169789600726073
3.078,0.002309558475721202,0.002310123010048084,0.0023101230100480213
3.081,0.0023004230364764853,0.00230118810524308,0.0023011881052430174
3.0839999999999996,0.002289221052186847,0.002290182286468894,0.0022901822864688334
3.087,0.0022759624104889582,0.002277115458219553,0.002277115458219489
3.0900000000000003,0.002260658853223519,0.002261999379758497,0.0022619993797584345
3.093,0.002243323965866773,0.002244847654536036,0.0022448476545359752
3.096,0.002223973165301447,0.0022256757179471634,0.002225675717947102
3.0989999999999998,0.0022026236859380545,0.0022045008234407425,0.0022045008234406805
3.102,0.0021792945641988856,0.0021813420269925663,0.0021813420269925065
3.105,0.0021540066213784756,0.0021562201699562664,0.0021562201699562096
3.1079999999999997,0.0021267824448956947,0.002129157860307501,0.002129157860307444
3.111,0.0020976463679540733,0.002100179452298303,0.0021001794522982425
3.1140000000000003,0.002066624447628353,0.002069311024539897,0.0020693110245398392
3.117,0.00203374444139668,0.002036580356533709,0.0020365803565336508
3.12,0.0019990357821392576,0.0020020169036716906,0.0020020169036716316
3.1229999999999998,0.001962529551625686,0.0019656517707284547,0.001965651770728399
3.126,0.001924258452514605,0.0019275176838690772,0.001927517683869026
3.129,0.0018842567788906425,0.0018876489611977581,0.0018876489611977063
3.1319999999999997,0.0018425603853650476,0.0018460814818738436,0.0018460814818737914
3.1350000000000002,0.001799206654767754,0.0018028526538230044,0.0018028526538229513
3.1380000000000003,0.0017542344644599418,0.0017580013800726276,0.0017580013800725738
3.141,0.0017076841512975137,0.001711568023741719,0.0017115680237416648
3.144,0.0016595974752771727,0.0016635943717168184,0.001663594371716769
3.147,0.0016100175818980803,0.001614123597046624,0.00161412359704658
3.15,0.0015589889632732926,0.001563200220089162,0.0015632002200891171
3.153,0.0015065574180263977,0.001510870068446469,0.0015108700684464238
3.1559999999999997,0.0014527700100099264,0.0014571802357228446,0.0014571802357228048
3.159,0.0013976750258832488,0.0014021790391437847,0.001402179039143751
3.1620000000000004,0.0013413219315887466,0.0013459159760737412,0.0013459159760736935
3.165,0.0012837613277660986,0.0012884416794718342,0.0012884416794717924
3.168,0.001225044904145499,0.001229807872325607,0.0012298078723255714
3.171,0.001165225392961578,0.0011700673211038277,0.0011700673211037915
3.174,0.0011043565214306872,0.0011092737882702297,0.0011092737882701926
3.177,0.0010424929633350423,0.001047481983900923,0.0010474819839008927
3.1799999999999997,0.0009796902897580182,0.0009847475164490183,0.000984747516448995
3.183,0.0009160049190156034,0.0009211268427007726,0.0009211268427007486
3.1860000000000004,0.0008514940658297286,0.000856677216968293,0.0008566772169682609
3.189,0.0007862156897897785,0.0007914566395645192,0.000791456639564494
3.192,0.0007202284431491986,0.000725523804606858,0.000725523804606832
3.195,0.0006535916180046066,0.0006589380471964381,0.0006589380471964112
3.198,0.0005863650929053069,0.0005917592900205255,0.000591759290020506
3.201,0.0005186092789415083,0.000524047989426148,0.0005240479894261359
3.2039999999999997,0.0004503850653599346,0.00045586508101346516,0.0004558650810134523
3.207,0.0003817537647558259,0.00038727192479784,0.00038727192479782644
3.2100000000000004,0.00031277705789061833,0.0003183302499899675,0.00031833024998995335
3.213,0.000243516938184819,0.0002491020994437513,0.0002491020994437364
3.216,0.00017403565593578795,0.00017964977382192303,0.00017964977382190742
3.219,0.00010439566231029059,0.00011003577552965095,0.00011003577552965143
3.222,3.4659553161796894e-05,4.032275246659422e-05,4.0322752466593996e-05
3.225,-3.510998727741942e-05,-2.9426558351978323e-05,-2.9426558351979167e-05
3.2279999999999998,-0.00010485024277929011,-9.91493872542672e-05,-9.9149387254269e-05
3.231,-0.00017449852152797367,-0.0001687829884004101,-0.00016878298840041243
3.2339999999999995,-0.00024399221250282106,-0.00023826469624950257,-0.00023826469624948902
3.237,-0.00031326884178628283,-0.000307531981954355,-0.0003075319819543583
3.24,-0.00038226612874684796,-0.0003765225096332346,-0.0003765225096332386
3.243,-0.0004509220420472359,-0.0004451741924679512,-0.0004451741924679394
3.246,-0.0005191748554282203,-0.0005134252485778032,-0.0005134252485777919
3.249,-0.0005869632032186572,-0.0005812142566190998,-0.0005812142566190893
3.252,-0.0006542261355225176,-0.0006484802110602246,-0.0006484802110601987
3.255,-0.0007209031730339796,-0.0007151625770824964,-0.000715162577082471
3.2579999999999996,-0.0007869343614319271,-0.0007812013450574195,-0.0007812013450573949
3.261,-0.000852260325305535,-0.0008465370845513,-0.0008465370845512757
3.2640000000000002,-0.0009168223215629737,-0.0009111109978086232,-0.0009111109978085993
3.267,-0.00098056229227567,-0.000974864972666066,-0.0009748649726660429
3.27,-0.0010434229169109955,-0.001037741634849521,-0.0010377416348494983
3.273,-0.0011053476639067287,-0.0010996843996070704,-0.001099684399607048
3.276,-0.001166280841541142,-0.0011606375226314437,-0.0011606375226314073
3.279,-0.0012261676480531374,-0.0012205461502261313,-0.001220546150226095
3.2819999999999996,-0.0012849542209674224,-0.001279356368670009,-0.0012793563686699732
3.285,-0.0013425876855803786,-0.0013370152527360476,-0.001337015252736012
3.2880000000000003,-0.0013990162025629433,-0.001393470913320446,-0.0013934709133204108
3.291,-0.001454189014637545,-0.0014486725441393209,-0.0014486725441392862
3.294,-0.0015080564922869038,-0.0015025704674509336,-0.0015025704674508863
3.297,-0.0015605701784533255,-0.0015551161787623043,-0.0015551161787622577
3.3,-0.0016116828321879508,-0.0016062623904799821,-0.0016062623904799357
3.303,-0.0016613484712103429,-0.0016559630744656865,-0.0016559630744656406
3.3059999999999996,-0.0017095224133397184,-0.0017041735034585262,-0.0017041735034584802
3.3089999999999997,-0.0017561613167601212,-0.0017508502913265137,-0.0017508502913264573
3.3120000000000003,-0.0018012232190828597,-0.0017959514321111566,-0.001795951432111111
3.315,-0.0018446675751705886,-0.0018394363378299843,-0.0018394363378299388
3.318,-0.0018864552936885331,-0.001881265875002993,-0.0018812658750029382
3.321,-0.0019265487723494853,-0.0019214023998701361,-0.0019214023998700815
3.324,-0.0019649119318203906,-0.0019598097922681676,-0.001959809792268113
3.327,-0.0020015102482595507,-0.00199645348813635,-0.001996453488136287
3.3299999999999996,-0.002036310784454723,-0.0020313005106217773,-0.002031300510621715
3.3329999999999997,-0.002069282219533671,-0.002064319499756316,-0.002064319499756254
3.3360000000000003,-0.0021003948772200464,-0.0020954807406784602,-0.002095480740678398
3.339,-0.002129620752608776,-0.002124756190374701,-0.002124756190374639
3.342,-0.002156933537436561,-0.0021521195029163445,-0.0021521195029162825
3.345,-0.002182308643824396,-0.002177546053169072,-0.00217754605316901
3.348,-0.0022057232264705083,-0.002201012958953896,-0.0022010129589538335
3.351,-0.002227156203273468,-0.0022224991016395793,-0.002222499101639512
3.3539999999999996,-0.00224658827436672,-0.0022419851451479763,-0.0022419851451479086
3.3569999999999998,-0.0022640019395472233,-0.0022594535533551974,-0.0022594535533551298
3.3600000000000003,-0.002279381514082351,-0.0022748886058729383,-0.00227488860587287
3.363,-0.002292713142880723,-0.0022882764121957676,-0.0022882764121956996
3.366,-0.002303984813014092,-0.0022996049242016447,-0.0022996049242015766
3.369,-0.002313186364578959,-0.0023088639469944165,-0.0023088639469943458
3.372,-0.0023203094998880715,-0.0023160451480785343,-0.0023160451480784636
3.375,-0.0023253477909834955,-0.002321142064857739,-0.0023211420648576683
3.3779999999999997,-0.0023282966854644774,-0.002324150110450961,-0.00232415011045089
3.381,-0.0023291535106248285,-0.0023250665778202033,-0.002325066577820132
3.384,-0.0023279174758961078,-0.0023238906422066927,-0.0023238906422066215
3.387,-0.002324589673594414,-0.0023206233618731087,-0.0023206233618730367
3.39,-0.002319173077970115,-0.002315267677151217,-0.0023152676771511444
3.3930000000000002,-0.002311672542561392,-0.002307828407795769,-0.002307828407795698
3.396,-0.002302094795854002,-0.002298312248647049,-0.0022983122486469774
3.399,-0.0022904484352511867,-0.0022867277636059694,-0.002286727763605898
3.4019999999999997,-0.002276743919359191,-0.002273085377927138,-0.002273085377927069
3.405,-0.0022609935585953594,-0.002257397368836832,-0.002257397368836763
3.408,-0.002243211504127311,-0.0022396778544843247,-0.0022396778544842557
3.411,-0.002223413735153193,-0.002219942781236501,-0.002219942781236432
3.414,-0.0022016180445345156,-0.002198209909327207,-0.002198209909327137
3.4170000000000003,-0.0021778440227945535,-0.002174498796874236,-0.002174498796874166
3.42,-0.0021521130404968027,-0.0021488307822783437,-0.002148830782278273
3.423,-0.0021244482290194234,-0.0021212289650201274,-0.0021212289650200562
3.4259999999999997,-0.002094874459743083,-0.002091718184872053,-0.002091718184871988
3.429,-0.0020634183216710266,-0.002060324999544335,-0.0020603249995442695
3.432,-0.002030108097501663,-0.0020270776607847927,-0.0020270776607847272
3.435,-0.001994973738175321,-0.0019920060889541814,-0.0019920060889541155
3.438,-0.0019580468359182684,-0.0019551418460998886,-0.001955141846099822
3.4410000000000003,-0.0019193605958084173,-0.0019165181075522216,-0.0019165181075521543
3.444,-0.001878949805888493,-0.0018761696320688487,-0.0018761696320687905
3.447,-0.0018368508058537905,-0.001834132730554265,-0.0018341327305542066
3.4499999999999997,-0.0017931014543429062,-0.0017904452333824276,-0.0017904452333823689
3.453,-0.0017477410948611321,-0.0017451464563519735,-0.0017451464563519143
3.456,-0.0017008105203674124,-0.0016982771653046547,-0.001698277165304595
