t,r0,r1,r2,r3,r4,c0,c1,c2,c3,c4
6.47,0.020616137981587113,0.015514083810101836,0.010452965042022958,0.005910309467305153,0.006835715373186195,0.02061613798158711,0.015514083810101829,0.010452965042022958,0.00591030946730517,0.006835715373186213
6.48,0.02061505553322005,0.015503967830216741,0.010441679929149638,0.005912309322745064,0.006837334127460243,0.020615055533220048,0.015503967830216734,0.010441679929149638,0.005912309322745083,0.0068373341274602616
6.49,0.02061397115053657,0.015493858182840065,0.01043041802224548,0.005914309875222182,0.006838947296341676,0.020613971150536568,0.015493858182840058,0.01043041802224548,0.0059143098752222,0.006838947296341693
6.5,0.02061288483612079,0.015483754881720494,0.01041917928125126,0.005916311085226099,0.006840554900004457,0.020612884836120785,0.015483754881720487,0.01041917928125126,0.0059163110852261174,0.006840554900004473
6.51,0.020611796592554067,0.015473657940494668,0.01040796366611835,0.005918312913645136,0.006842156958555622,0.020611796592554063,0.01547365794049466,0.01040796366611835,0.005918312913645155,0.006842156958555639
6.5200000000000005,0.020610706422414977,0.015463567372687774,0.010396771136809334,0.005920315321762901,0.006843753492035264,0.020610706422414974,0.015463567372687765,0.010396771136809334,0.005920315321762919,0.006843753492035281
6.53,0.0206096143282793,0.015453483191714159,0.01038560165329864,0.0059223182712548825,0.006845344520416517,0.020609614328279298,0.01545348319171415,0.01038560165329864,0.005922318271254901,0.006845344520416534
6.54,0.020608520312720043,0.01544340541087791,0.010374455175573177,0.005924321724185065,0.006846930063605559,0.02060852031272004,0.015443405410877901,0.010374455175573177,0.005924321724185085,0.0068469300636055785
6.55,0.020607424378307426,0.015433334043373464,0.01036333166363292,0.0059263256430025805,0.006848510141441608,0.020607424378307423,0.015433334043373456,0.01036333166363292,0.0059263256430026,0.006848510141441628
6.5600000000000005,0.020606326527608913,0.015423269102286181,0.010352231077491536,0.005928329990538382,0.006850084773696927,0.02060632652760891,0.01542326910228617,0.010352231077491536,0.0059283299905384,0.006850084773696945
6.57,0.020605226763189186,0.015413210600592938,0.010341153377176969,0.0059303347300019476,0.006851653980076839,0.020605226763189183,0.015413210600592928,0.010341153377176969,0.005930334730001967,0.0068516539800768566
6.58,0.02060412508761017,0.015403158551162716,0.010330098522732051,0.005932339824978014,0.006853217780219745,0.020604125087610167,0.015403158551162706,0.010330098522732051,0.005932339824978032,0.006853217780219762
6.59,0.020603021503431015,0.015393112966757175,0.010319066474215063,0.005934345239423329,0.006854776193697139,0.02060302150343101,0.015393112966757164,0.010319066474215063,0.005934345239423347,0.006854776193697157
6.6000000000000005,0.02060191601320811,0.01538307386003123,0.010308057191700323,0.00593635093766344,0.0068563292400136465,0.020601916013208106,0.01538307386003122,0.010308057191700323,0.005936350937663459,0.006856329240013665
6.61,0.0206008086194951,0.01537304124353364,0.010297070635278766,0.005938356884389509,0.006857876938607043,0.020600808619495096,0.01537304124353363,0.010297070635278766,0.005938356884389529,0.006857876938607061
6.62,0.020599699324842857,0.015363015129707554,0.01028610676505849,0.005940363044655148,0.006859419308848301,0.020599699324842853,0.015363015129707544,0.01028610676505849,0.005940363044655168,0.006859419308848319
6.63,0.0205985881317995,0.015352995530891105,0.010275165541165336,0.005942369383873287,0.006860956370041627,0.020598588131799496,0.015352995530891094,0.010275165541165336,0.005942369383873307,0.006860956370041644
6.640000000000001,0.02059747504291041,0.015342982459317957,0.010264246923743416,0.0059443758678130575,0.006862488141424506,0.020597475042910405,0.015342982459317946,0.010264246923743416,0.005944375867813077,0.006862488141424522
6.65,0.020596360060718216,0.015332975927117883,0.010253350872955676,0.005946382462596723,0.006864014642167757,0.020596360060718213,0.015332975927117872,0.010253350872955676,0.005946382462596742,0.006864014642167773
6.66,0.020595243187762798,0.015322975946317314,0.01024247734898443,0.005948389134696614,0.006865535891375583,0.020595243187762794,0.015322975946317303,0.01024247734898443,0.005948389134696633,0.006865535891375598
6.67,0.02059412442658131,0.0153129825288399,0.010231626312031884,0.005950395850932094,0.006867051908085629,0.020594124426581307,0.01531298252883989,0.010231626312031884,0.0059503958509321145,0.006867051908085645
6.68,0.020593003779708154,0.015302995686507068,0.010220797722320667,0.005952402578466562,0.006868562711269053,0.02059300377970815,0.015302995686507058,0.010220797722320667,0.005952402578466583,0.006868562711269069
6.69,0.020591881249675006,0.015293015431038563,0.010209991540094358,0.005954409284804463,0.006870068319830581,0.020591881249675002,0.015293015431038552,0.010209991540094358,0.005954409284804484,0.006870068319830597
6.7,0.020590756839010783,0.015283041774053001,0.010199207725617993,0.005956415937788337,0.006871568752608588,0.02059075683901078,0.01528304177405299,0.010199207725617993,0.005956415937788358,0.006871568752608603
6.71,0.02058963055024171,0.01527307472706842,0.010188446239178566,0.005958422505595888,0.0068730640283751684,0.020589630550241707,0.01527307472706841,0.010188446239178566,0.005958422505595909,0.006873064028375182
6.72,0.02058850238589126,0.015263114301502826,0.010177707041085537,0.00596042895673707,0.006874554165836216,0.020588502385891258,0.015263114301502815,0.010177707041085537,0.005960428956737091,0.00687455416583623
6.73,0.020587372348480192,0.015253160508674713,0.010166990091671338,0.005962435260051212,0.006876039183631502,0.02058737234848019,0.015253160508674703,0.010166990091671338,0.005962435260051233,0.006876039183631518
6.74,0.02058624044052654,0.01524321335980362,0.01015629535129184,0.005964441384704156,0.006877519100334771,0.020586240440526538,0.015243213359803609,0.01015629535129184,0.0059644413847041765,0.006877519100334787
6.75,0.02058510666454563,0.015233272866010655,0.010145622780326847,0.005966447300185421,0.006878993934453821,0.020585106664545626,0.015233272866010644,0.010145622780326847,0.005966447300185442,0.006878993934453836
6.76,0.020583971023050054,0.015223339038319033,0.010134972339180589,0.005968452976305393,0.006880463704430599,0.02058397102305005,0.015223339038319022,0.010134972339180589,0.005968452976305414,0.006880463704430615
6.7700000000000005,0.02058283351854971,0.015213411887654604,0.010124343988282165,0.0059704583831925355,0.0068819284286412985,0.020582833518549705,0.015213411887654594,0.010124343988282165,0.005970458383192556,0.006881928428641313
6.78,0.020581694153551777,0.015203491424846373,0.01011373768808603,0.0059724634912906235,0.006883388125396455,0.020581694153551773,0.015203491424846362,0.01011373768808603,0.005972463491290645,0.00688338812539647
6.79,0.020580552930560728,0.015193577660627027,0.010103153399072452,0.005974468271356008,0.006884842812941056,0.020580552930560724,0.015193577660627016,0.010103153399072452,0.005974468271356031,0.00688484281294107
6.8,0.02057940985207833,0.015183670605633458,0.010092591081747964,0.005976472694454888,0.006886292509454634,0.020579409852078328,0.015183670605633448,0.010092591081747964,0.00597647269445491,0.00688629250945465
6.8100000000000005,0.020578264920603658,0.01517377027040728,0.010082050696645818,0.005978476731960618,0.006887737233051395,0.020578264920603655,0.015173770270407269,0.010082050696645818,0.005978476731960641,0.00688773723305141
6.82,0.02057711813863308,0.015163876665395348,0.010071532204326418,0.005980480355551041,0.006889177001780307,0.020577118138633076,0.015163876665395338,0.010071532204326418,0.005980480355551064,0.006889177001780321
6.83,0.020575969508660273,0.015153989800950255,0.010061035565377774,0.005982483537205821,0.006890611833625231,0.02057596950866027,0.015153989800950245,0.010061035565377774,0.005982483537205845,0.006890611833625246
6.84,0.020574819033176227,0.015144109687330869,0.010050560740415927,0.005984486249203829,0.00689204174650503,0.020574819033176223,0.015144109687330858,0.010050560740415927,0.0059844862492038535,0.006892041746505045
6.8500000000000005,0.020573666714669227,0.015134236334702811,0.010040107690085375,0.005986488464120524,0.006893466758273694,0.020573666714669224,0.0151342363347028,0.010040107690085375,0.005986488464120548,0.006893466758273708
6.86,0.02057251255562488,0.01512436975313899,0.010029676375059507,0.005988490154825374,0.006894886886720456,0.020572512555624877,0.01512436975313898,0.010029676375059507,0.005988490154825398,0.006894886886720471
6.87,0.020571356558526113,0.015114509952620071,0.010019266756041005,0.005990491294479287,0.006896302149569924,0.02057135655852611,0.015114509952620061,0.010019266756041005,0.00599049129447931,0.006896302149569938
6.88,0.020570198725853167,0.015104656943035009,0.010008878793762263,0.005992491856532071,0.006897712564482204,0.020570198725853164,0.015104656943034998,0.010008878793762263,0.0059924918565320935,0.006897712564482217
6.890000000000001,0.020569039060083612,0.015094810734181518,0.009998512448985803,0.005994491814719906,0.006899118149053034,0.02056903906008361,0.015094810734181507,0.009998512448985803,0.005994491814719929,0.006899118149053048
6.9,0.02056787756369233,0.015084971335766584,0.009988167682504665,0.005996491143062851,0.006900518920813909,0.020567877563692327,0.015084971335766573,0.009988167682504665,0.0059964911430628745,0.006900518920813925
6.91,0.020566714239151532,0.015075138757406951,0.009977844455142812,0.005998489815862358,0.006901914897232226,0.02056671423915153,0.015075138757406941,0.009977844455142812,0.00599848981586238,0.006901914897232242
6.92,0.020565549088930775,0.015065313008629611,0.009967542727755517,0.006000487807698811,0.006903306095711412,0.02056554908893077,0.0150653130086296,0.009967542727755517,0.006000487807698833,0.006903306095711428
6.93,0.020564382115496938,0.015055494098872284,0.009957262461229759,0.006002485093429089,0.006904692533591067,0.020564382115496934,0.015055494098872274,0.009957262461229759,0.006002485093429111,0.006904692533591082
6.94,0.02056321332131423,0.015045682037483918,0.00994700361648459,0.0060044816481841495,0.006906074228147101,0.020563213321314226,0.015045682037483908,0.00994700361648459,0.006004481648184172,0.006906074228147117
6.95,0.020562042708844205,0.01503587683372515,0.009936766154471538,0.006006477447366625,0.006907451196591888,0.0205620427088442,0.01503587683372514,0.009936766154471538,0.006006477447366647,0.006907451196591904
6.96,0.020560870280545762,0.015026078496768803,0.009926550036174944,0.0060084724666484455,0.006908823456074398,0.02056087028054576,0.015026078496768793,0.009926550036174944,0.006008472466648467,0.006908823456074414
6.97,0.02055969603887513,0.015016287035700359,0.009916355222612366,0.006010466681968477,0.006910191023680354,0.020559696038875128,0.015016287035700349,0.009916355222612366,0.006010466681968498,0.00691019102368037
6.98,0.020558519986285908,0.01500650245951843,0.009906181674834924,0.006012460069530184,0.00691155391643237,0.020558519986285904,0.01500650245951842,0.009906181674834924,0.006012460069530205,0.0069115539164323865
6.99,0.02055734212522903,0.014996724777135225,0.009896029353927662,0.00601445260579931,0.0069129121512901195,0.020557342125229028,0.014996724777135215,0.009896029353927662,0.00601445260579933,0.006912912151290136
7.0,0.020556162458152793,0.014986953997377036,0.009885898221009907,0.006016444267501576,0.0069142657451504675,0.02055616245815279,0.014986953997377025,0.009885898221009907,0.006016444267501596,0.006914265745150483
7.01,0.020554980987502827,0.014977190128984685,0.009875788237235604,0.006018435031620395,0.00691561471484764,0.020554980987502823,0.014977190128984675,0.009875788237235604,0.006018435031620415,0.0069156147148476555
7.0200000000000005,0.020553797715722136,0.014967433180614007,0.009865699363793683,0.0060204248753946135,0.006916959077153372,0.020553797715722133,0.014967433180613996,0.009865699363793683,0.006020424875394634,0.006916959077153387
7.03,0.020552612645251093,0.0149576831608363,0.009855631561908393,0.0060224137763162655,0.006918298848777073,0.02055261264525109,0.01495768316083629,0.009855631561908393,0.006022413776316287,0.006918298848777088
7.04,0.020551425778527428,0.01494794007813879,0.00984558479283962,0.006024401712128345,0.006919634046365975,0.020551425778527425,0.01494794007813878,0.00984558479283962,0.006024401712128367,0.00691963404636599
7.05,0.020550237117986227,0.014938203940925087,0.009835559017883246,0.006026388660822602,0.006920964686505301,0.020550237117986224,0.014938203940925076,0.009835559017883246,0.006026388660822624,0.006920964686505316
7.0600000000000005,0.020549046666059955,0.014928474757515643,0.009825554198371462,0.006028374600637353,0.006922290785718425,0.02054904666605995,0.014928474757515632,0.009825554198371462,0.0060283746006373744,0.006922290785718441
7.07,0.020547854425178452,0.014918752536148208,0.009815570295673095,0.006030359510055307,0.00692361236046704,0.02054785442517845,0.014918752536148196,0.009815570295673095,0.0060303595100553295,0.0069236123604670555
7.08,0.020546660397768927,0.014909037284978267,0.00980560727119393,0.006032343367801415,0.00692492942715131,0.020546660397768923,0.014909037284978255,0.00980560727119393,0.006032343367801437,0.006924929427151326
7.09,0.020545464586255967,0.014899329012079498,0.00979566508637702,0.0060343261528407405,0.006926242002110053,0.020545464586255963,0.014899329012079486,0.00979566508637702,0.006034326152840763,0.00692624200211007
7.1000000000000005,0.02054426699306153,0.014889627725444225,0.009785743702702996,0.006036307844376333,0.006927550101620899,0.020544266993061527,0.014889627725444212,0.009785743702702996,0.006036307844376356,0.006927550101620918
7.11,0.02054306762060499,0.014879933432983845,0.009775843081690386,0.0060382884218471355,0.006928853741900458,0.020543067620604986,0.014879933432983833,0.009775843081690386,0.006038288421847158,0.006928853741900477
7.12,0.020541866471303075,0.014870246142529278,0.009765963184895907,0.0060402678649259,0.006930152939104494,0.020541866471303072,0.014870246142529266,0.009765963184895907,0.006040267864925924,0.006930152939104513
7.13,0.02054066354756992,0.01486056586183142,0.009756103973914765,0.006042246153517125,0.006931447709328091,0.020540663547569917,0.014860565861831408,0.009756103973914765,0.006042246153517149,0.00693144770932811
7.140000000000001,0.020539458851817037,0.014850892598561547,0.009746265410380952,0.006044223267755003,0.006932738068605833,0.020539458851817034,0.014850892598561535,0.009746265410380952,0.006044223267755028,0.00693273806860585
7.15,0.020538252386453335,0.014841226360311783,0.009736447455967537,0.006046199188001394,0.0069340240329119705,0.02053825238645333,0.01484122636031177,0.009736447455967537,0.006046199188001419,0.006934024032911988
7.16,0.020537044153885135,0.014831567154595512,0.00972665007238695,0.006048173894843811,0.006935305618160597,0.02053704415388513,0.0148315671545955,0.00972665007238695,0.006048173894843835,0.006935305618160614
