t,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9
1.488,0.0001002939573049699,0.0004150705291362082,0.0009569190401388832,0.0017227549198922216,0.002690063551552597,0.003815435573766751,0.005036014678975589,0.006275738970008456,0.007457032288500075,0.008515566207257883,2.490367778103946,9.961471112415785,22.413310002935518,39.84588444966314,62.25919445259864,89.65324001174204,122.02802112709337,159.38353779865255,201.71979002641962,249.03677781039457
1.4909999999999999,0.00010039334858087226,0.00041543238011486453,0.0009576579018327951,0.0017239452372660132,0.0026917206355229722,0.003817462806235448,0.005038176860170057,0.006277732411711907,0.007458635488617716,0.008516778282406547,2.5004197064486764,10.001678825794706,22.50377735803809,40.00671530317882,62.510492661216894,90.01510943215233,122.52056561598515,160.0268612127153,202.53399622234275,250.04197064486758
1.494,0.0001004932866955768,0.0004157960942458366,0.0009584009987101058,0.0017251437083391976,0.0026933904097362943,0.003819505750678977,0.005040355962752439,0.006279746034645288,0.007460269995131591,0.008518043287881033,2.510491880369127,10.041967521476508,22.594426923322143,40.16787008590603,62.76229700922816,90.37770769328856,123.01410213808722,160.67148034362413,203.34984230989926,251.04918803691265
1.497,0.00010059376753870407,0.00041616167863984605,0.0009591483778455499,0.0017263504180692168,0.002695072952064635,0.0038215644597006364,0.005042552112466327,0.006281780194670098,0.007461936422315604,0.008519361886638897,2.520584299865296,10.082337199461184,22.68525869878767,40.32934879784474,63.014607496632394,90.74103479515064,123.50863069339951,161.31739519137895,204.16732828908897,252.05842998652957
1.5,0.00010069478753113783,0.0004165291425967769,0.0009599000895288806,0.0017275654528489713,0.0026967683386544547,0.003823638986124972,0.005044765444124344,0.006283835261989556,0.007463635390154791,0.008520734725453508,2.530696964937185,10.12278785974874,22.776272684434666,40.49115143899496,63.26742412342961,91.10509073773865,124.00415128192206,161.96460575597985,204.98645415991194,253.06969649371845
1.503,0.00010079634364504706,0.00041689849762562025,0.0009606561872297196,0.0017287889004210645,0.002698476644052122,0.003825729383593543,0.005046996102161192,0.006285911620908319,0.00746536752325028,0.008522162433406475,2.5408298755847936,10.163319502339174,22.86746888026314,40.6532780093567,63.52074688961982,91.46987552105254,124.50066390365488,162.6131120374268,205.80721992236826,254.0829875584793
1.506,0.0001008984334202598,0.00041726975744800574,0.0009614167275277894,0.001730020849754929,0.0027001979413163067,0.0038278357071363234,0.005049244241109493,0.006288009669510453,0.007467133449669311,0.00852364562039381,2.5509830318081224,10.20393212723249,22.9588472862731,40.81572850892996,63.77457579520304,91.83538914509238,124.99816855859798,163.26291403571983,206.62962557645787,255.09830318081217
1.5090000000000001,0.00010100105497639046,0.000417642937984611,0.0009621817700095314,0.0017312613908902301,0.002701932302119515,0.003829958013714846,0.005051510025994742,0.006290129819255478,0.007468933799742414,0.008525184875665202,2.5611564336071697,10.244625734428679,23.050407902464524,40.978502937714715,64.02891084017922,92.20163160985807,125.4966652467513,163.91401175085886,207.45367112218068,256.1156433607169
1.512,0.0001011042070211657,0.00041801805732461124,0.0009629513771317182,0.0017325106147502917,0.002703679796840003,0.0038320963627321986,0.005053793632646491,0.006292272494492015,0.007470769204811742,0.008526780766417427,2.5713500809819365,10.285400323927746,23.142150728837425,41.141601295710984,64.28375202454839,92.56860291534969,125.99615396811487,164.56640518284394,208.2793565595368,257.13500809819357
1.515,0.00010120788885438324,0.0004183951356783379,0.0009637256140541922,0.0017337686129291693,0.002705440494646293,0.0038342508165057068,0.005056095247923216,0.006294438131889244,0.007472640295935257,0.008528433836464473,2.581563973932422,10.326255895729687,23.2340757653918,41.30502358291875,64.53909934831054,92.93630306156719,126.49663472268868,165.220094331675,209.1066818885262,258.1563973932422
1.518,0.00010131210036799181,0.00041877419531354026,0.0009645045484432535,0.0017350354774568807,0.0027072144635745927,0.0038364214406977778,0.005058415069848395,0.00629662717978597,0.007474547702554555,0.008530144605007013,2.591798112458629,10.367192449834516,23.326183012127665,41.46876979933806,64.7949528114657,93.30473204851062,126.9981075104728,165.87507919735225,209.9356471091489,259.1798112458628
1.5210000000000001,0.0001014168420417812,0.0004191552604755213,0.0009652882502484029,0.0017363113005474562,0.0027090017706002476,0.0038386083047004848,0.005060753307656841,0.006298840097459348,0.007476492051134833,0.008531913565525134,2.6020524965605545,10.408209986242218,23.418472469044993,41.63283994496887,65.05131241401385,93.67388987617993,127.50057233146717,166.5313597798755,210.76625222140484,260.2052496560554
1.524,0.00010152211493542696,0.00041953835729233787,0.0009660767914547953,0.0017375961743335726,0.002710802481703584,0.003840811481970442,0.005063110181749871,0.006301077354314516,0.007478473963787508,0.008533741184816798,2.612327126238199,10.449308504952796,23.51094413614379,41.797234019811185,65.30817815595496,94.04377654457514,128.00402918567175,167.18893607924474,211.5984972252941,261.23271262381985
1.527,0.00010162792067589627,0.00041992351366547213,0.0009668702458151956,0.0017388901905926802,0.002712616661929302,0.0038430310503099847,0.00506548592355884,0.006303339428998185,0.007480494056887797,0.008535627902203493,2.622622001491563,10.490488005966252,23.603598013424072,41.96195202386501,65.56555003728907,94.41439205369626,128.5084780730866,167.84780809546004,212.4323821208166,262.2622001491563
1.53,0.00010173426144185293,0.0004203107591469659,0.0009676686885635611,0.0017401934404686476,0.002714444375440001,0.0038452670920917837,0.005067880775317763,0.006305626808440455,0.007482552939700538,0.008537574128922799,2.632937122320648,10.531748489282592,23.696434100885835,42.12699395713037,65.82342805801619,94.78573640354331,129.01391899371174,168.50797582852147,213.26790690797245,263.29371223206476
1.5330000000000001,0.00010184113994347586,0.0004207001248046667,0.0009684721961148147,0.001741506014192615,0.002716285685561509,0.0038475196944240376,0.005070294989745422,0.00630793998682965,0.007484651213028444,0.008539580247724575,2.643272488725451,10.573089954901803,23.789452398529065,42.29235981960721,66.08181221813626,95.15780959411622,129.5203519475471,169.16943927842885,214.10507158676148,264.32724887254506
1.536,0.00010194855939944577,0.0004210916430762284,0.0009692808457533695,0.0017428280008068174,0.0027181406548204114,0.0038497889492544383,0.005072728829639194,0.006310279464526827,0.007486789467898355,0.008541646612684028,2.6536281007059737,10.614512402823895,23.88265290635377,42.45804961129558,66.34070251764933,95.53061162541505,130.02777693459274,169.8321984451823,214.94387615718384,265.36281007059733
1.539,0.0001020565235099442,0.00042148534761390845,0.0009700947153149077,0.0017441594878943667,0.002720009344970969,0.003852074953411239,0.005075182567382978,0.006312645746927331,0.007488968284300389,0.008543773549241598,2.6640039582622164,10.656015833048865,23.976035624359948,42.62406333219546,66.6000989565554,95.90414249743976,130.53619395484859,170.49625332878185,215.78432061923948,266.4003958262216
1.5419999999999998,0.00010216503642702769,0.00042188127312103765,0.0009709138828640369,0.0017455005613178393,0.0027218918170108723,0.0038543778085808455,0.005077656484372973,0.006315039343277981,0.0074911882299954075,0.008545961354474206,2.6744000613941776,10.69760024557671,24.069600552547605,42.79040098230684,66.86000153485443,96.27840221019038,131.0456030083147,171.16160392922737,216.62640497292838,267.44000613941773
1.5450000000000002,0.0001022741027219169,0.00042227945518225193,0.0009717384263719756,0.0017468513049687057,0.0027237881311838533,0.0038566976212217664,0.005080150870365245,0.006317460765459554,0.007493449859405787,0.008548210297598306,2.68481641010186,10.73926564040744,24.16334769091674,42.95706256162976,67.12041025254649,96.65339076366695,131.55600409499115,171.82825024651905,217.47012921825063,268.48164101018597
1.548,0.00010238372734974699,0.0004226799300887949,0.0009725684233969332,0.0017482118005294678,0.002725698346967914,0.0038590345024158285,0.005082666022751191,0.006319910526744934,0.0074957537126024865,0.00855052062069968,2.6952530043852607,10.781012017541043,24.257277039467347,43.12404807016417,67.3813251096315,97.02910815786937,132.0673972148778,172.4961922806567,218.3154933552061,269.525300438526
1.551,0.00010249391561196024,0.0004230827346607275,0.0009734039507707692,0.0017495821272496689,0.0027276225230474273,0.0038613885676580815,0.005085202245766218,0.006322389140543771,0.007498100314401505,0.00855289253967983,2.705709844244381,10.822839376977525,24.351388598199435,43.2913575079101,67.64274610610951,97.4055543927977,132.57978236797467,173.1654300316404,219.16249738379483,270.57098442443805
1.5539999999999998,0.00010260467311710589,0.00042348790606759845,0.0009742450842944575,0.0017509623617369596,0.0027295607172685937,0.003863759936587552,0.0050877598496395495,0.006324897119145113,0.007500490173579627,0.008555326245403635,2.7161869296792207,10.864747718716883,24.445682367112987,43.45899087486753,67.9046732419805,97.78272946845192,133.0931595542818,173.83596349947013,220.01114130401683,271.618692967922
1.5570000000000002,0.00010271600573959657,0.0004238954816489278,0.0009750918984447961,0.0017523525777632305,0.0027315129865765455,0.0038661487326622206,0.005090339149692492,0.0063274349724695735,0.007502923782217994,0.008557821905028183,2.7266842606897805,10.906737042759122,24.54015834620803,43.62694817103649,68.1671065172445,98.16063338483208,133.60752877379926,174.50779268414595,220.8614251158722,272.668426068978
1.56,0.00010282791957748844,0.00042430549873670497,0.0009759444660948826,0.001753752846086109,0.002733479386934669,0.0038685550827818474,0.005092940465393748,0.00633000320684197,0.007505401615179192,0.00856037966348803,2.73720183727606,10.94880734910424,24.634816535484543,43.79522939641696,68.43004593190147,98.53926614193813,134.12289002652693,175.18091758566783,221.71334881936082,273.7201837276059
1.563,0.00010294042090956638,0.0004247179944809148,0.0009768028582496932,0.0017551632342859905,0.002735459973225181,0.0038709791168632674,0.005095564119381366,0.006332602323795719,0.0075079241297210594,0.008562999645108524,2.7477396594380576,10.99095863775223,24.729656934942522,43.96383455100892,68.69349148595143,98.91862773977006,134.63924331246483,175.8553382040357,222.56691241448263,274.7739659438057
1.5659999999999998,0.00010305351615148759,0.0004251330056795384,0.0009776671437990649,0.0017565838066174633,0.002737454799131978,0.003873420967373472,0.005098210436459938,0.00633523281891908,0.0075104917652474654,0.008565681955315412,2.7582977271757754,11.033190908703101,24.824679544581983,44.132763634812406,68.95744317939437,99.29871817832789,135.156588631613,176.53105453924962,223.4221159012378,275.8297727175775
1.5690000000000002,0.00010316721181234769,0.0004255505686142552,0.0009785373892882657,0.0017580146238754923,0.0027394639170062966,0.003875880768826119,0.005100879742583662,0.00633789518075241,0.007513104943193093,0.008568426682406902,2.768876040489214,11.075504161956855,24.919884364402925,44.30201664782742,69.22190101223033,99.67953745761167,135.67492598397146,177.2080665913097,224.2789592796263,276.88760404892133
1.572,0.00010328151445114599,0.0004259707188936479,0.000979413658707866,0.0017594557432749566,0.002741487377716626,0.0038783586572481757,0.005103572363834426,0.006340589889745121,0.0075157640670370585,0.008571233899352946,2.7794745993783705,11.117898397513482,25.015271394405335,44.47159359005393,69.48686498445925,100.06108557762131,136.19425536954014,177.8863743602157,225.137442549648,277.947459937837
1.575,0.00010339643063402576,0.00042639349130373766,0.0009802960133030324,0.001760907218343487,0.0027435252304852235,0.0038808547696228793,0.005106288625404694,0.0063433174172786684,0.00751846952243642,0.008574103665586072,2.7900934038432466,11.160373615372986,25.110840634589223,44.641494461491945,69.75233509608115,100.44336253835685,136.71457678831908,178.56597784596778,225.99756571130297,279.0093403843246
1.5779999999999998,0.00010351196689250736,0.0004268189196681167,0.0009811845114025275,0.0017623690988265515,0.0027455775227125593,0.003883369243316926,0.005109028850594794,0.006346078224761851,0.007521221677468824,0.008577036028748862,2.8007324538838425,11.20292981553537,25.206592084954583,44.81171926214148,70.01831134709604,100.82636833981829,137.23589024030827,179.24687704856592,226.8593287645912,280.0732453883842
1.5810000000000002,0.000103628129682887,0.0004272470367169279,0.000982079208267325,0.0017638414306046998,0.0027476442997935455,0.0038859022154980488,0.005111793359832881,0.006348872762802007,0.007524020882970857,0.008580031026364976,2.811391749500159,11.245566998000635,25.302525745501423,44.98226799200254,70.28479373750395,101.21010298200568,137.75819572550776,179.92907196801016,227.72273170951277,281.1391749500158
1.584,0.00010374492534742016,0.00042767787396684085,0.0009829801559592178,0.0017653242556222215,0.0027497256049280323,0.0038884538225514246,0.005114582469726286,0.006351701470454824,0.007526867472956698,0.008583088687402833,2.822071290692193,11.288285162768773,25.398641616229742,45.15314065107509,70.55178226730482,101.59456646491893,138.28149324391748,180.61256260430036,228.5877745460676,282.20712906921926
1.587,0.00010386236007719465,0.00042811146161085263,0.0009838874032278536,0.0017668176118272824,0.0027518214789292307,0.003891024199501249,0.005117396492151172,0.006354564774554082,0.007529761765100499,0.008586209033704802,2.8327710774599475,11.33108430983979,25.49493969713953,45.32433723935916,70.81927693649867,101.97975878855807,138.80578279553743,181.29734895743664,229.4544572742557,283.27710774599467
1.5899999999999999,0.00010398043987726584,0.00042854782841937806,0.0009848009954171076,0.0017683215331234323,0.0027539319600335547,0.0038936134794447367,0.005120235733387134,0.006357463089120471,0.00753270406126449,0.008589392081258914,2.8434911098034212,11.373964439213685,25.591419988230793,45.49585775685474,71.08727774508552,102.36567995292313,139.33106438036765,181.98343102741896,230.3227798940771,284.34911098034206
1.5930000000000002,0.0001040991705339973,0.00042898700165205423,0.000985720974388923,0.0017698360493326045,0.002756057083716004,0.0038962217930053455,0.005123100493302192,0.0063603968148481845,0.007535694648054899,0.0085926378412941,2.8542313877226153,11.416925550890461,25.688082489503536,45.667702203561845,71.35578469306536,102.75232995801413,139.85733799840816,182.67080881424738,231.1927424055318,285.42313877226144
1.596,0.00010421855758488241,0.0004294290069805511,0.0009866473784645757,0.0017713611861703256,0.002758196882514796,0.003898849267810888,0.005125991064592334,0.006363366338666094,0.007538733797387501,0.008595946321185531,2.8649919112175275,11.45996764487011,25.784927200957753,45.83987057948044,71.62479778043819,103.13970880383098,140.38460364965886,183.35948231792176,232.06434480861972,286.49919112175274
1.599,0.00010433860629114088,0.0004298738684222026,0.0009875802423825958,0.0017728969652329835,0.0027603513858688224,0.003901496028002394,0.005128907732079212,0.006366372033369453,0.007541821767045601,0.008599317525161248,2.8757726802881596,11.503090721152638,25.88195412259344,46.01236288461055,71.89431700720398,103.52781649037372,140.91286133411984,184.0494515384422,232.93758710334092,287.5772680288159
1.6019999999999999,0.00010445932161282449,0.00043032160828393744,0.0009885195972724728,0.001774443403998881,0.0027625206199721622,0.00390416219377838,0.0051318507720679194,0.0063694142573175365,0.007544958801214317,0.008602751454806488,2.8865736949345115,11.546294779738046,25.97916325441061,46.185179118952185,72.16434237336279,103.9166530176424,141.44211105179107,184.74071647580874,233.81246928969543,288.65736949345114
1.6050000000000002,0.00010458070818694219,0.0004307722471168103,0.0009894654706433794,0.0017760005158430048,0.002764704607648577,0.00390684788097846,0.005134820451766321,0.006372493354191182,0.007548145130976716,0.008606248109366676,2.897394955156584,11.589579820626335,26.07655459640926,46.35831928250534,72.43487387891459,104.306218385637,141.97235280267262,185.43327713002137,234.68899136768326,289.73949551565835
1.608,0.00010470277030804363,0.00043122580367991486,0.0009904178863875623,0.0017775683100670365,0.0027669033682491758,0.003909553200709395,0.005137817028766056,0.006375609652805106,0.007551380974759769,0.008609807485854284,2.9082364609543747,11.632945843817499,26.174128148589375,46.531783375269995,72.70591152385936,104.69651259435747,142.50358658676436,186.12713350107998,235.56715333730432,290.8236460954374
1.611,0.00010482551191188486,0.00043168229491409794,0.0009913768647977048,0.0017791467919454533,0.0027691169175763056,0.0039122782590161696,0.005140840750584976,0.006378763466968141,0.007554666538720209,0.008613429578969172,2.9190982123278846,11.676392849311538,26.27188391095096,46.70557139724615,72.9774553081971,105.08753564380382,143.03581240406635,186.8222855889846,236.4469551985586,291.9098212327884
1.6139999999999999,0.00010494893656172841,0.0004321417359243546,0.0009923424225975327,0.0017807359627884333,0.0027713452678351327,0.0039150231565988495,0.005143891854269265,0.006381955095385975,0.007558002017063308,0.008617114380844391,2.9299802092771143,11.719920837108457,26.369821883494033,46.87968334843383,73.24950523192784,105.47928753397609,143.5690302545786,187.51873339373532,237.32839695144622,292.99802092771137
1.6169999999999998,0.00010507304743717008,0.00043260413997058087,0.0009933145729856302,0.0017823358200228,0.0027735884276153446,0.003917787988576343,0.005146970566054018,0.0063851848216003315,0.007561387592290117,0.008620861880632344,2.9408824518020635,11.763529807208254,26.467942066218573,47.05411922883302,73.52206129505157,105.87176826487425,144.10324013830112,188.21647691533207,238.2114785959671,294.0882451802063
1.62,0.00010519784732568804,0.00043306951846647826,0.0009942933256917351,0.0017839463572917262,0.0027758464019031503,0.003920572844296477,0.005150077101079481,0.006388452913959707,0.0075648234353717005,0.008624672063948197,2.951804939902733,11.807219759610932,26.5662444591246,47.22887903844373,73.79512349756831,106.26497783649836,144.63844205523392,188.91551615377492,239.09620013212137,295.18049399027325
1.623,0.00010532333861654452,0.0004335378809856196,0.0009952786870456338,0.0017855675645732357,0.002778119192124495,0.0039233778071908944,0.005153211663160907,0.0063917596256166664,0.007568309705851514,0.008628544912187841,2.962747673579121,11.850990694316485,26.664729062212093,47.40396277726594,74.06869183947802,106.65891624884834,145.17463600537695,189.61585110906375,239.9825615599088,296.2747673579121
1.626,0.00010544952329696876,0.0004340092352747501,0.0009962706600577147,0.0017871994283186828,0.002780406796219041,0.003926202954673769,0.005156374444608956,0.006395105194548354,0.007571846551879532,0.008632480401738791,2.973710652831229,11.894842611324917,26.763395875481063,47.579370445299666,74.34276632078071,107.05358350192422,145.7118219887302,190.31748178119867,240.87056287932953,297.37106528312285
1.6289999999999998,0.00010557640295051163,0.0004344835872732919,0.0009972692445120177,0.001788841931610605,0.002782709208743739,0.003929048358081388,0.0051595656260978884,0.006398489843597223,0.007575434110183625,0.008636478503101652,2.984693877659056,11.938775510636225,26.862244898931507,47.7551020425449,74.61734694147638,107.44897959572599,146.25000000529374,191.0204081701796,241.76020409038352,298.46938776590554
1.6320000000000001,0.0001057039787572434,0.0004349609411392713,0.0009982744370705767,0.0017904950543400132,0.0027850264210044573,0.0039319140826499345,0.00516278537657907,0.006401913780529781,0.007579072505985688,0.008640539179939247,2.9956973480626035,11.982789392250414,26.961276132563437,47.931157569001655,74.89243370156508,107.84510453025372,146.7891700550676,191.72463027600662,242.6514851930709,299.5697348062603
1.635,0.0001058322514959701,0.0004354412992809219,0.0009992862313892255,0.0017921587734021581,0.0027873584212138864,0.003934800187528285,0.005166033853237198,0.006405377198112809,0.007582761852871317,0.008644662388069628,3.0067210640418693,12.026884256167477,27.06048957637683,48.10753702466991,75.16802660104673,108.24195830550728,147.32933213805163,192.43014809867964,243.54440618739142,300.67210640418693
1.638,0.00010596122154801192,0.000435924662393696,0.001000304618244916,0.0017938330629103606,0.002789705194672201,0.003937706725822608,0.0051693112014867945,0.006408880274206637,0.0075865022526225585,0.008648848074417298,3.0177650255968556,12.071060102387422,27.1598852303717,48.28424040954969,75.44412563992137,108.63954092148677,147.87048625424592,193.13696163819876,244.43896707334525,301.77650255968547
1.6409999999999998,0.00010609088890245079,0.00043641102950244437,0.0010013295856736032,0.00179551789442568,0.002792066723968081,0.003940633744669047,0.005172617555007224,0.006412423171876285,0.007590293795023241,0.008653096175935703,3.0288292327275603,12.115316930910241,27.259463094548046,48.461267723640965,75.720730818189,109.03785237819214,148.41263240365046,193.84507089456386,245.33516785093238,302.882923272756
1.6440000000000001,0.00010622125316261634,0.000436900398008677,0.001002361119119014,0.0017972132372014978,0.0027944429891959143,0.003943581285331008,0.005175953035814088,0.006416006039521767,0.007594136557647068,0.008657406618512489,3.039913685433986,12.159654741735944,27.359223168905878,48.638618966943774,75.99784213584964,109.43689267562348,148.95577058626532,194.5544758677751,246.23300852015285,303.99136854339855
1.647,0.00010635231355416583,0.00043739276374238974,0.0010033992015907657,0.0017989190584402793,0.0027968339681857628,0.003946549383318091,0.005179317754365994,0.006419629011029878,0.007598030605637398,0.008661779315867089,3.0510183837161304,12.204073534864522,27.459165453445177,48.81629413945809,76.27545959290325,109.83666181378067,149.4999008020904,195.26517655783235,247.13248908100655,305.101838371613
1.65,0.00010648406893365927,0.0004378881210186646,0.0010044438138326446,0.0018006353235603054,0.0027992396367416896,0.0039495380685229805,0.005182711809705228,0.006423292205949033,0.007601975991486881,0.008666214168449048,3.062143327573994,12.248573310295976,27.559289948165947,48.994293241183904,76.55358318934984,110.23715979266375,150.04502305112572,195.97717296473562,248.0336095334935,306.21433275739935
1.6529999999999998,0.0001066165177988376,0.00043838646269847857,0.0010054949344985968,0.0018023619964695535,0.002801659968884672,0.0039525473653734995,0.005186135289631379,0.006426995729690174,0.007605972754824183,0.008670711062344358,3.0732885170075774,12.29315406803031,27.659596653068196,49.17261627212124,76.83221292518942,110.63838661227275,150.59113733337128,196.69046508848496,248.93636987761374,307.3288517007577
1.6560000000000001,0.00010674965829908689,0.00043888778025386646,0.001006552540336896,0.0018040990398435748,0.002804094937095798,0.003955577292997643,0.005189588270907533,0.006430739673755758,0.007610020922213322,0.008675269868195447,3.0844539520168803,12.337815808067521,27.76008556815193,49.351263232270085,77.11134880042201,111.04034227260767,151.13824364882714,197.40505292908034,249.84077011336728,308.44539520168803
1.659,0.0001068834882471937,0.00043939206383720336,0.0010076166063804656,0.0018058464154043605,0.002806544512555958,0.003958627865398785,0.0051930708194977,0.006434524115998405,0.0076141205069694675,0.008679890440140517,3.095639632601903,12.382558530407612,27.860756693417127,49.53023412163045,77.39099081504756,111.44302677366848,151.68634199749326,198.1209364865218,250.7468102407541,309.56396326019023
1.662,0.00010701800513168355,0.0004398993023544699,0.0010086871061423955,0.0018076040841965091,0.002809008665378034,0.003961699091639471,0.005196582990835221,0.006438349120911362,0.007618271508993774,0.008684572614776733,3.1068455587626445,12.427382235050578,27.961610028863802,49.70952894020231,77.6711389690661,111.84644011545518,152.23543237936957,198.83811576080925,251.65449025977418,310.6845558762644
1.6649999999999998,0.00010715320612992188,0.0004404094835422766,0.0010097640118154484,0.0018093720068574283,0.002811487364828593,0.003964790976032061,0.0052001248301216,0.0064422147399508705,0.007622473914628414,0.008689316210152228,3.1180717304991057,12.472286921996423,28.062645574491953,49.88914768798569,77.95179326247762,112.25058229796778,152.7855147944562,199.55659075194276,252.56381017042753,311.8071730499105
1.6680000000000001,0.00010728908812181907,0.0004409225940482477,0.0010108472944733143,0.001811150143878113,0.0028139805795356124,0.003967903518334978,0.005203696372654295,0.006446121011890356,0.007626727696530642,0.008694121024791418,3.1293181478112873,12.517272591245149,28.163863330301584,50.069090364980596,78.23295369528216,112.65545332120631,153.33658924275306,200.27636145992238,253.47476997271423,312.93181478112865
1.671,0.00010742564770419644,0.0004414386195149612,0.0010119369242725623,0.0018129384558513597,0.0028164882776797917,0.0039710367139536564,0.005207297644182981,0.00645006796320577,0.007631032813564971,0.008698986836758486,3.1405848106991874,12.56233924279675,28.265263296292687,50.249356971187,78.51462026747967,113.06105318517072,153.88865572426016,200.997427884748,254.38736966663413,314.0584810699187
1.674,0.00010756288120606798,0.00044195754466680735,0.0010130328706531608,0.0018147369037033552,0.0028190104271675447,0.003974190554144911,0.005210928661292334,0.00645405560848925,0.007635389210709917,0.00870391340276465,3.151871719162807,12.607486876651228,28.366845472465265,50.42994750660491,78.79679297907016,113.46738188986103,154.44171423897754,201.71979002641964,255.30160925218732,315.18717191628065
1.6769999999999998,0.00010770078470409805,0.0004424793533993253,0.0010141351025353105,0.001816545448906778,0.0028215469957833185,0.003977365026224756,0.005214589431810119,0.006458083950888182,0.007639796818976717,0.008708900457324852,3.1631788732021455,12.652715492808582,28.468609858819317,50.61086197123433,79.07947183005363,113.87443943527722,154.99576478690517,202.4434478849373,256.21748872937377,316.31788732021454
1.6800000000000002,0.0001078393540391595,0.0004430040288708954,0.0010152435885113589,0.0018183640536720456,0.002824097951320841,0.003980560113778476,0.005218279955237716,0.006462152982565454,0.0076442555553355275,0.008713947711970454,3.1745062728172053,12.698025091268821,28.570556455354854,50.792100365075285,79.36265682043013,114.28222582141937,155.55080736804308,203.16840146030114,257.1350080981936,317.45062728172053
1.683,0.00010797858483322353,0.0004435315535959912,0.0010163582970299,0.001820192681114162,0.002826663261692008,0.003983775796872655,0.0052220002232012015,0.006466262685175171,0.007648765322645683,0.00871905485452526,3.1858539180079837,12.743415672031935,28.672685262071855,50.97366268812774,79.64634795019958,114.69074104828739,156.10684198239122,203.89465075251096,258.0541673586466,318.58539180079833
1.686,0.00010811847250699258,0.00044406190953969604,0.0010174791965707902,0.0018220312953937969,0.0028292428950135277,0.0039870120522685374,0.005225750219919267,0.006470413030348226,0.007653326009585949,0.008724221548452057,3.1972218087744815,12.788887235097926,28.774996278970335,51.155548940391704,79.93054521936202,115.0999851158813,156.6638686299496,204.62219576156681,258.97496651073294,319.72218087744807
1.6889999999999998,0.00010825901229823816,0.00044459507821263255,0.0010186062558085196,0.0018238798618304334,0.002831836819671158,0.003990268853636347,0.0052295299226846345,0.006474603980180178,0.007657937490581756,0.008729447432278794,3.2086099451166983,12.834439780466793,28.87748950605029,51.33775912186717,80.21524862791745,115.50995802420113,157.22188731071822,205.3510364874687,259.8974055544525,320.8609945116698
1.692,0.00010840019928049806,0.00044513104076568535,0.0010197394437626197,0.0018257383469868005,0.00283444500436241,0.003993546171769049,0.005233339302355002,0.006478835487714787,0.007662599625726613,0.008734732119112226,3.2200183270346354,12.880073308138542,28.980164943311717,51.52029323255417,80.50045817586586,115.92065977324684,157.7808980246971,206.08117293021667,260.8214844898054,322.00183270346344
1.695,0.00010854202838269637,0.0004456697780839478,0.0010208787299326432,0.0018276067187239827,0.0028370674181182006,0.003996843974795507,0.005237178323849085,0.0064831074974145905,0.007667312260695953,0.008740075196248786,3.231446954528292,12.925787818113168,29.08302259075463,51.70315127245267,80.78617386320728,116.33209036301848,158.3409007718863,206.8126050898107,261.7472033167916,323.1446954528291
1.698,0.00010868449440882195,0.0004462112708788418,0.001022024084417083,0.0018294849462264823,0.0028397040303047467,0.004000162228391505,0.005241046946642823,0.006487419945611482,0.007672075226652788,0.008745476224891711,3.2428958275976676,12.97158331039067,29.186062448379012,51.88633324156268,81.07239568994167,116.74424979351602,158.90189555228574,207.54533296625073,262.67456203541104,324.2895827597667
1.7009999999999998,0.0001088275920584191,0.00044675549977761254,0.0010231754780138135,0.0018313729999984588,0.0028423548106072142,0.0040035008959873174,0.0052449451252608486,0.006491772760928862,0.007676888340144972,0.008750934739983509,3.2543649462427626,13.01745978497105,29.289284516184868,52.0698391398842,81.35912365606904,117.15713806473944,159.4638823658954,208.2793565595368,263.6035606456637,325.4364946242762
1.704,0.00010897131594722656,0.00044730244540956194,0.001024332882301515,0.0018332708518307517,0.002845019728995736,0.004006859938970832,0.005248872809757856,0.006496165864668431,0.007681751402995692,0.00875645025016302,3.265854310463578,13.063417241854312,29.3926887941722,52.25366896741725,81.64635776158943,117.57075517668878,160.0268612127153,209.014675869669,264.53419914754977,326.5854310463577
1.707,0.0001091156606279936,0.00044785208848780616,0.0010254962697011703,0.001835178474740721,0.0028476987556764048,0.0040102393168843795,0.00525282994618449,0.006500599171154792,0.007686664202189419,0.008762022237855665,3.2773639202601124,13.10945568104045,29.49627528234101,52.4378227241618,81.9340980065028,117.98510112936401,160.5908320927455,209.7512908966472,265.466477541069,327.7363920260112
1.71,0.000109260620611631,0.0004484044098859809,0.0010266656135164774,0.0018370958428857989,0.002850391861027614,0.004013638987613573,0.005256816477032335,0.006505072588031094,0.0076916265097564385,0.008767650159505064,3.288893775632366,13.155575102529465,29.600043980691296,52.62230041011786,82.22234439080914,118.40017592276516,161.15579500598594,210.48920164047144,266.4003958262216,328.88937756323656
1.7129999999999999,0.00010940619038817684,0.0004489593907089539,0.0010278408879533928,0.0018390229314527585,0.002853099015524179,0.004017058907566988,0.005260832341652606,0.00650958601650165,0.0076966380826601144,0.008773333445952792,3.3004438765803394,13.201775506321358,29.703994889223058,52.80710202528543,82.51109691450847,118.81597955689219,161.72174995243662,211.22840810114172,267.33595400300743,330.0443876580339
