t,a1,a2,a3,b1,b2,b3
13.23,-0.016302336289951688,-0.02237169146944685,-0.008978530143949153,-0.01719153053315241,-0.039642013787959486,-0.055571659084445384
13.26,-0.024708761808462234,-0.02818835865917208,-0.012969429296586999,-0.025788633028919355,-0.04571430265949654,-0.05859654065870418
13.290000000000001,-0.03258463992646799,-0.03350697043597757,-0.016776007711758183,-0.033831964762705495,-0.050974916094490536,-0.06077827009040662
13.320000000000002,-0.039760903867054234,-0.038234015625884035,-0.020345484675681164,-0.041148807702574494,-0.05533044983086321,-0.06208545423203683
13.35,-0.04608350760571041,-0.04228642011514778,-0.02362842740401093,-0.04758204403287629,-0.05870356965281823,-0.06249928386555326
13.38,-0.05141673236217028,-0.045593006975231005,-0.02657943594909435,-0.052993530014831126,-0.061034384490280855,-0.06201380435031959
13.41,-0.05564609974621783,-0.04809574861484131,-0.029157771122796973,-0.057267062408340355,-0.06228150980841984,-0.0606360013050914
13.440000000000001,-0.05868082906528434,-0.04975078843738437,-0.03132791676476146,-0.060310873755731846,-0.062422802406351986,-0.05838570009117066
13.47,-0.06045578605118133,-0.05052921317462418,-0.03306006873821211,-0.06205960294510485,-0.061455753578389255,-0.055295280543076364
13.5,-0.06093288114348268,-0.05041756132276577,-0.0343305441483891,-0.062475698738492944,-0.059397533657095644,-0.0514092110515033
13.53,-0.06010188725316666,-0.04941805788693015,-0.03512210539066847,-0.06155022612626213,-0.05628468714727442,-0.04678340870270109
13.56,-0.05798065937623832,-0.04754857082505042,-0.03542419471935731,-0.059303058192537984,-0.05217248386390165,-0.041484434681299254
13.590000000000002,-0.05461475126935356,-0.04484228998580397,-0.035233076091728655,-0.05578244937165062,-0.04713393759480752,-0.035588536514016444
13.620000000000001,-0.05007643736117984,-0.04134713473243323,-0.03455188212415172,-0.05106399925925105,-0.0412585097121357,-0.029180550935515776
13.65,-0.04446316087130277,-0.037124901610933625,-0.0333905651660342,-0.045249029228642865,-0.034650520750469566,-0.022352683163191424
13.68,-0.03789544146135378,-0.032250168169754984,-0.03176575281970939,-0.03846240671196697,-0.027427298154680847,-0.015203180146037503
13.71,-0.030514287378416084,-0.02680897324376817,-0.029700509722008328,-0.030849863866415302,-0.01971709308496671,-0.007834916878368733
13.74,-0.02247816771285254,-0.02089729762633267,-0.02722400898371127,-0.022574868202943767,-0.011656803267021686,-0.00035391612008213956
13.770000000000001,-0.013959609848336,-0.014619372089079602,-0.024371118230260398,-0.01381511237586288,-0.003389542319036013,0.007132177176630407
13.799999999999999,-0.005141495225906666,-0.008085842240507521,-0.021181906580378898,-0.004758698509612063,0.004937901286923841,0.014515644782475072
13.83,0.0037868669961190933,-0.0014118218304741304,-0.01770108006264408,0.004399901001637838,0.013177670512011611,0.02169024516064129
13.860000000000001,0.012633804064456848,0.005285132125780714,-0.013977353881276817,0.0134640194860111,0.021183465010521426,0.028552742188094588
13.89,0.021209394289667435,0.011887087601644307,-0.010062770626589713,0.02223901910465264,0.028813138750108592,0.03500439063163621
13.920000000000002,0.029329543944062758,0.018277813350351897,-0.0060119740360006415,0.030536470396421683,0.03593122387054153,0.040952357004049304
13.95,0.03681993893708334,0.024344825848028565,-0.001881448295263404,0.03817819850733552,0.0424113359688794,0.046311055355474404
13.98,0.043519786506451705,0.02998137107740274,0.0022712668577850237,0.04500010921828274,0.048138418104290266,0.05100337877916366
14.01,0.04928526666734863,0.035088305646901255,0.006388374804609168,0.05085571261301499,0.0530107836793212,0.054961808911340365
14.040000000000001,0.053992619374763476,0.03957584334789255,0.010412624002342497,0.055619268721130495,0.056941921925459174,0.058129387460446935
14.070000000000002,0.05754080114743085,0.04336513567098029,0.014288102704364872,0.059188487588261715,0.059862033935876004,0.060460535786338886
14.1,0.05985365411456778,0.04638965796890366,0.01796101587642498,0.06148672579366157,0.061719271972491475,0.06192171073640861
14.13,0.060881540887769904,0.048596376745957466,0.021380433670199952,0.06246463224839137,0.06248066004296982,0.06249188730174004
14.16,0.06060241011113125,0.04994667780806328,0.02449900079033139,0.06210120793315549,0.062132679402442784,0.06216286114830097
14.190000000000001,0.05902226976037274,0.05041703954580769,0.027273596224967875,0.06040425681956208,0.060681508584145616,0.060939366670018265
14.22,0.05617505798491913,0.049999440281490365,0.02966593323349128,0.05741021829197731,0.05815291369712768,0.05883900886505689
14.25,0.05212191424027715,0.04870149326660769,0.03164309029682926,0.05318338466845313,0.054591790938844906,0.05589201001554273
14.28,0.046949866359141605,0.04654630749898287,0.03317796495808596,0.04781452062324895,0.05006136944550313,0.05214077481578277
14.31,0.04076996177527537,0.04357207702277471,0.03424964403779418,0.04141891415670003,0.044642088633858254,0.04763928020640106
14.340000000000002,0.03371488306821234,0.03983140579718636,0.03484368544236246,0.03413390096482168,0.03843016996771133,0.04245229869413505
14.370000000000001,0.025936099077608382,0.035390379591161064,0.034952308511266336,0.02611591536895939,0.03153590850794671,0.03665446633302997
14.399999999999999,0.01760061280352925,0.030327400676219564,0.034574491408763716,0.017537131132181277,0.02408171458031468,0.030329208777953757
14.43,0.008887375950278744,0.024731805299771176,0.03371597536244736,0.008581764295653308,0.01619994033191795,0.023567540863567844
14.46,-1.6552894933722205e-05,0.01870228793409934,0.032389176569754916,-0.0005578825741674039,0.008030529766746971,0.01646675698174555
14.49,-0.008920023978599298,0.012345159984738932,0.030613007405277153,-0.009685549783885696,-0.0002814660151918787,0.009129031101743176
14.520000000000001,-0.017631899811340168,0.005772473862541312,0.028412609293570888,-0.018605234884664337,-0.008588464257247979,0.0016599465775892562
14.549999999999999,-0.02596515826149353,-0.0008999540616898953,0.02581900039458172,-0.027125401519793455,-0.016742970936058324,-0.005833023102542989
14.58,-0.03374090727219044,-0.007554586202509933,0.02286864216719263,-0.03506309236988168,-0.02460019957598493,-0.013242060764313682
14.61,-0.04079222505337056,-0.014074235668678358,0.01960292995642674,-0.042247857876571565,-0.03202064198997671,-0.020460556940532802
14.64,-0.04696774333291828,-0.020344130467915472,0.016067613969979393,-0.04852541638155143,-0.038872545302339995,-0.02738464388664417
14.670000000000002,-0.05213489674903336,-0.0262539335513974,0.01231215831613132,-0.05376096708507422,-0.04503425127290347,-0.03391469014525743
14.7,-0.056182768615458234,-0.03169968331236599,0.00838904708494891,-0.05784208468335482,-0.05039635638695623,-0.03995673415427268
14.73,-0.05902447194302725,-0.03658562078440675,0.004353047657758598,-0.060681133527012404,-0.05486365435771191,-0.04542383627025101
14.76,-0.06059901457249295,-0.04082587188924342,0.0002604423992479811,-0.06221714946026215,-0.05835682655140311,-0.05023732975261623
14.790000000000001,-0.06087260835171228,-0.04434595560380315,-0.0038317594985906736,-0.06241714893128814,-0.06081385032084316,-0.05432795270813684
14.82,-0.0598393942359965,-0.04708409182922828,-0.007866618072945761,-0.061276837262689635,-0.06219110024193861,-0.05763684470801337
14.85,-0.05752156774419212,-0.048992286052588326,-0.011788054864043006,-0.0588207008729948,-0.062464122700264656,-0.060116393737136724
14.879999999999999,-0.05396890209135185,-0.05003717160284972,-0.015541630342001119,-0.05510148146892863,-0.06162807007461403,-0.06173092128867052
14.91,-0.04925767926125507,-0.05020059440959179,-0.01907529622628792,-0.0501990434993378,-0.059697786808419515,-0.06245719574605534
14.940000000000001,-0.04348905199820078,-0.049479929641589995,-0.022340113234458746,-0.04421865919043683,-0.05670754584081812,-0.06228476666532395
14.97,-0.03678687191363565,-0.04788812436461485,-0.0252909254401781,-0.037288747988575004,-0.052710440077127156,-0.06121611514770216
15.0,-0.029295030357879417,-0.04545346531308732,-0.027886982856016942,-0.029558118952472512,-0.04777743970341328,-0.05926661813876732
15.03,-0.02117436915659171,-0.04221907589305153,-0.030092504134173786,-0.021192775310261407,-0.04199613208290556,-0.056464327167867624
15.06,-0.012599227533999696,-0.03824215148625908,-0.03187717153162303,-0.01237234979849596,-0.035469166607887605,-0.05284956471154554
15.09,-0.003753699344932415,-0.03359294687191269,-0.033216550688671936,-0.0032862473286799257,-0.02831243211933544,-0.04847434398893685
15.120000000000001,0.005172319049934723,-0.028353534006278595,-0.034092428477432754,0.005870422188455744,-0.020652999254932993,-0.043401620537773924
15.149999999999999,0.013987205438709654,-0.022616352411350057,-0.0344930632738258,0.014901033524655471,-0.012626864259885911,-0.037704386340149276
15.18,0.022501725439660506,-0.016482577963945182,-0.034413343477762245,0.023611668354927316,-0.004376534320060783,-0.03146461953276472
15.21,0.030533094904971286,-0.010060338915917622,-0.03385485184189589,0.03181527935179615,0.003951502709189739,-0.024772104814402066
15.24,0.037908903835549256,-0.003462810503065399,-0.03282583500191495,0.03933570673557781,0.012209379252555295,-0.017723141523903592
15.270000000000001,0.04447081756182361,0.0031937784897358573,-0.03134107935239454,0.04601146103150766,0.02025047346176708,-0.010419157978271865
15.299999999999999,0.05007797572328295,0.009792192354452554,-0.029421695940762754,0.051699190804900964,0.027932012544223176,-0.0029652520093322327
15.33,0.05461001606728741,0.01621625248011104,-0.02709481828917944,0.056276760910128995,0.035117607750115534,0.004531321300661714
15.36,0.057969658145971215,0.022352882592861445,-0.024393218012914913,0.05964587515280448,0.04167967600836449,0.011962692924339104
15.39,0.06008479144457628,0.028094099260104005,-0.021354843859663505,0.06173418704758736,0.04750170521426153,0.01922193202864733
15.420000000000002,0.06091002312054131,0.03333891254645591,-0.018022290450154868,0.06249685334637175,0.05248032294774676,0.026204584614505186
15.45,0.060427652139760826,0.037995103196781135,-0.014442203652632421,0.061917496977253864,0.05652713189141369,0.03281017651701641
15.48,0.058648048914110566,0.041980844853468605,-0.010664630236953347,0.06000855871666513,0.05957027935967236,0.038943659139406415
15.51,0.055609432307586505,0.0452261425663444,-0.006742320246522433,0.05681103004305867,0.061555733071462684,0.04451677711785566
15.540000000000001,0.05137704881341926,0.04767406216952194,-0.002729991365609844,0.05239357290870055,0.0624482405146714,0.04944933823774831
15.57,0.04604177153447492,0.04928172889916646,0.0013164346275361275,0.04685104533109669,0.06223195486835976,0.0536703673283699
15.6,0.03971814904997185,0.05002107781064599,0.0053406125373632145,0.04030246446468515,0.06091071636930652,0.057119127532534966
15.629999999999999,0.03254194605707976,0.04987934301732308,0.009286560284501016,0.03288845089265926,0.05850798412709243,0.0597459942559822
15.66,0.024667228583919565,0.04885927741498229,0.013099439802333444,0.024768209018777562,0.05506641959837629,0.06151316922118213
15.690000000000001,0.01626305634712844,0.04697909928592101,0.016726320878419333,0.016116108400547245,0.050647129115940714,0.06239522435095766
15.72,0.007509853262327625,0.044272166919652745,0.020116916886501957,0.007117939434330891,0.045328578921702584,0.0623794676559155
15.75,-0.001404465972450399,0.04078638707979112,0.02322428196821867,-0.0020330762042880847,0.039205201967704044,0.0614661258608936
15.78,-0.010288530061624935,0.03658336773279068,0.026005460026760657,-0.011140434695296672,0.03238572122188087,0.05966834114259219
15.81,-0.018951619454327495,0.031737329878551795,0.02842207681992779,-0.020008569687987466,0.024991219248974152,0.05701198202533115
15.84,-0.02720776064225342,0.02633379752617242,0.030440867421302198,-0.02844705178399942,0.017152988341936137,0.05353527115597565
15.870000000000001,-0.03487971851566751,0.020468088774221196,0.03203413229957956,-0.03627467771230107,0.009010199375593093,0.04928823531401801
15.899999999999999,-0.04180280107254719,0.014243634510447517,0.03318011621125814,-0.043323361387447135,0.0007074307729861407,0.044331985570682006
15.93,-0.0478283948082226,0.007770154362548513,0.03386330500484598,-0.049441743296687546,-0.007607898541434888,0.038737837954920216
15.96,-0.052827154897612826,0.0011617221314661709,0.03407463632349238,-0.05449844070995786,-0.0157881466228381,0.032586287279139384
15.99,-0.05669178169434927,-0.005465245048588637,0.03381162112176169,-0.05838486891954933,-0.023688069946850843,0.02596584889038941
16.02,-0.059339323951344225,-0.011994038208204699,0.033078373943602635,-0.06101757292772728,-0.031167402265501753,0.018971785013187088
16.05,-0.06071295932531867,-0.01830971238732866,0.031885551090006695,-0.06234001951293461,-0.0380933450896613,0.011704734010769356
16.08,-0.060783213946063855,-0.0243011105013045,0.030250197147744504,-0.06232381119274764,-0.0443429255784848,0.004269262288488421
16.11,-0.05954859486990729,-0.02986281955844112,0.028195501817889004,-0.06096929601561897,-0.049805179970602846,-0.003227640323828157
16.14,-0.05703562183855242,-0.03489702484964184,0.025750470493629708,-0.058305560087078594,-0.054383123789379,-0.010678100060441752
16.17,-0.053298257659452106,-0.03931522961135014,0.022949513488516753,-0.05438980299088146,-0.05799547384046482,-0.017974911427319117
16.2,-0.0484167494357088,-0.04303981008306794,0.01983196011560341,-0.049306109516960454,-0.06057809142690806,-0.025013079793912922
16.23,-0.04249590552477309,-0.046005378788249646,0.016441504907084542,-0.043163644071415465,-0.062085121156961534,-0.031691332172581625
16.26,-0.035662845223538416,-0.04815993221247297,0.012825594130283917,-0.03609430654077424,-0.06248980512461199,-0.037913574446875535
16.29,-0.028064269501434987,-0.04946576278713544,0.009034761424532096,-0.02824989994719203,-0.06178495800673306,-0.04359027408046913
16.32,-0.019863311388402506,-0.04990011916185414,0.00512192189900092,-0.019798870714786938,-0.05998309464132549,-0.04863974841078696
16.349999999999998,-0.011236033649320933,-0.0494556031119895,0.0011416344357555474,-0.01092269154481858,-0.05711620782164268,-0.05298933998992286
16.38,-0.0023676489463757607,-0.04814029601984586,-0.002850657740658007,-0.0018119645718366762,-0.0532352002515543,-0.05657646206074123
16.41,0.006551456356367485,-0.04597761261947052,-0.006799397931847915,0.007337671520543025,-0.048408980748004204,-0.05934949912468836
16.44,0.015329809383135393,-0.043005884524281904,-0.01064968783419145,0.016329742535916153,-0.042723240737843504,-0.06126854964294348
16.470000000000002,0.023778961192612327,-0.03927768087203885,-0.014348049925775994,0.024971157742704007,-0.03627893277281936,-0.06230600018410005
16.5,0.031717532248232025,-0.034858878123902315,-0.017843169950758797,0.033076356197126074,-0.029190478077284438,-0.06244692275690227
16.53,0.038975106079512725,-0.029827495542912634,-0.021086609248785578,0.04047129137569747,-0.021583734954323225,-0.061689289610772094
16.56,0.045395887561215306,-0.024272317055924957,-0.024033476963412334,0.04699716855346926,-0.013593764122043767,-0.060044002413337856
16.59,0.05084204728796501,-0.01829132398564244,-0.02664305258895476,0.05251385467363013,-0.005362430657368756,-0.057534735385125935
16.62,0.055196680256051796,-0.011989966453665244,-0.02887934991090335,0.056902887486826086,0.0029641148742423225,-0.054197594648567785
16.65,0.058366315338125904,-0.005479304045671458,-0.030711614190813134,0.06007001934361419,0.011238031379606741,-0.05008059869298737
16.68,0.06028292167441088,0.0011259514429636033,-0.03211474545377377,0.06194724101606597,0.01931241221461719,-0.045242987431216096
16.71,0.06090536890049838,0.00770945672222236,-0.033069641932697985,0.06249424209010113,0.027043893569529315,-0.03975436978989648
16.740000000000002,0.06022030985604661,0.014155285681590368,-0.03356345904888286,0.061699276568898793,0.03429519994983069,-0.03369372209889252
16.77,0.058242466819374616,0.020349970079662015,-0.03358978067855111,0.05957941509990005,0.04093758155667657,-0.027148251692092975
16.8,0.05501431512325515,0.026184496462194205,-0.033148700787571074,0.05618017840921958,0.04685310029024334,-0.020212142071381965
16.83,0.05060517095089216,0.03155622427283406,-0.03224681475620957,0.051574559814891736,0.05193672378711051,-0.012985197689752223
16.86,0.04510970290862131,0.03637069146116712,-0.03089712085101236,0.04586145780895811,0.05609819031121324,-0.005571407853927461
16.89,0.03864589934696552,0.0405432758136626,-0.029118833361586362,0.03916355236625692,0.05926361138649252,0.0019225495893411436
16.92,0.03135253508746871,0.04400068271867082,-0.026937109958246934,0.031624670582878156,0.06137678371586958,0.009388843252680053
16.95,0.023386191957861305,0.04668223309908302,-0.024382696888640087,0.023406698213099035,0.06240018709290679,0.016720039805922803
16.98,0.014917897112198139,0.04854092876206209,-0.021491496735053867,0.014686103424737775,0.062315650587840554,0.02381064984625001
17.01,0.006129451311112346,0.04954427636349445,-0.018304064579427598,0.005650147419869771,0.0611246751795913,0.030558645796942514
17.04,-0.002790474014289086,0.04967485548838947,-0.014865039521620263,-0.003507136708070768,0.05884840710529192,0.036866929993533616
17.07,-0.011650387134244777,0.04893062091775384,-0.011222519509878098,-0.012589110533017688,0.055527262400524496,0.042644731832905465
17.099999999999998,-0.02026008688646024,0.04732493389086135,-0.007427388320821484,-0.021400752800463593,0.05122020929670106,0.04780891388159579
17.13,-0.028434745797786983,0.04488632198178385,-0.0035326042393620826,-0.029752847205407995,0.046003721216905394,0.05228516814957724
17.16,-0.03599887781665796,0.04165797199753294,0.0004075394732169591,-0.03746604551804844,0.0399704189601668,0.056009085316192836
17.19,-0.04279010548465781,0.03769696498737316,0.004338171868943716,-0.04437471880791351,0.033227426182718435,0.05892708152303665
17.220000000000002,-0.04866264567617806,0.033073266953413435,0.008204608705411977,-0.05033051406739264,0.025894467375317788,0.06099716939805368
17.25,-0.05349043907219615,0.027868493104421604,0.011953113243592276,-0.055205539861707384,0.018101742107790586,0.062189562216507635
17.28,-0.057169856179502876,0.022174467436615605,0.015531642867734643,-0.05889511259844839,0.009987613284422889,0.06248710250547696
17.31,-0.059621921796866095,0.01609160299843726,0.018890571206120463,-0.06132000444481361,0.001696150456136864,0.06188550892464155
17.34,-0.060794010169675575,0.009727131343362191,0.021983375829260122,-0.06242814462202323,-0.006625428191090601,0.06039343787096489
17.37,-0.06066097444208777,0.003193212338890871,0.024767282116937368,-0.06219573754426132,-0.014829369753063938,0.05803235892083515
17.4,-0.059225686165538347,-0.0033950423726961743,0.02720385449836402,-0.060627773791850526,-0.022770010018337387,0.05483624590194195
17.43,-0.056518973292614405,-0.009921597422453944,0.029259526968662956,-0.05775792294630598,-0.030306359793621607,0.05085108804009006
17.46,-0.052598958002458764,-0.016271537508627563,0.030906065569789025,-0.053647810588468896,-0.03730460822240288,0.04613422821511289
17.490000000000002,-0.0475498085899147,-0.022333090891945746,0.03212095640538408,-0.04838569498505989,-0.043640498649367476,0.04075353784779503
17.52,-0.04147993222852643,-0.02799959691660786,0.03288771375030573,-0.04208457187974878,-0.04920153484622334,0.03478644029044766
17.55,-0.03451964741752071,-0.033171382891025405,0.033196103921424205,-0.03487974808540348,-0.05388897842651108,0.02831879677367867
17.58,-0.02681838608819027,-0.037757517290491836,0.03304228178407542,-0.02692593598084831,-0.05761960198451831,0.021443670939593075
17.61,-0.018541485437112357,-0.041677408454932036,0.03242883804703797,-0.018393931303292477,-0.06032716683062576,0.01425998973869325
17.64,-0.009866638356868337,-0.04486222070317572,0.03136475680544604,-0.009466945575666083,-0.06196359908531258,0.006871119958982249
17.67,-0.0009800786613022375,-0.047256083017522904,0.029865284083505785,-0.0003366719242793095,-0.06249984324980872,-0.0006166191302485959
17.7,0.007927417004991243,-0.0488170691096895,0.027951709376213843,0.008800831232751934,-0.06192637809791168,-0.008095485618213804
17.73,0.0166646247466703,-0.049517931698144335,0.025651063376363276,0.017749350234928588,-0.060253385729105186,-0.015457865262974603
17.76,0.025043978565482045,-0.04934657814034543,0.022995736197974924,0.026316729562379623,-0.05751057078137527,-0.022597819964738558
17.79,0.03288559694602208,-0.048306279100951456,0.02002302147283349,0.03431899807661853,-0.05374663301367129,-0.02941261212096337
17.82,0.040021144433848195,-0.046415606624582426,0.016774592701897337,0.0415843195144461,-0.049028402622517904,-0.035804182929149685
17.849999999999998,0.04629744530192234,-0.04370810274114931,0.013295919177805825,0.04795668240429075,-0.0434396536455719,-0.041680563365859555
17.88,0.05157977172444858,-0.0402316844815332,0.009635629640216054,0.0532992501697752,-0.03707961652061071,-0.04695719753922649
17.91,0.05575473586742449,-0.0360477958369819,0.00584483256102551,0.05749729948224885,-0.03006121621005331,-0.051558159373090565
17.94,0.05873272381201001,-0.031230321671276262,0.001976402563482333,0.060460683765737905,-0.022509067173805977,-0.055417245115755284
17.970000000000002,0.06044981906666992,-0.02586428280588417,-0.0019157570537018899,0.06212576895437819,-0.014557260790479316,-0.05847892595313608
18.0,0.06086917438482567,-0.020044335364391624,-0.005777465393420361,0.06245679993495209,-0.0063469845121836045,-0.06069914701904387
18.03,0.05998180245042433,-0.013873100910130377,-0.009555018166717659,0.06144666833230276,0.0019759849742537906,-0.06204596130555594
18.06,0.057806768469744245,-0.007459356876885934,-0.01319593452373067,0.05911706515062856,0.010263870069739707,-0.062499989352067034
18.09,0.05439078054615222,-0.00091611922583917,-0.016649686115897983,0.05551801499292345,0.018369516112351294,-0.062054698098504106
18.12,0.04980718664028366,0.005641348875584565,-0.019868398254720875,0.050726801860476074,0.026149004166277467,-0.060716494890254484
18.15,0.04415439965447232,0.012097567291170163,-0.022807513435895668,0.04484630959921159,0.033464206359169725,-0.05850463528216029
18.18,0.03755378445455579,0.018338872352992513,-0.02542640804014331,0.03800281262920845,0.040185238396881824,-0.05545094596819754
18.21,0.030147052191514225,0.02425541774363714,-0.027688953692217338,0.030343264398035676,0.046192765710233875,-0.05159936682363576
18.240000000000002,0.022093217862094762,0.029743107646727177,-0.029564015542873218,0.02203214178415552,0.051380122287257385,-0.04700531864928429
18.27,0.013565186424474025,0.03470542817346945,-0.031025880620425487,0.013247913211917699,0.055655204570220725,-0.04173490571542375
18.3,0.004746040760402793,0.03905514484840736,-0.032054610366676894,0.004179206319879354,0.05894210679054796,-0.03586396458010667
18.33,-0.004174888822652474,0.04271583627932676,-0.032636312517098545,-0.00497924252419031,0.0611824687056159,-0.029476972868486658
18.36,-0.013006089165144579,0.0456232370094946,-0.03276332859885733,-0.014030769883758799,0.062336511807832035,-0.022665833714871738
18.39,-0.021557975642422317,0.047726365909054144,-0.032434334492351155,-0.02278100829478188,0.06238374560769337,-0.015528553358300298
18.42,-0.029646962098869398,0.04898842024890401,-0.031654352717747546,-0.031042060004518958,0.06132333145049249,-0.00816783091986414
18.45,-0.0370994019551522,0.04938741974655621,-0.030434676348496937,-0.03863653178336635,0.059174097406961945,-0.0006895806536295264
18.48,-0.04375531588296312,0.04891658930225559,-0.028792705697116748,-0.045401344168403406,0.05597420397346782,0.006798592065347812
18.51,-0.04947182602641194,0.04758447377166569,-0.026751700143047126,-0.05119123334107417,0.05178046651737705,0.014188939086735727
18.54,-0.054126223051333563,0.04541478286176916,-0.024340448658598503,-0.05588187044163106,0.0466673464978477,0.021375119885048054
18.57,-0.05761860018755254,0.04244596900161477,-0.021592863720272783,-0.05937253133791716,0.04072562937331411,0.02825373170529648
18.599999999999998,-0.05987399772517764,0.038730545743088374,-0.0185475043542907,-0.06158825951935725,0.03406081266993988,0.034725797436735914
18.63,-0.060844011934862705,0.03433415880630843,-0.015247035042847119,-0.06248147567137492,0.026791232831517773,0.04069818980552245
18.66,-0.0605078338784255,0.02933442622149176,-0.011737628097293729,-0.062032999367130116,0.019045964109333787,0.046084971393417364
18.69,-0.05887269581394297,0.0238195680614987,-0.008068317872849581,-0.06025246093733689,0.01096252679803286,0.050808631200858906
18.720000000000002,-0.0559737156161828,0.01788684993986493,-0.004290315846108275,-0.05717809467389806,0.0026844455086604494,0.05480119996135831
18.75,-0.05187314255629492,0.011640867707194014,-0.0004562960955414873,-0.05287591780798691,-0.005641299167296845,0.05800522815883703
18.78,-0.04665902063671397,0.005191703559991779,0.003380338885199554,-0.047438312892743806,-0.01386688035616364,0.06037461267510505
18.81,-0.040443298182131965,-0.001347013967114513,0.007166201850317924,-0.04098204403171344,-0.021846249626401477,0.06187526017275756
18.84,-0.03335942427636125,-0.007860111962358729,0.010848663617746987,-0.033645749551429696,-0.029437730135994416,0.06248557766799988
18.87,-0.02555948365222464,-0.014232901791346179,0.01437658471322554,-0.025586964959102527,-0.03650653216054201,0.06219678323449356
18.9,-0.017210931550338003,-0.020353198707949903,0.017701025654768235,-0.01697874011275767,-0.04292714633786832,0.06101303236747146
18.93,-0.00849299864980593,-0.026113296837998998,0.020775925972278633,-0.008005923244836014,-0.048585572136146955,0.05895135818985453
18.96,0.0004071567449414135,-0.03141186473746879,0.023558742490222544,0.0011388083659369219,-0.053381341978213405,0.05604142636075114
18.990000000000002,0.009298466653478499,-0.03615572813232151,0.02601103798324509,0.010259085839266909,-0.057229305082940954,0.05232510821298779
19.02,0.017990055247479465,-0.04026150844834789,0.02809901203496277,0.01915906540940573,-0.060061139350874315,0.04785587826184274
19.05,0.026295336502068015,-0.043657088299509206,0.029793966771003547,0.02764763386524823,-0.06182656444999655,0.042698044754296526
19.08,0.03403601970655498,-0.04628287817414575,0.031072701076859256,0.03554251240913007,-0.062494234562814,0.0369258243305117
19.11,0.04104593684984089,-0.048092862082006596,0.031917827927715706,0.042674170810345004,-0.062052294943683396,0.03062227411234069
19.14,0.04717460971987995,-0.04905540383559525,0.0323180105331473,0.04888946780302606,-0.06050859240448669,0.0238780965851592
19.17,0.052290480143810304,-0.04915379986530901,0.03226811412103629,0.05405493955651132,-0.057890535991397624,0.016790334469713217
19.2,0.05628373402609183,-0.04838656893386685,0.03176927134236951,0.05805966560341074,-0.05424461032647896,0.009460974363613947
19.23,0.05906865856149216,-0.04676747374371595,0.03082886046260702,0.06081765068402876,-0.04963555025492167,0.001995479244838516
19.26,0.06058548202122269,-0.04432527414223919,0.029460396705322696,0.062269671360740235,-0.044145191452389446,-0.005498729046793176
19.29,0.06080165661903726,-0.04110321634375903,0.027683338315876438,0.06238454774914987,-0.03787101740038734,-0.012913815514422585
19.32,0.05971255692118012,-0.037158267224601124,0.025522810100108394,0.06115981305758742,-0.030924428528678844,-0.020143083653919248
19.349999999999998,0.05734157881277924,-0.03256010722849817,0.02300924834681942,0.05862176655761993,-0.023428764256809002,-0.027082510721748974
19.380000000000003,0.05373963690383193,-0.02738989966652551,0.020177972144267007,0.05482490884812186,-0.015517113054164897,-0.033632244529803366
19.41,0.048984071173569885,-0.02173885813340421,0.017068687132093856,0.04985077153972816,-0.007329949401818995,-0.039698040229643336
19.439999999999998,0.04317698633505936,-0.015706637319451766,0.01372492867445528,0.04380616649037552,0.0009873603871720417,-0.04519261641210826
19.470000000000002,0.036443059579897366,-0.009399575609760454,0.010193452282602669,0.036820892186873976,0.009287139203870828,-0.050036911009222695
19.5,0.028926863774373285,-0.0029288204721630183,0.006523579842570725,0.029044946524395297,0.01742202120865309,-0.05416121892708833
19.53,0.0207897635787228,0.003591630304556958,0.0027665108050412444,0.020645305835101147,0.025247568369692348,-0.05750619504023495
19.56,0.012206451127212699,0.010046936988026932,-0.0010253920376967825,0.011802339331258778,0.03262483501706476,-0.060023708115233165
19.59,0.0033611956424160552,0.01632344050107211,-0.004799332232296213,0.0027059359570984647,0.03942283487780666,-0.06167753337636692
19.62,-0.005556112503528497,0.022310663614329953,-0.008502814654176336,-0.00644857318075833,0.045520866788746284,-0.06244387374796139
19.65,-0.014354038356209796,0.02790325550018187,-0.012084375601202294,-0.015464609244839056,0.050810657793163,-0.06231170227315231
19.680000000000003,-0.022843712061104738,0.03300284542986514,-0.015494297861835716,-0.024148566891438464,0.055198285569749365,-0.06128292078199515
19.71,-0.03084288343589648,0.03751977300947036,-0.0186853008362622,-0.03231397164408571,0.05860584606039306,-0.05937233252582078
19.74,-0.038179834390970294,0.04137466453426664,-0.02161319612888029,-0.03978548414273468,0.06097283668739119,-0.056607429171605245
19.77,-0.04469706520754253,0.044499827755879226,-0.024237499503143738,-0.04640266528365752,0.062257230600530754,-0.05302799522131507
19.8,-0.0502546755378014,0.04684044055641082,-0.02652199069444689,-0.052023421399521624,0.06243622288035568,-0.048685535548282366
19.830000000000002,-0.054733367545790904,0.04835551265301083,-0.028435213309257835,-0.05652705549976919,0.06150663544848758,-0.043642534287852384
19.86,-0.058037006720844206,0.049018603453674175,-0.02995090788956241,-0.05981685905066056,0.05948497349565827,-0.037971555746208516
19.889999999999997,-0.06009468539283611,0.04881828348138339,-0.0310483721759933,-0.0618221886405383,0.05640713242555196,-0.03175420026449765
19.92,-0.0608622446562088,0.04775833130416142,-0.031712743641741196,-0.06249998293715717,0.052327760517784705,-0.02507993006244318
