t,e0,e1,e2,b0,b1,b2
0.0939,5.294921438639573e-05,0.00026427694744113843,0.0005273550566268283,0.011877916846334543,0.059389584231672725,0.11877916846334545
0.09419999999999999,5.3060954642318e-05,0.000264831860048643,0.0005284552169570094,0.011915865462457018,0.0595793273122851,0.1191586546245702
0.0945,5.3172272425604765e-05,0.0002653846461607209,0.000529551088493923,0.011953814078579494,0.059769070392897465,0.11953814078579493
0.0948,5.328316786083117e-05,0.0002659353064601791,0.0005306426727591908,0.011991762694701967,0.05995881347350984,0.11991762694701968
0.0951,5.339364108130488e-05,0.00026648384167424406,0.000531729971365224,0.012029711310824443,0.06014855655412221,0.12029711310824442
0.0954,5.350369222906649e-05,0.00026703025257456556,0.0005328129860152344,0.012067659926946916,0.06033829963473459,0.12067659926946918
0.0957,5.3613321454889566e-05,0.00026757453997721824,0.0005338917185032425,0.012105608543069392,0.060528042715346966,0.12105608543069393
0.096,5.3722528918280774e-05,0.0002681167047427034,0.0005349661707140863,0.012143557159191867,0.06071778579595933,0.12143557159191866
0.0963,5.383131478747981e-05,0.0002686567477759511,0.0005360363446234284,0.012181505775314341,0.06090752887657171,0.12181505775314341
0.0966,5.3939679239459294e-05,0.00026919467002632175,0.0005371022422977646,0.012219454391436816,0.06109727195718408,0.12219454391436815
0.0969,5.4047622459924715e-05,0.0002697304724876062,0.0005381638658944283,0.01225740300755929,0.061287015037796454,0.12257403007559291
0.0972,5.415514464331419e-05,0.000270264156198027,0.0005392212176615974,0.012295351623681765,0.06147675811840883,0.12295351623681766
0.0975,5.426224599279801e-05,0.0002707957222402385,0.000540274299938298,0.012333300239804239,0.061666501199021194,0.12333300239804239
0.0978,5.436892672027837e-05,0.0002713251717413258,0.0005413231151544103,0.012371248855926715,0.06185624427963358,0.12371248855926716
0.0981,5.447518704638887e-05,0.000271852505872805,0.0005423676658306699,0.01240919747204919,0.06204598736024594,0.12409197472049188
0.0984,5.458102720049399e-05,0.0002723777258506222,0.0005434079545786713,0.012447146088171664,0.06223573044085832,0.12447146088171664
0.0987,5.4686447420688374e-05,0.00027290083293515154,0.0005444439841008691,0.012485094704294139,0.062425473521470695,0.12485094704294139
0.099,5.4791447953796226e-05,0.0002734218284311938,0.0005454757571905803,0.012523043320416613,0.06261521660208307,0.12523043320416613
0.0993,5.489602905537042e-05,0.0002739407136879738,0.0005465032767319831,0.012560991936539088,0.06280495968269544,0.12560991936539087
0.09960000000000001,5.5000190989691586e-05,0.00027445749009913774,0.0005475265457001162,0.012598940552661562,0.0629947027633078,0.1259894055266156
0.0999,5.510393402976722e-05,0.00027497215910275057,0.0005485455671608777,0.012636889168784035,0.06318444584392019,0.12636889168784038
0.1002,5.520725845733063e-05,0.00027548472218129165,0.0005495603442710224,0.012674837784906511,0.06337418892453256,0.12674837784906512
0.1005,5.531016456283971e-05,0.00027599518086165173,0.0005505708802781586,0.012712786401028985,0.06356393200514493,0.12712786401028986
0.1008,5.54126526454757e-05,0.00027650353671512795,0.0005515771785207437,0.01275073501715146,0.0637536750857573,0.1275073501715146
0.10110000000000001,5.55147230131419e-05,0.0002770097913574189,0.0005525792424280774,0.012788683633273934,0.06394341816636967,0.12788683633273934
0.1014,5.561637598246222e-05,0.0002775139464486192,0.0005535770755202996,0.012826632249396409,0.06413316124698205,0.1282663224939641
0.1017,5.571761187877956e-05,0.0002780160036932136,0.0005545706814083792,0.012864580865518884,0.06432290432759442,0.12864580865518885
0.10200000000000001,5.581843103615446e-05,0.0002785159648400714,0.000555560063794108,0.012902529481641358,0.0645126474082068,0.1290252948164136
0.1023,5.591883379736309e-05,0.0002790138316824385,0.0005565452264700919,0.012940478097763834,0.06470239048881916,0.12940478097763833
0.10260000000000001,5.601882051389552e-05,0.00027950960605793127,0.0005575261733197394,0.012978426713886307,0.06489213356943153,0.12978426713886307
0.1029,5.611839154595389e-05,0.0002800032898485273,0.0005585029083172512,0.013016375330008783,0.06508187665004392,0.13016375330008784
0.1032,5.6217547262450235e-05,0.00028049488498055813,0.0005594754355276087,0.013054323946131258,0.06527161973065629,0.13054323946131258
0.10350000000000001,5.6316288041004576e-05,0.00028098439342470055,0.0005604437591065592,0.013092272562253732,0.06546136281126866,0.13092272562253732
0.1038,5.641461426794244e-05,0.0002814718171959658,0.000561407883300603,0.013130221178376207,0.06565110589188104,0.13130221178376209
0.10410000000000001,5.651252633829263e-05,0.000281957158353691,0.0005623678124469771,0.01316816979449868,0.0658408489724934,0.1316816979449868
0.1044,5.661002465578485e-05,0.0002824404190015279,0.0005633235509736386,0.013206118410621156,0.06603059205310578,0.13206118410621157
0.1047,5.670710963284703e-05,0.00028292160128743173,0.0005642751033992472,0.01324406702674363,0.06622033513371815,0.1324406702674363
0.10500000000000001,5.680378169060265e-05,0.00028340070740365015,0.0005652224743331459,0.013282015642866105,0.06641007821433052,0.13282015642866105
0.1053,5.690004125886803e-05,0.0002838777395867104,0.0005661656684753414,0.01331996425898858,0.0665998212949429,0.1331996425898858
0.10559999999999999,5.6995888776149356e-05,0.00028435270011740635,0.0005671046906164815,0.013357912875111051,0.06678956437555526,0.13357912875111053
0.1059,5.709132468963965e-05,0.0002848255913207857,0.0005680395456378336,0.013395861491233526,0.06697930745616763,0.13395861491233527
0.10619999999999999,5.7186349455215644e-05,0.00028529641556613515,0.0005689702385112607,0.013433810107356,0.06716905053678,0.13433810107356
0.1065,5.7280963537434614e-05,0.0002857651752669662,0.0005698967742991945,0.013471758723478475,0.06735879361739237,0.13471758723478475
0.10679999999999999,5.737516740953071e-05,0.00028623187288099976,0.0005708191581546117,0.01350970733960095,0.06754853669800476,0.13509707339600951
0.10709999999999999,5.74689615534117e-05,0.00028669651091014933,0.0005717373953210023,0.013547655955723424,0.06773827977861713,0.13547655955723426
0.1074,5.756234645965518e-05,0.0002871590919005054,0.0005726514911323439,0.0135856045718459,0.0679280228592295,0.135856045718459
0.10769999999999999,5.7655322627504833e-05,0.00028761961844231773,0.0005735614510130678,0.013623553187968374,0.06811776593984188,0.13623553187968376
0.108,5.774789056486646e-05,0.00028807809316997704,0.0005744672804780303,0.013661501804090849,0.06830750902045424,0.13661501804090848
0.1083,5.784005078830405e-05,0.0002885345187619964,0.0005753689851324753,0.013699450420213323,0.06849725210106662,0.13699450420213324
0.10859999999999999,5.79318038230354e-05,0.00028898889794099197,0.0005762665706720017,0.013737399036335798,0.06868699518167899,0.13737399036335798
0.1089,5.802315020292798e-05,0.0002894412334736626,0.0005771600428825259,0.013775347652458273,0.06887673826229136,0.13775347652458272
