t,e,b,l
2.358,0.006702806859473431,0.059036463532586896,0.005022097049940918
2.3609999999999998,0.00667428396549094,0.05882431436149862,0.0050040500047333104
2.364,0.006645894918956272,0.05861292755434782,0.004986067812083806
2.367,0.006617637139275161,0.058402300371558497,0.0049681502389429325
2.37,0.006589508172126161,0.05819243008339946,0.004950297053098697
2.3729999999999998,0.0065615057131131116,0.0579833139699488,0.0049325080231735555
2.376,0.0065336276266696885,0.05777494932105878,0.004914782918621435
2.379,0.006505871960037432,0.05756733343632061,0.00489712150972473
2.382,0.006478236952341185,0.05736046362502955,0.004879523567591337
2.385,0.006450721038961731,0.05715433720614993,0.004861988864151677
2.388,0.006423322851553274,0.056948951508280485,0.004844517172155748
2.391,0.006396041214167258,0.05674430386961969,0.004827108265170179
2.394,0.006368875136029206,0.05654039163793126,0.004809761917575288
2.397,0.006341823801567554,0.05633721217050986,0.004792477904562172
2.4,0.006314886558320879,0.05613476283414674,0.00477525600212978
2.403,0.0062880629033496335,0.055933041005095656,0.004758095987082013
2.4059999999999997,0.006261352468755744,0.05573204406903888,0.004740997637024837
2.409,0.006234755006871576,0.055531769421053305,0.004723960730363395
2.4120000000000004,0.006208270375615838,0.05533221446557665,0.004706985046299135
2.415,0.006181898524438843,0.05513337661637399,0.004690070364826961
2.418,0.006155639481187683,0.05493525329650398,0.004673216466732364
2.421,0.00612949334012536,0.0547378419382856,0.004656423133588583
2.424,0.006103460251234792,0.05454113998326489,0.004639690147753789
2.427,0.006077540410839768,0.05434514488218177,0.004623017292368251
2.4299999999999997,0.006051734053481214,0.054149854094936986,0.00460640435135153
2.433,0.006026041444907995,0.053955265090559194,0.004589851109399677
2.4360000000000004,0.006000462875978491,0.053761375347172125,0.004573357351982441
2.439,0.005974998657227422,0.0535681823519621,0.004556922865340504
2.442,0.005949649113833718,0.053375683601145134,0.004540547436482683
2.445,0.005924414580727677,0.053183876599934725,0.004524230853183192
2.448,0.0058992953976002415,0.05299275886250946,0.004507972903978884
2.451,0.005874291903618676,0.05280232791198078,0.004491773378166508
2.4539999999999997,0.005849404431706166,0.0526125812803609,0.004475632065799983
2.457,0.005824633302305409,0.052423516508530825,0.004459548757687676
2.4599999999999995,0.005799978816609267,0.052235131146208466,0.004443523245389688
2.463,0.005775441249303475,0.05204742275191684,0.004427555321215152
2.466,0.005751020840920944,0.051860388892952615,0.004411644778219554
2.469,0.005726717789951896,0.05167402714535433,0.004395791410202031
2.472,0.005702532244888358,0.051488335093871115,0.004379995011702711
2.475,0.005678464296402586,0.05130331033193139,0.004364255378000048
2.4779999999999998,0.005654513969868654,0.05111895046161165,0.00434857230510817
2.481,0.005630681218434779,0.050935253093605394,0.004332945589774232
2.4839999999999995,0.005606965916843124,0.05075221584719216,0.0043173750294757856
2.487,0.005583367856175657,0.050569836350206634,0.004301860422418146
2.49,0.005559886739679166,0.05038811223900806,0.004286401567531797
2.493,0.005536522179796492,0.050207041158449386,0.00427099826446976
2.496,0.005513273696498793,0.05002662076184686,0.004255650313605011
2.499,0.0054901407169847035,0.04984684871094962,0.004240357516027891
2.502,0.005467122576781171,0.04966772267590937,0.004225119673543531
2.505,0.005444218522251527,0.049489240335250186,0.0042099365886692774
2.5079999999999996,0.005421427714489645,0.04931139937583844,0.0041948080646321394
2.511,0.005398749234551307,0.04913419749285276,0.004179733905366228
2.5140000000000002,0.005376182089950969,0.04895763238975436,0.0041647139155102375
2.517,0.005353725222325823,0.04878170177825698,0.004149747900404886
2.52,0.005331377516148102,0.048606403378297434,0.004134835666090405
2.523,0.005309137808341599,0.048431734918006,0.004119977019304031
2.526,0.005287004898638489,0.048257694133677,0.004105171767477494
2.529,0.005264977560491541,0.04808427876973942,0.004090419718734524
2.5319999999999996,0.005243054552339018,0.04791148657872772,0.004075720681888361
2.5349999999999997,0.005221234629005693,0.047739315321252696,0.004061074466439282
2.5380000000000003,0.0051995165530147915,0.04756776276597239,0.004046480882572126
2.541,0.0051778991055811616,0.04739682668956337,0.004031939741153851
2.544,0.005156381097059853,0.047226504876691645,0.004017450853731055
2.547,0.00513496137663493,0.047056795119984146,0.0040030140325275545
2.55,0.005113638841048738,0.046887695220000046,0.003988629090441945
2.553,0.00509241244219665,0.04671920298520227,0.003974295841045175
2.5559999999999996,0.005071281193439782,0.04655131623192911,0.003960014098578134
2.5589999999999997,0.005050244174520074,0.046384032784365876,0.003945783677949236
2.5620000000000003,0.005029300534998359,0.04621735047451672,0.003931604394732031
2.565,0.005008449496171106,0.04605126714217665,0.003917476065162815
2.568,0.004987690351458517,0.04588578063490332,0.0039033985061382353
2.571,0.004967022465292666,0.04572088880798927,0.0038893715352129304
2.574,0.0049464452705677816,0.04555658952443411,0.00387539497059716
2.577,0.004925958264747434,0.04539288065491683,0.003861468631154451
2.5799999999999996,0.004905561004752626,0.0452297600777682,0.0038475923363992517
2.5829999999999997,0.004885253100782208,0.04506722567894326,0.0038337659064945854
2.5860000000000003,0.004865034209241062,0.04490527535199386,0.0038199891622497243
2.589,0.004844904024972134,0.0447439069980416,0.003806261925117877
2.592,0.0048248622730069765,0.0445831185257503,0.0037925840171938547
2.595,0.004804908700062673,0.044422907851299126,0.0037789552612117793
2.598,0.0047850430660211956,0.04426327289835547,0.0037653754805427823
2.601,0.004765265135632422,0.044104211598048136,0.003751844499192717
2.6039999999999996,0.004745574670677351,0.04394572188894042,0.0037383621417998746
2.6069999999999998,0.0047259714228189125,0.043787801717003486,0.0037249282336327145
2.6100000000000003,0.004706455127348741,0.04363044903558966,0.0037115426005875974
2.613,0.004687025498012349,0.04347366180540606,0.0036982050691865363
2.616,0.0046676822230594444,0.043317437994487944,0.003684915466574935
2.619,0.004648424962624259,0.043161775578172544,0.0036716736205193567
2.622,0.004629253347491619,0.04300667253907277,0.0036584793594052934
2.625,0.004610166979251347,0.04285212686705105,0.003645332512234934
2.6279999999999997,0.0045911654317886295,0.04269813655919332,0.003632232908624956
2.631,0.004572248254003805,0.04254469961978304,0.0036191803788043144
2.634,0.004553414973605151,0.04239181406027532,0.003606174753612038
2.637,0.004534665101775293,0.042239477899271134,0.003593215864495041
2.64,0.004515998138477852,0.04208768916249178,0.0035803035435059446
2.6430000000000002,0.0044974135781497004,0.04193644588275306,0.003567437623300884
2.646,0.00447891091551471,0.041785746099939965,0.003554617937137355
2.649,0.004460489651258551,0.041635587860981184,0.0035418443188720444
2.6519999999999997,0.004442149297321337,0.04148596921982385,0.003529116602958681
2.655,0.004423889381592473,0.041336888237408276,0.003516434624445888
2.658,0.004405709451828697,0.04118834298164284,0.0035037982189750462
2.661,0.004387609078660972,0.04104033152737892,0.0034912072227781614
2.664,0.004369587857602711,0.040892851956386055,0.0034786614726757532
2.6670000000000003,0.004351645410021016,0.040745902357326926,0.0034661608060747207
2.67,0.004333781383079574,0.04059948082573265,0.00345370506096625
2.673,0.004315995448704544,0.04045358546397815,0.0034412940759237106
2.6759999999999997,0.0042982873016619225,0.04030821438125747,0.003428927690100562
2.679,0.004280656656865552,0.04016336569355937,0.0034166057432282715
2.682,0.004263103246054121,0.04001903752364281,0.003404328075614234
2.685,0.0042456268139921625,0.03987522800101266,0.003392094528139704
2.688,0.004228227114352154,0.039731935261895564,0.0033799049422577397
2.6910000000000003,0.004210903905435126,0.03958915744921559,0.0033677591599911355
2.694,0.004193656945878218,0.03944689271257027,0.0033556570239303817
2.697,0.004176485990485148,0.039305139208206635,0.0033435983772316267
2.6999999999999997,0.004159390786299633,0.039163895098997294,0.0033315830636146417
2.703,0.004142371069023331,0.0390231585544166,0.0033196109273607908
2.706,0.00412542655986251,0.038882927750516966,0.0033076818133110234
2.7089999999999996,0.004108556962867348,0.03874320086990522,0.003295795566863854
2.712,0.004091761962813136,0.038603976101719,0.0032839520339733577
2.7150000000000003,0.004075041223655181,0.038465251641603415,0.0032721510611471894
2.718,0.004058394387576798,0.0383270256916875,0.003260392495444574
2.721,0.004041821074636934,0.038189296460561004,0.0032486761844743345
2.7239999999999998,0.004025320883015061,0.03805206216325117,0.0032370019763929164
2.727,0.004008893389839531,0.03791532102119957,0.0032253697199024203
2.73,0.003992538152579236,0.03777907126223911,0.00321377926424864
2.7329999999999997,0.003976254710968649,0.03764331112057098,0.0032022304592191054
2.736,0.003960042589428782,0.037508038836741836,0.0031907231551411407
2.7390000000000003,0.003943901299937618,0.037373252657621044,0.0031792572028799303
2.742,0.003927830345294915,0.03723895083637779,0.003167832453836568
2.745,0.0039118292227172885,0.03710513163245861,0.003156448759946147
2.7479999999999998,0.003895897427689732,0.03697179331156474,0.0031451059736758357
2.751,0.003880034457991955,0.03683893414562967,0.003133803948022964
2.754,0.0038642398178087454,0.036706552412796765,0.0031225425365131224
2.7569999999999997,0.0038485130218282528,0.036574646397396895,0.0031113215931982594
2.7600000000000002,0.003832853599226342,0.03644321438992623,0.0031001409726547895
2.7630000000000003,0.00381726109743409,0.03631225468702418,0.0030890005299817206
2.766,0.0038017350855847976,0.036181765591451136,0.0030779001207987566
2.769,0.0037862751575431022,0.03605174541206658,0.003066839601244438
2.772,0.0037708809344246482,0.03592219246380718,0.003055818827974278
2.775,0.0037555520665268054,0.0357931050676649,0.003044837658158901
2.778,0.0037402882346069524,0.03566448155066529,0.0030338959494821908
2.7809999999999997,0.003725089150462401,0.035536320245845764,0.0030229935601394507
2.784,0.0037099545567876205,0.03540861949223401,0.0030121303488355624
2.7870000000000004,0.003694884226309197,0.035281377634826465,0.0030013061747831533
2.79,0.0036798779602229374,0.03515459302456692,0.00299052089770078
2.793,0.0036649355859843112,0.035028264018325025,0.0029797743778110985
2.796,0.0036500569545267836,0.03490238897887509,0.002969066475839061
2.799,0.0036352419370070136,0.03477696627487485,0.0029583970530101082
2.802,0.0036204904211920978,0.03465199428084429,0.00294776597104837
2.8049999999999997,0.0036058023076204013,0.03452747137714463,0.0029371730921748758
2.808,0.003591177505674542,0.0344033959499573,0.0029266182791057678
2.8110000000000004,0.0035766159297062295,0.03427976639126298,0.002916101395050517
2.814,0.003562117495347982,0.03415658109882093,0.0029056223037101656
2.817,0.003547682116133141,0.034033838476148,0.002895180869275539
2.82,0.003533309700527596,0.03391153693249809,0.0028847769564255017
2.823,0.003519000149452195,0.03378967488284148,0.0028744104303251978
2.826,0.003504753354347259,0.03366825074784429,0.002864081156624302
2.8289999999999997,0.0034905691958010713,0.03354726295384805,0.0028537890014552853
2.832,0.003476447542733784,0.03342670993284924,0.0028435338314316714
2.8350000000000004,0.003462388252102146,0.033306590122479,0.002833315513646311
2.838,0.003448391169063498,0.033186901965982965,0.0028231339156696666
2.841,0.0034344561275198465,0.03306764391220092,0.002812988905548084
2.844,0.0034205829509471423,0.03294881441554681,0.0028028803518020907
2.847,0.0034067714534080085,0.032830411935988714,0.0027928081234246884
2.85,0.003393021440642973,0.032712434939028825,0.002782772089879655
2.8529999999999998,0.003379332711139396,0.03259488189568361,0.0027727721210998564
2.856,0.0033657050570851687,0.032477751282463996,0.0027628080874855586
2.8589999999999995,0.003352138265127841,0.03236104158135558,0.0027528798599027442
2.862,0.0033386321168740645,0.032244751279798985,0.0027429873096814425
2.865,0.003325186389083608,0.03212887887067033,0.0027331303086140708
2.868,0.003311800853530041,0.03201342285226154,0.0027233087289537535
2.871,0.0032984752765203747,0.031898381728261,0.002713522443412681
2.874,0.0032852094180844302,0.03178375400773413,0.0027037713251604565
2.877,0.0032720030308635148,0.03166953820510408,0.0026940552478224495
2.88,0.0032588558587425226,0.031555732840132425,0.002684374085478162
2.8829999999999996,0.003245767635287027,0.03144233643790007,0.0026747277126595954
2.886,0.0032327380820551936,0.031329347528788014,0.002665116004349621
2.8890000000000002,0.0032197669068659935,0.031216764648458465,0.0026555388359803672
2.892,0.0032068538021110793,0.031104586337835697,0.0026459960834315974
2.895,0.003193998443197595,0.03099281114308723,0.002636487623029104
2.898,0.0031812004872133048,0.03088143761560498,0.0026270133315431077
2.901,0.0031684595718938662,0.030770464311986472,0.002617573086186658
2.904,0.0031557753149729483,0.030659889794016133,0.002608166764614043
2.9069999999999996,0.0031431473139734837,0.030549712628646666,0.002598794244919203
2.91,0.0031305751464953176,0.030439931387980436,0.00258945540563415
2.9130000000000003,0.003118058371024977,0.030330544649251084,0.0025801501257274
2.916,0.0031055965282852267,0.030221550994804915,0.002570878284602394
2.919,0.003093216066745911,0.030112949012082647,0.0025616397620959403
2.922,0.0030809385531591913,0.030004737293601057,0.002552434438476658
2.925,0.0030687146783272817,0.029896914436934766,0.002543262194443424
2.928,0.00305654373423825,0.029789479044698038,0.002534122911123828
2.9309999999999996,0.0030444250186361403,0.029682429724526685,0.0025250164700726294
2.9339999999999997,0.003032357839454448,0.029575765089060024,0.0025159427532702255
2.9370000000000003,0.0030203415190542117,0.029469483755922853,0.0025069016431211164
2.94,0.0030083753982065326,0.029363584347707666,0.0024978930224523934
2.943,0.002996458839758266,0.02925806549195662,0.002488916774512204
2.946,0.002984591231932498,0.02915292582114387,0.002479972782968249
2.949,0.002972771991219442,0.029048163972657814,0.0024710609319062733
2.952,0.002961000564824214,0.02894377858878342,0.002462181105828561
2.9549999999999996,0.002949276432648192,0.02883976831668466,0.0024533331896524437
2.9579999999999997,0.0029375991087900125,0.028736131808386946,0.002444517068708803
2.9610000000000003,0.0029259681425619255,0.02863286772075966,0.0024357326287405864
2.964,0.0029143831190287617,0.028529974715498826,0.002426979755901332
2.967,0.002902843659085965,0.028427451459109635,0.002418258336753685
2.97,0.002891349419101085,0.028325296622889247,0.0024095682582679296
2.973,0.002879900090151929,0.028223508882909556,0.002400909407820528
2.976,0.002868495396900545,0.02812208692000003,0.0023922816731926566
2.9789999999999996,0.002857135096146653,0.0280210294197306,0.002383684942568754
2.9819999999999998,0.002845818975107546,0.027920335072394657,0.002375119104535071
2.9850000000000003,0.002834546849473127,0.027820002572992022,0.0023665840480782247
2.988,0.002823318561283987,0.02772003062121215,0.0023580796625837686
2.991,0.0028121339766789214,0.02762041792141712,0.0023496058378347446
2.994,0.0028009929835555785,0.02752116318262495,0.0023411624640102663
2.997,0.0027898954891835757,0.02742226511849284,0.0023327494316840907
3.0,0.002778841417804373,0.027323722447300483,0.0023243666318232005
3.0029999999999997,0.00276783070824768,0.02722553389193349,0.0023160139557863923
3.006,0.0027568633115879785,0.027127698179866804,0.002307691295322868
3.009,0.002745939188859743,0.027030214043148235,0.0022993985425708314
3.012,0.002735058308845192,0.026933080218381974,0.0022911355900560883
3.015,0.002724220645943592,0.026836295446712347,0.0022829023306906635
3.0180000000000002,0.00271342617812824,0.02673985847380733,0.002274698657771397
3.021,0.0027026748849938165,0.026643768049842406,0.0022665244649785745
3.024,0.002691966745895821,0.026548022929484334,0.002258379646374542
3.0269999999999997,0.0026813017381830673,0.02645262187187502,0.0022502640964023367
3.03,0.0026706798355237192,0.026357563640615415,0.002242177709884317
3.033,0.002660101006328029,0.026262847003749513,0.002234120382020801
3.036,0.0026495652122714604,0.026168470733748353,0.0022260920083887045
3.039,0.0026390724069256214,0.026074433607494202,0.0022180924849401966
3.0420000000000003,0.002628622534506371,0.025980734406264562,0.00221012170800134
3.045,0.002618215528752439,0.025887371915716474,0.0022021795742707536
3.048,0.0026078513119498744,0.025794344925870755,0.0021942659808182733
3.0509999999999997,0.00259752979412025,0.025701652231096314,0.0021863808250836172
3.054,0.0025872508723923755,0.025609292630094527,0.0021785240048750563
3.057,0.0025770144305772113,0.025517264925883677,0.0021706954183680913
3.06,0.0025668203389648046,0.0254255679257834,0.002162894964104129
3.063,0.0025566684543603833,0.025334200441399345,0.0021551225409891773
3.0660000000000003,0.00254655862037233,0.025243161288607607,0.002147378048292521
3.069,0.002536490667959937,0.025152449287539493,0.0021396613856454277
3.072,0.002526464416242124,0.025062063262566197,0.0021319724530398402
3.0749999999999997,0.002516479673561142,0.024972002042283573,0.002124311150827085
3.078,0.0025065362387866157,0.02488226445949695,0.002116677379716579
3.081,0.002496633902837202,0.024792849351205987,0.0021090710407745397
3.0839999999999996,0.0024867724503885554,0.02470375555858964,0.0021014920354227094
3.087,0.002476951661728543,0.024614981926991086,0.0020939402654370706
3.0900000000000003,0.002467171314714135,0.024526527305902854,0.002086415632946582
3.093,0.0024574311867788115,0.024438390548951805,0.0020789180404319004
3.096,0.0024477310569355425,0.024350570513884326,0.00207144739072412
3.0989999999999998,0.0024380707077192917,0.02426306606255154,0.0020640035870035174
3.102,0.002428449927011993,0.024175876060894528,0.0020565865327982916
3.105,0.0024188685096963574,0.024088999378929648,0.0020491961319833167
3.1079999999999997,0.002409326259087822,0.024002434890733892,0.002041832288778895
3.111,0.002399822988100779,0.023916181474430254,0.0020344949077495122
3.1140000000000003,0.002390358520111512,0.023830238012173297,0.0020271838938026128
3.117,0.0023809326894898885,0.02374460339013452,0.0020198991521873503
3.12,0.0023715453417806906,0.023659276498488035,0.0020126405884933734
3.1229999999999998,0.0023621963335266082,0.023574256231396123,0.0020054081086495934
3.126,0.002352885531734544,0.02348954148699493,0.001998201618922971
3.129,0.002343612812998981,0.02340513116738019,0.0019910210259172978
3.1319999999999997,0.002334378062305459,0.023321024178592976,0.001983866236571989
3.1350000000000002,0.002325181171548206,0.023237219430605516,0.0019767371581608717
3.1380000000000003,0.0023160220378045226,0.023153715837307142,0.0019696336982909938
3.141,0.002306900561416682,0.0230705123164901,0.0019625557649014147
3.144,0.0022978166439389,0.022987607789835593,0.0019555032662620184
3.147,0.0022887701860117727,0.022905001182899794,0.0019484761109723231
3.15,0.0022797610852296622,0.022822691425099923,0.0019414742079602988
3.153,0.002270789234067591,0.022740677449700365,0.001934497466481184
3.1559999999999997,0.0022618545179335257,0.022658958193798855,0.0019275457961163119
3.159,0.0022529568134078545,0.022577532598312685,0.0019206191067719367
3.1620000000000004,0.002244095986727558,0.022496399607964988,0.0019137173086780663
3.165,0.002235271892564507,0.022415558171271104,0.0019068403123873037
3.168,0.002226484373138336,0.022335007240524864,0.001899988028773679
3.171,0.002217733257693892,0.022254745771785083,0.0018931603690315014
3.174,0.00220901836236168,0.022174772724862,0.0018863572446742047
3.177,0.002200339490407352,0.022095087063303806,0.0018795785675332019
3.1799999999999997,0.0021916964328638445,0.022015687754383215,0.0018728242497567423
3.183,0.0021830889695284043,0.021936573769084068,0.0018660942038087735
3.1860000000000004,0.0021745168702950405,0.02185774408208799,0.0018593883424678035
3.189,0.002165979896783495,0.021779197671761175,0.0018527065788257787
3.192,0.0021574778042178755,0.021700933520141026,0.0018460488262869478
3.195,0.0021490103435013066,0.02162295061292304,0.0018394149985667442
3.198,0.00214057726342935,0.02154524793944765,0.0018328050096906683
3.201,0.0021321783129824435,0.02146782449268712,0.0018262187739931707
3.2039999999999997,0.0021238132436373876,0.021390679269232497,0.001819656206116546
3.207,0.0021154818116397634,0.021313811269280603,0.0018131172210098215
3.2100000000000004,0.00210718378018254,0.021237219496621065,0.0018066017339276575
3.213,0.002098918921440412,0.021160902958623478,0.0018001096604292536
3.216,0.0020906870184156947,0.02108486066622442,0.001793640916377245
3.219,0.0020824878665576525,0.021009091633914713,0.0017871954179366175
3.222,0.002074321275124636,0.020933594879726646,0.0017807730815736214
3.225,0.0020661870682653115,0.02085836942522122,0.0017743738240546879
3.2279999999999998,0.0020580850858031487,0.0207834142954755,0.0017679975624453495
3.231,0.002050015183714747,0.020708728519069946,0.001761644214109167
3.2339999999999995,0.0020419772343003785,0.020634311128075854,0.0017553136967066564
3.237,0.002033971126050896,0.02056016115804278,0.0017490059281942223
3.24,0.002025996763221213,0.02048627764798611,0.0017427208268231
3.243,0.0020180540651262902,0.020412659640374503,0.0017364583111382857
3.246,0.0020101429651797247,0.020339306181117543,0.0017302182999774885
3.249,0.0020022634096995956,0.020266216319553377,0.001724000712470077
3.252,0.0019944153565090335,0.020193389108436374,0.0017178054680360288
3.255,0.0019865987733626196,0.02012082360392486,0.0017116324863848907
3.2579999999999996,0.001978813636230403,0.02004851886556888,0.0017054816875147333
3.261,0.001971059927474053,0.019976473956297994,0.0016993529917111161
3.2640000000000002,0.0019633376339492645,0.019904687942409207,0.0016932463195460583
3.267,0.001955646745069223,0.019833159893554757,0.001687161591877002
3.27,0.0019479872508629903,0.019761888882730127,0.0016810987298457912
3.273,0.001940359140061793,0.01969087398626202,0.001675057654877649
3.276,0.0019327623982441976,0.019620114283796387,0.0016690382886801601
3.279,0.0019251970060693998,0.019549608858286487,0.001663040553242253
3.2819999999999996,0.0019176629376249862,0.019479356795981024,0.0016570643708331936
3.285,0.0019101601589129311,0.01940935718641227,0.0016511096640015723
3.2880000000000003,0.0019026886264942736,0.019339609122384336,0.001645176355574308
3.291,0.0018952482863098578,0.01927011169996132,0.001639264368655639
3.294,0.0018878390726909623,0.01920086401845566,0.0016333736266261325
3.297,0.00188046090757072,0.019131865180416423,0.001627504053141689
3.3,0.0018731136999030312,0.019063114291617715,0.0016216555721325543
3.303,0.0018657973452934937,0.018994610461047046,0.0016158281078023323
3.3059999999999996,0.0018585117258431098,0.018926352800893817,0.0016100215846270038
3.3089999999999997,0.0018512567102025694,0.018858340426537796,0.0016042359273539472
3.3120000000000003,0.001844032153832461,0.018790572456537643,0.001598471061000962
3.315,0.0018368378994620446,0.01872304801261955,0.001592726910855302
3.318,0.0018296737777367144,0.018655766219665765,0.0015870034024727
3.321,0.0018225396080419735,0.01858872620570331,0.0015813004616764068
3.324,0.0018154351994901698,0.018521927101892658,0.0015756180145562303
3.327,0.001808360352053544,0.0184553680425165,0.0015699559874675765
3.3299999999999996,0.0018013148578261207,0.018389048164968485,0.0015643143070304937
3.3329999999999997,0.0017942985023949483,0.01832296660974208,0.0015586929001287259
3.3360000000000003,0.0017873110663000603,0.01825712252041938,0.001553091693908759
3.339,0.0017803523265611128,0.0181915150436601,0.001547510615778885
3.342,0.0017734220582478726,0.018126143329190415,0.0015419495934082517
3.345,0.0017665200360708257,0.018061006529791982,0.0015364085547259312
3.348,0.0017596460359679724,0.017996103801290974,0.001530887427919985
3.351,0.001752799836663523,0.017931434302547115,0.001525386141436532
3.3539999999999996,0.001745981221174718,0.0178669971954428,0.0015199046239788225
3.3569999999999998,0.001739189978243416,0.01780279164487222,0.0015144428045063135
3.3600000000000003,0.0017324259036702778,0.017738816818730525,0.0015090006122337471
3.363,0.0017256888015308154,0.017675071887903102,0.0015035779766302377
3.366,0.0017189784852543934,0.01761155602625474,0.0014981748274183505
3.369,0.001712294778549432,0.017548268410618982,0.0014927910945731965
3.372,0.0017056375161608704,0.01748520822078745,0.0014874267083215226
3.375,0.001699006544448817,0.017422374639499194,0.001482081599140808
3.3779999999999997,0.0016924017217800074,0.01735976685243012,0.0014767556977583619
3.381,0.001685822918727843,0.01729738404818244,0.001471448935150429
3.384,0.0016792700180795598,0.01723522541827413,0.0014661612425412914
3.387,0.001672742914652874,0.017173290157128467,0.0014608925514023776
3.39,0.0016662415149278319,0.017111577462063623,0.0014556427934513786
3.3930000000000002,0.0016597657365030457,0.0170500865332822,0.0014504119006513575
3.396,0.0016533155073884917,0.01698881657386089,0.0014451998052098698
3.399,0.001646890765150065,0.016927766789740166,0.0014400064395780853
3.4019999999999997,0.001640491455923685,0.016866936389713972,0.0014348317364499138
3.405,0.0016341175333188834,0.016806324585419474,0.0014296756287611296
3.408,0.001627768957233695,0.016745930591326837,0.001424538049688505
3.411,0.0016214456926039516,0.016685753624729037,0.001419418932648942
3.414,0.0016151477081110433,0.016625792905731778,0.001414318211298615
3.4170000000000003,0.0016088749748725375,0.016566047657243285,0.0014092358195321021
3.42,0.0016026274651399705,0.0165065171049643,0.0014041716914815355
3.423,0.0015964051510275828,0.01644720047737803,0.0013991257615157437
3.4259999999999997,0.0015902080032945663,0.016388097005740163,0.0013940979642394053
3.429,0.0015840359902021415,0.016329205924068866,0.0013890882344921958
3.432,0.0015778890764646851,0.016270526469134905,0.0013840965073479482
3.435,0.0015717672223118638,0.016212057880451703,0.0013791227181138073
3.438,0.0015656703826762153,0.016153799400265564,0.0013741668023293982
3.4410000000000003,0.0015595985065179059,0.01609575027354575,0.0013692286957659807
3.444,0.001553551536294941,0.016037909747974775,0.0013643083344256255
3.447,0.0015475294075844941,0.015980277073938613,0.0013594056545403806
3.4499999999999997,0.0015415320488572132,0.015922851504517,0.0013545205925714456
3.453,0.0015355593814036263,0.015865632295473754,0.0013496530852083492
3.456,0.0015296113194083456,0.015808618705247128,0.001344803069368128
3.4589999999999996,0.0015236877701646522,0.01575180999494019,0.001339970482194509
3.462,0.0015177886344196854,0.01569520542831125,0.0013351552610570932
3.4650000000000003,0.001511913806837227,0.015638804271764357,0.0013303573435505497
3.468,0.0015060631765636328,0.015582605794339717,0.0013255766674937994
3.471,0.0015002366278798734,0.015526609267704279,0.0013208131709292136
3.4739999999999998,0.0014944340409217731,0.015470813966142275,0.0013160667921218105
3.477,0.001488655292449118,0.015415219166545813,0.0013113374695584536
3.48,0.0014829002566440676,0.015359824148405513,0.001306625141947057
3.4829999999999997,0.0014771688059189933,0.015304628193801165,0.0013019297482157884
3.486,0.0014714608117145306,0.015249630587392411,0.0012972512275122787
3.4890000000000003,0.0014657761452689586,0.01519483061640953,0.001292589519202836
3.492,0.0014601146783420043,0.015140227570644116,0.0012879445628716539
3.495,0.0014544762838772929,0.015085820742439932,0.0012833162983200343
3.4979999999999998,0.0014488608365896694,0.015031609426683724,0.001278704665565603
3.501,0.0014432682134662026,0.014977592920796081,0.001274109604841535
3.504,0.0014376982941719549,0.01492377052472233,0.0012695310565957795
3.5069999999999997,0.0014321509613540357,0.014870141540923462,0.0012649689614902867
3.5100000000000002,0.0014266261008407497,0.014816705274367088,0.0012604232604002392
3.5130000000000003,0.0014211236017345995,0.014763461032518467,0.0012558938944132894
3.516,0.0014156433564012656,0.01471040812533147,0.0012513808048287898
3.519,0.0014101852603586476,0.014657545865239678,0.0012468839331570363
3.522,0.0014047492120728062,0.014604873567147457,0.0012424032211185087
3.525,0.0013993351126694333,0.014552390548421086,0.0012379386106431166
3.528,0.001393942865571394,0.01450009612887991,0.0012334900438694455
3.5309999999999997,0.0013885723760744602,0.01444798963078752,0.001229057463144008
3.534,0.0013832235508744553,0.014396070378842973,0.0012246408110204957
3.5370000000000004,0.0013778962975596184,0.01434433770017202,0.001220240030259034
3.54,0.001372590524082961,0.014292790924318448,0.0012158550638254452
3.543,0.001367306138228753,0.01424142938323531,0.0012114858548905017
3.546,0.0013620430470878335,0.014190252411276312,0.0012071323468291944
3.549,0.0013568011565551314,0.014139259345187182,0.001202794483219998
3.552,0.0013515803708625714,0.01408844952409707,0.0011984722078441394
3.5549999999999997,0.0013463805921589832,0.014037822289509986,0.0011941654646848692
3.558,0.001341201720147384,0.013987376985296257,0.0011898741979267358
3.5610000000000004,0.001336043651788903,0.013937112957684024,0.001185598351954861
3.564,0.0013309062810803536,0.01388702955525081,0.0011813378713542233
3.567,0.0013257894989110912,0.013837126128915005,0.0011770927009089331
3.57,0.001320693193002974,0.013787402031927506,0.0011728627856015222
3.573,0.0013156172479353678,0.013737856619863324,0.0011686480706122294
3.576,0.0013105615452550503,0.013688489250613218,0.0011644485013182887
3.5789999999999997,0.0013055259636697535,0.013639299284375395,0.0011602640232932237
3.582,0.001300510379321549,0.013590286083647206,0.0011560945823061405
3.5850000000000004,0.0012955146661356005,0.013541449013216869,0.001151940124321025
3.588,0.001290538696237407,0.013492787440155292,0.0011478005954960447
3.591,0.0012855823404312693,0.013444300733807795,0.0011436759421828478
3.594,0.0012806454687309214,0.013395988265785986,0.0011395661109258695
3.597,0.0012757279509326269,0.013347849409959601,0.0011354710484616387
3.5999999999999996,0.0012708296572202795,0.013299883542448399,0.0011313907017180894
3.6029999999999998,0.0012659504587914294,0.01325209004161406,0.0011273250178138697
3.606,0.0012610902284927806,0.01320446828805215,0.00112327394405766
