t,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9
1.671,1.040423284394076e-05,4.0003672339829965e-05,8.619492455175904e-05,0.00014633635841597805,0.00021784164145206836,0.000298187800102457,0.00038497498679890095,0.0004760981466753477,0.0005698089974088698,0.0006645726653004524,4.479719447741318,17.918877790965272,40.31747502967186,71.67551116386109,111.99298619353291,161.2699001186874,219.50625293932455,286.70204465544435,362.85727526704665,447.97194477413166
1.674,1.0421656891575161e-05,4.0069108625058023e-05,8.633675590289104e-05,0.00014657959745552427,0.00021820059434315433,0.00029866169981650887,0.00038555726525846203,0.00047678913373340833,0.0005706054468349917,0.0006654512659608498,4.495819055424925,17.9832762216997,40.462371498824325,71.9331048867988,112.3954763856231,161.84948599529724,220.2951337158213,287.7324195471952,364.16134348941887,449.5819055424924
1.6769999999999998,1.0439025727843636e-05,4.013454265566171e-05,8.647884886729264e-05,0.00014682314438452512,0.00021855920875551166,0.0002991341797569984,0.0003861379368645612,0.000477479055491794,0.0005714002374216563,0.0006663258720824228,4.511947541328592,18.047790165314368,40.60752787195733,72.19116066125747,112.79868853321477,162.43011148782927,221.085429525101,288.7646426450299,365.4677508476159,451.1947541328591
1.6800000000000002,1.0456340634846108e-05,4.019998027793014e-05,8.662118700171145e-05,0.00014706692680222948,0.00021891735034743602,0.0002996051386019922,0.00038671700695439796,0.0004781678818844743,0.0005721932190040227,0.0006671962979491724,4.528104905452321,18.112419621809284,40.7529441490709,72.44967848723714,113.20262263630802,163.01177659628354,221.87714036716375,289.79871394894855,366.776497341638,452.8104905452321
1.683,1.0473603188251643e-05,4.026542672835614e-05,8.676375196303077e-05,0.00014731087046053926,0.00021927488817446942,0.00030007448990802176,0.00038729448923988184,0.00047885557958969724,0.0005729842439771511,0.0006680623766290225,4.544291147796109,18.177164591184436,40.89862033016499,72.70865836473774,113.60727869490272,163.5944813206599,222.67026624200938,290.834633458951,368.08758297148484,454.42911477961087
1.686,1.0490815227762818e-05,4.033088658940769e-05,8.690652363822963e-05,0.00014755489958114996,0.00021963169573420112,0.0003005421624008736,0.0003878704044337039,0.00047954211239196646,0.0005737731681039846,0.0006689239618769213,4.5605062683599575,18.24202507343983,41.04455641523962,72.96810029375932,114.01265670899893,164.17822566095845,223.46480714963795,291.8724011750373,369.40100773715653,456.05062683599573
1.6889999999999998,1.0507978826065282e-05,4.039636375769809e-05,8.704948027400488e-05,0.00014779893719533464,0.0002199876520132409,0.0003010081000375278,0.000388444778937304,0.00048022744164748004,0.0005745598512180189,0.0006697809301310173,4.576750267143867,18.307001068575467,41.190752404294805,73.22800427430187,114.41875667859664,164.76300961717916,224.26076309004947,292.91201709720747,370.71677163865314,457.67502671438655
1.692,1.0525096256973912e-05,4.0461861423543694e-05,8.719259860591477e-05,0.00014804290551026416,0.0002203426425181022,0.0003014722618435257,0.00038901764362322944,0.000480911526813789,0.0005753441578458389,0.0006706331825669209,4.5930231441478355,18.372092576591342,41.33720829733052,73.48837030636537,114.82557860369586,165.34883318932205,225.05813406324393,293.9534812254615,372.0348746759746,459.30231441478344
1.695,1.0542169962757593e-05,4.0527382061574835e-05,8.733585398557261e-05,0.00014828672630438954,0.00022069656026841298,0.00030193462153872464,0.0003895890327388973,0.00048159432600461155,0.0005761259577826538,0.0006714806471588101,4.609324899371866,18.437299597487463,41.4839240943468,73.74919838994985,115.23312248429663,165.93569637738713,225.85692006922142,294.9967935597994,373.3553168491211,460.9324899371865
1.698,1.0559202522133275e-05,4.059292743042574e-05,8.747922050548255e-05,0.0001485303213537996,0.0002210493067328927,0.0003023951669691989,0.00039015898294871297,0.0004822757965351582,0.0005769051266570397,0.0006723232806826475,4.625655532815956,18.502622131263823,41.6308997953436,74.0104885250553,115.64138832039887,166.52359918137435,226.65712110798182,296.0419541002212,374.6780981580924,462.5655532815955
1.7009999999999998,1.0576196618231968e-05,4.0658498581699936e-05,8.762267112229361e-05,0.00014877361288980859,0.00022140079268667922,0.00030285389936868983,0.00039072753252465637,0.00048295589542754366,0.0005776815465231966,0.0006731610705867759,4.642015044480105,18.56806017792042,41.77813540032095,74.27224071168168,116.05037611200261,167.11254160128377,227.45873717952517,297.0889628467267,376.00321860288847,464.20150444801044
1.704,1.0593155008184355e-05,4.072409587556759e-05,8.776617777879464e-05,0.00014901652408735275,0.0002217509389710482,0.00030331083247766725,0.000391294720687372,0.00048363457985269606,0.0005784551065166262,0.0006739940366481351,4.658403434364316,18.633613737457264,41.925630909278844,74.53445494982905,116.46008585910788,167.70252363711535,228.26176828385147,298.1378197993162,377.3306781835096,465.8403434364315
1.707,1.0610080493606306e-05,4.0789719002512014e-05,8.790971152562629e-05,0.00014925897958149165,0.00022209967713786663,0.00030376599155011583,0.00039186058709115624,0.0004843118074920988,0.0005792257036054907,0.0006748222323313119,4.674820702468587,18.699282809874347,42.07338632221728,74.79713123949739,116.87051756171465,168.29354528886907,229.06621442096073,299.18852495798956,378.6604768999555,467.4820702468586
1.71,1.0626975893390257e-05,4.085536700974246e-05,8.805324264442103e-05,0.00014950090600870065,0.00022244694996401436,0.00030421941228084374,0.0003924251714416507,0.0004849875368120057,0.0005799932434617986,0.0006756457457716832,4.691266848792917,18.76506739517167,42.22140163913627,75.06026958068668,117.28167121982293,168.885606556545,229.87207559085297,300.2410783227467,379.9926147522263,469.1266848792917
1.7129999999999999,1.0643844018106908e-05,4.092103833106713e-05,8.819674077385841e-05,0.00014974223256714874,0.00022279271182426428,0.0003046711396844238,0.00039298851322843613,0.0004856617272494399,0.0005807576414677766,0.000676464700310516,4.707741873337309,18.830967493349235,42.36967686003579,75.32386997339694,117.6935468334327,169.4787074401431,230.67935179352816,301.29547989358775,381.327091740322,470.7741873337308
1.716,1.0660687647161585e-05,4.098673081879949e-05,8.834017504051252e-05,0.00014998289158941127,0.00022313692891476615,0.0003051212269572171,0.00039355065155115233,0.00048633433931872334,0.000581518823861264,0.0006772792545253867,4.7242457761017596,18.896983104407038,42.518211984915844,75.58793241762815,118.10614440254396,170.0728479396633,231.48804302898625,302.3517296705126,382.6639078642425,472.42457761017585
1.719,1.0677509508005374e-05,4.1052441777295714e-05,8.84835141960068e-05,0.00015022281911922656,0.0002234795793232619,0.00030556973435045523,0.0003941116250161079,0.000487005334653397,0.0005822767290121713,0.0006780896017144773,4.740778557086273,18.96311422834509,42.667007013776455,75.85245691338037,118.51946392715679,170.66802805510576,232.29814929722735,303.40982765352146,384.003063123988,474.07785570862717
1.722,1.0694312258083536e-05,4.111816799662117e-05,8.862672676299226e-05,0.00015046195548271946,0.00022382065294736977,0.0003060167280793021,0.00039467147167812655,0.00048767467600536416,0.0005830313088082002,0.000678895968813512,4.757340216290845,19.02936086516338,42.8160619466176,76.11744346065352,118.93350540727108,171.26424778647035,233.1096705982514,304.4697738426141,385.34455751955835,475.73402162908434
1.7249999999999999,1.0711098469296378e-05,4.118390578634079e-05,8.876978119095211e-05,0.0001507002458442709,0.0002241601512648097,0.0003064622792881963,0.00039523022900491756,0.0004883423272272448,0.0005837825301181913,0.000679698614746306,4.773930753715477,19.095723014861907,42.9653767834393,76.38289205944763,119.3482688428869,171.86150713375713,233.92260693205833,305.5315682377905,386.68839105095356,477.3930753715476
1.728,1.072787061486683e-05,4.124965100819272e-05,8.891264602385293e-05,0.0001509376407356854,0.0002244980869648113,0.00030690646308781833,0.000395787933840929,0.0004890082532671266,0.0005845303762878909,0.0006804978282300934,4.790550169360169,19.162200677440676,43.114951524241526,76.6488027097627,119.7637542340042,172.45980609696605,234.73695829864826,306.5952108390508,388.0345637181736,479.0550169360168
1.731,1.0744631058658145e-05,4.1315399108048686e-05,8.905529007961499e-05,0.0001511740965480986,0.0002248344834533598,0.0003073493576745502,0.00039634462235304293,0.0004896724202056638,0.000585274848616493,0.0006812939250792089,4.807198463224923,19.228793852899692,43.26478616902431,76.91517541159877,120.17996158062304,173.0591446760972,235.55272469802122,307.66070164639507,389.38307552121864,480.7198463224922
1.734,1.0761382046515982e-05,4.1381145146575235e-05,8.919768264373003e-05,0.0001514095759750814,0.00022516937424687698,0.0003077910435376127,0.00039690032994285944,0.000490334795365193,0.0005860159677547491,0.0006820872450679263,4.823875635309736,19.295502541238942,43.41488071778762,77.18201016495577,120.59689088274337,173.65952287115044,236.36990613017704,308.7280406598231,390.7339264600885,482.38756353097347
1.7369999999999999,1.0778125699893766e-05,4.144688382905712e-05,8.933979367489358e-05,0.0001516440483973823,0.0002255028022723859,0.00030823160275442483,0.0003974550911161527,0.0004909953475165448,0.0005867537749629127,0.00068287814842962,4.840581685614608,19.362326742458432,43.56523517053148,77.44930696983373,121.0145421403652,174.26094068212586,237.18850259511584,309.7972278793349,392.08711653478326,484.0581685614608
1.74,1.0794864010962065e-05,4.151260953419865e-05,8.948159402392215e-05,0.00015187749019971632,0.00022583481909335793,0.0003086711183708116,0.00039800893930501494,0.000491654047205653,0.0005874883331669852,0.0006836670120791265,4.857316614139543,19.42926645655817,43.71584952725589,77.71706582623268,121.43291535348855,174.8633981090235,238.0085140928376,310.86826330493074,393.44264574530297,485.7316614139542
1.743,1.0811598839554511e-05,4.157831634282323e-05,8.962305566328775e-05,0.00015210988501194924,0.00022616548408087154,0.0003091096738582701,0.00039856190664294607,0.000492310867214948,0.0005882197277554198,0.0006844542256537219,4.874080420884537,19.49632168353815,43.866723787960844,77.9852867341526,121.85201052211342,175.4668951518433,238.8299406233423,311.9411469366104,394.80051409164747,487.40804208845367
1.746,1.0828331910936905e-05,4.164399806652043e-05,8.976415192612388e-05,0.00015234122386836586,0.0002264948635497825,0.0003095473526385706,0.00039911402369989865,0.0004929657831674817,0.0005889480670657494,0.0006852401874681109,4.890873105849592,19.56349242339837,44.01785795264634,78.25396969359348,122.27182764623979,176.07143181058527,239.65278218663002,313.0158787743739,396.16072157381694,489.08731058495914
1.7489999999999999,1.084506481529674e-05,4.1709648277396435e-05,8.990485775165009e-05,0.00015257150528112597,0.00022682302987931036,0.0003099842376635401,0.0003996653191871291,0.0004936187742720737,0.0005896734825205268,0.0006860253004775452,4.907694669034706,19.630778676138824,44.16925202131235,78.5231147045553,122.69236672586763,176.67700808524935,240.47703878270062,314.0924588182212,397.5232681918111,490.7694669034705
1.752,1.0861799007240802e-05,4.177526033916412e-05,9.004514993359184e-05,0.0001528007352260539,0.00022715006063466864,0.00031042041103689685,0.00040021581964760607,0.0004942698242007247,0.0005903961283840129,0.0006868099683352267,4.9245451104398805,19.698180441759522,44.320905993958924,78.79272176703809,123.11362776099698,177.28362397583564,241.30271041155416,315.17088706815235,398.8881539456302,492.4545110439879
1.7550000000000001,1.0878535806470233e-05,4.18408274406986e-05,9.018500736800693e-05,0.00015302892704040704,0.0002274760377055261,0.0003108559536648728,0.0004007655491494748,0.0004949189220787558,0.0005911161811256022,0.0006875945916205081,4.9414244300651164,19.765697720260466,44.47281987058606,79.06279088104186,123.53561075162789,177.89127948234415,242.12979707319073,316.25116352416745,400.2553788352744,494.14244300651154
1.758,1.0895276398536701e-05,4.190634263267581e-05,9.03244112961366e-05,0.00015325610123582763,0.00022780104647425104,0.0003112909449232916,0.0004013145290035359,0.0004955660635613432,0.0005918338383900404,0.0006883795643008406,4.958332627910412,19.83333051164165,44.62499365119371,79.3333220465666,123.95831569776028,178.4999746047748,242.95829876761022,317.3332881862664,401.6249428607433,495.83326279104114
1.761,1.0912021835784081e-05,4.197179886801113e-05,9.046334553677998e-05,0.00015348228523070503,0.00022812517502337774,0.00031172546233017734,0.00040186277752583995,0.0004962112519615368,0.0005925493175898821,0.0006891652704759566,4.975269703975768,19.901078815903073,44.777427335781915,79.60431526361229,124.38174259939417,179.1097093431276,243.78821549481265,318.41726105444917,402.9968460220372,497.5269703975767
1.764,1.0928773038675672e-05,4.203718904692305e-05,9.060179670457277e-05,0.000153707513008692,0.00022844851339007,0.0003121595812149981,0.0004024103098666124,0.0004968544993911929,0.0005932628541490569,0.0006899520814365165,4.992235658261183,19.968942633044733,44.93012092435065,79.87577053217893,124.80589145652955,179.72048369740256,244.61954725479796,319.50308212871573,404.3710883191558,499.2235658261182
1.767,1.0945530796645167e-05,4.210250606680421e-05,9.073975440810627e-05,0.00015393182471089132,0.00022877115287139432,0.0003125933743784,0.0004029571379252113,0.0004974958278701082,0.0005939746994389949,0.0006907403530544167,5.009230490766659,20.036921963066636,45.08307441689993,80.14768785226654,125.23076226916646,180.33229766759968,245.45229404756634,320.5907514090662,405.74766975209934,500.92304907666585
1.77,1.0962295769270145e-05,4.216774287742578e-05,9.087721142358735e-05,0.00015415526617210874,0.00022909318538204084,0.0003130269117390308,0.0004035032703682427,0.000498135270359289,0.0005946851184580758,0.0006915304235076936,5.026254201492196,20.105016805968784,45.236287813429776,80.42006722387514,125.65635503730489,180.94515125371905,246.28645587311766,321.68026889550055,407.1265903208679,502.62542014921956
1.773,1.097906848731187e-05,4.223289254178764e-05,9.101416383952572e-05,0.0001543778884105934,0.0002294147028641159,0.0003134602599673265,0.00040404871276432223,0.0004987728716729281,0.0005953943873133885,0.0006923226113290446,5.043306790437793,20.17322716175117,45.389761113940146,80.69290864700469,126.08266976094481,181.55904445576053,247.12203273145187,322.77163458801874,408.5078500254612,504.33067904377924
1.776,1.0995849353556934e-05,4.229794830217822e-05,9.115061116835047e-05,0.00015459974708249073,0.000229735796745628,0.0003138934821093498,0.00040459346784354306,0.0004994086892283978,0.0005961027905668685,0.0006931172137580276,5.06038825760345,20.2415530304138,45.54349431843105,80.9662121216552,126.50970644008623,182.17397727372415,247.95902462256907,323.8648484866208,409.8914488658794,506.03882576034493
1.779,1.1012638643853888e-05,4.236290365149034e-05,9.128655642192414e-05,0.0001548209019121798,0.00023005655744322477,0.0003143266372060336,0.00040513753588578585,0.0005000427935971693,0.0005968106185098806,0.0006939145053671647,5.077498602989167,20.30999441195667,45.69748742690251,81.23997764782668,126.93746507472916,182.78994970761,248.79743154646923,324.9599105913067,411.2773868421225,507.74986029891664
1.782,1.1029436508289942e-05,4.242775240918127e-05,9.142200614843211e-05,0.00015504141610833255,0.00023037707390428586,0.0003147597799164467,0.000405680915234947,0.0005006752688271662,0.0005975181644282977,0.0006947147369288277,5.094637826594947,20.378551306379787,45.85174043935452,81.51420522551915,127.36594566487364,183.40696175741806,249.63725350315238,326.0568209020766,412.6656639541906,509.46378265949454
1.785,1.1046242972669606e-05,4.24924888003121e-05,9.155697042860389e-05,0.00015526135577645082,0.00023069743318147707,0.00031519296015577834,0.000406223602930675,0.0005013062125154038,0.0005982257219148933,0.0006955181344863964,5.111805928420784,20.447223713683137,46.00625335578706,81.78889485473255,127.79514821051959,184.02501342314818,250.47849049261842,327.1555794189302,414.0562802020835,511.18059284207834
1.788,1.106305794035359e-05,4.255710753801738e-05,9.16914628314821e-05,0.00015548078933628906,0.00023101772003418977,0.0003156262227599762,0.0004067655954438762,0.0005019357356188896,0.0005989335822804804,0.0006963248985942419,5.129002908466682,20.51601163386673,46.16102617620014,82.06404653546691,128.22507271166702,184.6441047048005,251.32114251486743,328.25618614186766,415.44923558580115,512.9002908466681
1.791,1.1079881194773836e-05,4.26216039064672e-05,9.182550032941755e-05,0.00015569978695195925,0.00023133801655052003,0.0003160596071895155,0.00040730688949611524,0.000502563962001257,0.0005996420321055391,0.0006971352036933732,5.14622876673264,20.58491506693056,46.31605890059376,82.33966026772224,128.65571916831598,185.264235602375,252.16520956989936,329.35864107088895,416.8445301053438,514.6228766732639
1.794,1.1096712402722995e-05,4.2685973844314524e-05,9.195910317404332e-05,0.0001559184199819151,0.00023165840178511718,0.00031649314728687074,0.00040784748293900506,0.000503191027723383,0.0006003513509649148,0.0006979491975957973,5.16348350321866,20.65393401287464,46.47135152896794,82.61573605149856,129.0870875804665,185.88540611587172,253.01069165771437,330.46294420599423,418.2421637607114,516.348350321866
1.797,1.1113551118872598e-05,4.2750214025554836e-05,9.209229473537461e-05,0.00015613676045250568,0.00023197895140851003,0.0003169268710993053,0.0004083873756661688,0.0005038170800943447,0.0006010618093481675,0.000698767001055868,5.18076711792474,20.72306847169896,46.626904061322655,82.89227388679583,129.51917794811845,186.5076162452906,253.85758877831225,331.56909554718334,419.6421365519039,518.0767117924738
1.7999999999999998,1.1130396790958995e-05,4.281432193738968e-05,9.222510130707135e-05,0.0001563548805596774,0.00023229973736533694,0.0003173608007793176,0.00040892657052751043,0.0005044422765080312,0.0006017736667879395,0.0006995887074161824,5.198079610850878,20.792318443403513,46.78271649765791,83.16927377361405,129.95199027127194,187.13086599063158,254.70590093169304,332.6770950944562,421.0444484789211,519.8079610850878
1.803,1.114724876679696e-05,4.2878295952185087e-05,9.23575518817946e-05,0.00015657285220067188,0.00023262082754058546,0.0003177949525725771,0.00040946507421484317,0.0005050667830963104,0.0006024871701995597,0.0007004143823224673,5.215420981997078,20.861683927988313,46.93878883797371,83.44673571195325,130.3855245499269,187.75515535189476,255.5556281178568,333.786942847813,422.44909954176325,521.5420981997077
1.806,1.1164106302399993e-05,4.2942135392383194e-05,9.248967790093371e-05,0.00015679074653633505,0.00023294228543342376,0.00031822933690108267,0.00041000289808845557,0.0005056907732363451,0.0006032025524258334,0.0007012440635111735,5.232791231363339,20.931164925453356,47.095121082270055,83.72465970181342,130.81978078408346,188.38048432908016,256.4067703368036,334.8986388072537,423.8560897404304,523.2791231363339
1.809,1.1180968571784762e-05,4.300584058668999e-05,9.262151298351639e-05,0.00015700863358397116,0.00023326416984124625,0.00031866395854537925,0.00041054005891517264,0.0005063144259505807,0.0006039200309755669,0.0007020777606808981,5.250190358949658,21.000761435798633,47.251713230546926,84.00304574319453,131.25475897374145,189.00685292218765,257.25932758853327,336.01218297277813,425.26541907492225,525.0190358949658
1.8119999999999998,1.1197834678293092e-05,4.3069412915575596e-05,9.275309263881658e-05,0.00015722658183977387,0.0002335865345570249,0.00031909881692842955,0.00041107657949274504,0.000506937924241016,0.0006046398069376385,0.0007029154554657325,5.267618364756039,21.070473459024157,47.408565282804354,84.28189383609663,131.69045911890095,189.63426113121736,258.1132998730459,337.1275753443865,426.6770875452391,526.7618364756038
1.815,1.1214703667592478e-05,4.313285484506051e-05,9.288445396835499e-05,0.0001574446579285645,0.00023390942808421684,0.0003195339064979306,0.00041161248913827275,0.0005075614533968112,0.0006053620640500681,0.0007037571015333763,5.285075248782479,21.140300995129916,47.56567723904232,84.56120398051966,132.12688121956197,190.26270895616923,258.9686871903415,338.24481592207866,428.0910951513808,528.5075248782479
1.818,1.123157454199661e-05,4.319616994791357e-05,9.301563536132225e-05,0.0001576629262789525,0.00023423289337564404,0.00031996921720235265,0.0004121478240247159,0.0005081851993130963,0.0006060869679018198,0.0007046026248350427,5.302561011028981,21.210244044115925,47.72304909926084,84.8409761764637,132.5640252757245,190.89219639704328,259.8254895404201,339.3639047058548,429.50744189334745,530.256101102898
1.821,1.1248446276171428e-05,4.325936291075479e-05,9.314667618837987e-05,0.00015788144882116536,0.00023455696760194192,0.00032040473505073945,0.00041268262735467444,0.0005088093468537366,0.0006068146652443745,0.0007054519240358065,5.320075651495542,21.28030260598217,47.88068086345989,85.12121042392867,133.00189128738853,191.5227234538395,260.6837069232816,340.4848416957147,430.9261277711389,532.0075651495541
1.8239999999999998,1.1265317834370555e-05,4.3322439527711965e-05,9.327761649804963e-05,0.00015810028470528286,0.00023488168195691115,0.0003208404427449732,0.00041321694936652235,0.0005094340782864274,0.0006075452833937602,0.0007063048711528247,5.337619170182164,21.350476680728654,48.03857253163948,85.40190672291462,133.44047925455408,192.15429012655784,261.54333933892605,341.60762689165847,432.3471527847552,533.7619170182163
1.827,1.1282188188317885e-05,4.338540667923202e-05,9.340849671883095e-05,0.0001583194900375252,0.00023520706150664036,0.00032127632036860253,0.0004137508471752109,0.0005100595718121025,0.0006082789297054274,0.0007071613124272089,5.355191567088845,21.42076626835538,48.19672410379962,85.68306507342152,133.8797891772211,192.78689641519838,262.4043867873534,342.73226029368607,433.7705169341964,535.5191567088845
1.83,1.1299056335938405e-05,4.3448272297552746e-05,9.353935737065043e-05,0.00015853911763272243,0.00023553312508909214,0.00032171234611534297,0.00041428438445432944,0.000510686000203969,0.0006090156911097063,0.0007080210694502308,5.372792842215589,21.491171368862357,48.35513557994031,85.96468547544943,134.3198210553897,193.42054231976115,263.2668492685639,343.8587419017977,435.19622021946265,537.2792842215588
1.833,1.1315921320589342e-05,4.3511045318162455e-05,9.367023878765259e-05,0.00015875921678163365,0.00023585988527040575,0.0003221484970382641,0.00041481763097295276,0.0005113135295660365,0.0006097556336993826,0.0007088839405581438,5.390422995562392,21.561691982249567,48.51380696006152,86.24676792899827,134.76057488905977,194.05522784024606,264.1307267825572,344.98707171599307,436.62426264055364,539.0422995562391
1.8359999999999999,1.1332782250135455e-05,4.3573735619143376e-05,9.380118085466893e-05,0.00015897983303225208,0.0002361873483623709,0.00032258474980033326,0.00041535066200377313,0.0005119423182140128,0.0006104988023682165,0.0007097497025024103,5.408082027129253,21.63232810851701,48.672738244163284,86.52931243406805,135.2020506782313,194.69095297665308,264.9960193293334,346.1172497362722,438.0546441974695,540.8082027129252
1.839,1.1349638315823437e-05,4.363635394892079e-05,9.39322227578894e-05,0.00015920100798528798,0.00023651551450641354,0.00032302108140593017,0.0004158835576236967,0.000512572515676072,0.0006112452205028333,0.0007106181123932065,5.4257699369161765,21.703079747664706,48.831929432245595,86.81231899065882,135.6442484229044,195.32771772898232,265.8627269088927,347.2492759626353,439.4873648902103,542.5769936916176
1.842,1.136648881048482e-05,4.369891184376624e-05,9.406340275143441e-05,0.0001594227791041073,0.0002368443778247434,0.0003234574698950104,0.0004164164019290465,0.0005132042618076865,0.000611994889736311,0.0007114889099042109,5.443486724923161,21.773946899692643,48.991380524308454,87.09578759877057,136.08716812307898,195.96552209723373,266.7308495212349,348.3831503950823,440.9224247187759,544.3486724923159
1.845,1.1383333145526244e-05,4.376142153670294e-05,9.419475793889197e-05,0.00015964517954036327,0.0002371739266410267,0.000323893894982382,0.00041694928219006196,0.0005138376860091808,0.0006127477897770758,0.0007123618197170303,5.4612323911502045,21.844929564600818,49.15109152035184,87.37971825840327,136.5308097787551,196.6043660814073,267.60038716636,349.5188730336131,442.3598236831665,546.1232391150204
1.8479999999999999,1.1400170866596702e-05,4.382389585956789e-05,9.432632407097565e-05,0.00015986823797699504,0.00023750414376845716,0.00032433033862661005,0.0004174822879680227,0.0005144729065344642,0.0006135038783286183,0.0007132365541749429,5.479006935597308,21.916027742389232,49.31106242037577,87.66411096955693,136.97517338993268,197.24424968150305,268.4713398442681,350.6564438782277,443.7995617833819,547.9006935597307
1.851,1.1417001667283552e-05,4.388634813940944e-05,9.44581353578832e-05,0.0001600919784915549,0.00023783500686280683,0.00032476678551667453,0.0004180155102182515,0.0005151100298770091,0.0006142630911191375,0.0007141128161061003,5.496810358264471,21.987241433057886,49.47129322438025,87.94896573223154,137.42025895661178,197.88517289752096,269.3437075549591,351.79586292892617,445.24163901942217,549.6810358264471
1.8539999999999999,1.1433825400914398e-05,4.394879209151387e-05,9.459022429616935e-05,0.00016031642044137044,0.00023816648883555601,0.0003252032234664854,0.0004185490403986983,0.0005157491502192562,0.0006150253420623133,0.0007149903017703123,5.514642659151696,22.058570636606785,49.63178393236527,88.23428254642714,137.8660664787924,198.527135729461,270.2174902984332,352.93713018570855,446.68605539128737,551.4642659151696
1.857,1.1450642089759002e-05,4.4011241709965203e-05,9.472262150925706e-05,0.00016054157837416073,0.00023849855832053452,0.00032563964371233004,0.0004190829696026441,0.0005163903489339339,0.0006157905235682805,0.0007158687038773046,5.532503838258982,22.13001535303593,49.79253454433084,88.52006141214372,138.31259595647452,199.17013817732334,271.0926880746901,354.0802456485749,448.13281089897754,553.2503838258981
1.8599999999999999,1.1467451931821602e-05,4.4073711157892235e-05,9.485535560097058e-05,0.00016076746196707186,0.00023883118018592695,0.00032607604111040405,0.00041961738772970566,0.0005170336941260339,0.0006165585070250855,0.0007167477146219533,5.5503938955863275,22.20157558234531,49.95354506027695,88.80630232938124,138.75984738965815,199.81418024110775,271.96930088373006,355.22520931752496,449.58190554249245,555.0393895586326
1.863,1.1484255305038616e-05,4.413621465845493e-05,9.498845302138908e-05,0.00016099407599678384,0.0002391643160824386,0.00032651241423623314,0.0004201523827048357,0.0005176792402081318,0.0006173291434663522,0.0007176270286801276,5.568312831133731,22.273251324534925,50.11481548020359,89.0930052981397,139.20782077834326,200.45926192081427,272.8473287255528,356.3720211925588,451.03333932183216,556.831283113373
1.8659999999999999,1.1501052768323984e-05,4.419876638768903e-05,9.512193794393983e-05,0.00016122142034329933,0.00023949792501682125,0.00032694876538994655,0.00042068803975320855,0.0005183270275056167,0.0006181022644388553,0.000718506346110923,5.586260644901197,22.345042579604787,50.276345804110775,89.38017031841915,139.6565161225299,201.10538321644304,273.72677160015866,357.5206812736766,452.4871122369969,558.6260644901196
1.869,1.1517845060188072e-05,4.426138037061679e-05,9.525583215383821e-05,0.00016144949003041767,0.0002398319639400541,0.00032738510051543264,0.00042122444073292633,0.0005189770818892382,0.0006188776830779748,0.0007193853751145348,5.604237336888724,22.416949347554898,50.438136031998525,89.66779739021959,140.10593342221807,201.75254412799404,274.60762950754753,358.67118956087836,453.9432242879866,560.4237336888723
1.8719999999999999,1.1534633094507425e-05,4.4324070381062616e-05,9.539015494755036e-05,0.00016167827530368236,0.00024016638833836105,0.0003278214290424235,0.0004217616635262069,0.0005196294144393989,0.0006196551953938748,0.000720263834599909,5.62224290709631,22.48897162838524,50.600186163866795,89.95588651354096,140.55607267740774,202.40074465546712,275.4899024477192,359.82354605416384,455.4016754748011,562.224290709631
1.875,1.1551417953647028e-05,4.4386849846374444e-05,9.552492304299869e-05,0.00016190776174830236,0.00024050115281629077,0.00032825776366295436,0.0004222997814846579,0.0005202840211476024,0.0006204345817661408,0.000721141456525326,5.640277355523956,22.561109422095825,50.762496199715606,90.2444376883833,141.00693388809887,203.0499847988624,276.37359042067385,360.9777507535332,456.86246579744045,564.0277355523955
1.878,1.1568200878967933e-05,4.444973175695108e-05,9.566015050092406e-05,0.0001621379304464923,0.00024083621166056461,0.00032869412005468547,0.00042283886292468893,0.0005209408826642292,0.0006212156086369016,0.0007220179879823739,5.658340682171663,22.633362728686652,50.92506613954497,90.53345091474661,141.45851705429155,203.7002645581798,277.25869342641147,362.13380365898644,458.3255952559046,565.8340682171662
1.881,1.1584983259484048e-05,4.4512728581489136e-05,9.579584865765356e-05,0.0001623687581745751,0.0002411715193755061,0.0003291305165634338,0.0004233789706652429,0.0005215999641047651,0.0006219980303873484,0.0007228931930030011,5.6764328870394305,22.705731548157722,51.08789598335488,90.82292619263089,141.91082217598574,204.35158393341948,278.1452114649321,363.29170477052355,459.79106385019384,567.643288703943
1.884,1.16017666180893e-05,4.4575852187625784e-05,9.593202607007094e-05,0.00016260021763882932,0.00024150703118090255,0.0003295669738577058,0.00042392016160052413,0.0005222612149278222,0.000622781591376882,0.0007237668540804944,5.694553970127258,22.77821588050903,51.25098573114532,91.11286352203612,142.36384925318143,205.00394292458125,279.0331445362356,364.4514540881445,461.2588715803078,569.4553970127257
1.887,1.161855259656632e-05,4.463911376855989e-05,9.606868847320286e-05,0.00016283227774768533,0.00024184270346541608,0.0003300035145662126,0.0004244624862998978,0.0005229245688997268,0.000623566028117691,0.0007246387734017447,5.712703931435146,22.850815725740585,51.41433538291632,91.40326290296234,142.8175982858786,205.6573415316652,279.9224926403221,365.61305161184936,462.72901844624676,571.2703931435144
