t,alg,randcom,rand,rcps,rcms,rps,rms
10.92,0.028877456111756017,0.004833372537415525,0.7577238282641833,0.006023423003401576,0.003643322071429475,1.0986572346051364,0.4167904219232301
10.95,0.02886785154256974,0.004839543821226132,0.7596097339072068,0.006029963369812525,0.0036491242726397395,1.1017310370489928,0.41748843076542064
10.98,0.02885825210915348,0.004845723210834156,0.7614260570150516,0.006036530965722177,0.0036549154559461358,1.1048158910564458,0.4180362229736573
11.01,0.028848658853741334,0.004851913837483487,0.7632033123274641,0.0060431299579841915,0.003660697716982783,1.1079428550698445,0.41846376958508363
11.040000000000001,0.02883907098268903,0.004858108439113109,0.7649880431209544,0.006049745421696796,0.0036664714565294207,1.1111462768466434,0.4188298093952653
11.069999999999999,0.028829486464470463,0.004864306542078455,0.7668337029614007,0.006056375894093026,0.003672237190063883,1.114453427527471,0.4192139783953306
11.1,0.028819903903155173,0.004870517637994065,0.7687953676323157,0.00606302685551462,0.00367800842047351,1.1178870503942617,0.4197036848703698
11.13,0.028810323886312134,0.0048767499099305394,0.7709225318633535,0.006069702741705854,0.0036837970781552253,1.1214673168729516,0.42037774685375523
11.16,0.028800748588203827,0.004882983618394897,0.7732476528040054,0.006076391350693957,0.0036895758860958383,1.1252047676335188,0.42129053797449195
11.190000000000001,0.028791180044120925,0.004889218374378727,0.7757776232314181,0.006083092291737394,0.0036953444570200595,1.1290929688150122,0.422462277647824
11.219999999999999,0.028781618647171943,0.004895454288012651,0.7784908604591322,0.006089805685610617,0.0037011028904146846,1.1331056373778219,0.42387608354044254
11.25,0.028772063092207208,0.004901691804397901,0.7813379498119967,0.006096531864113512,0.00370685174468229,1.1372003145394975,0.4254755850844957
11.28,0.02876251162539995,0.004907931444095898,0.7842524872223434,0.006103271033365192,0.003712591854826604,1.141325046376307,0.42717992806837984
11.31,0.02875296336456551,0.0049141737664855165,0.7871678280848575,0.006110023237764502,0.0037183242952065314,1.14542606953336,0.4289095866363549
11.340000000000002,0.028743418585782388,0.004920420050751823,0.790028754702249,0.006116788790822197,0.0037240513106814484,1.1494564325629297,0.43060107684156834
11.37,0.02873387797742206,0.0049266703082102405,0.792798446632799,0.0061235677158912195,0.0037297729005292615,1.1533828452299664,0.4322140480356316
11.4,0.02872434181180713,0.004932950274527296,0.7954603798161065,0.006130374727590603,0.0037355258214639892,1.1571893591155484,0.43373140051666453
11.43,0.028714809892501227,0.004939265818808711,0.79801510390573,0.006137194544788523,0.003741337092828899,1.1608770097664038,0.4351531980450563
11.46,0.02870528219779414,0.004945605853674985,0.8004728976992921,0.006144011296085388,0.003747200411264582,1.16445973583794,0.4364860595606441
11.49,0.02869575937237904,0.004951963933139769,0.8028446300724054,0.00615083382682546,0.0037530940394540774,1.1679582990100257,0.437730961134785
11.520000000000001,0.028686242395113318,0.0049583661530725595,0.805135190721261,0.006157658231267752,0.0037590740748773667,1.1713941253811666,0.4388762560613554
11.549999999999999,0.02867673165129256,0.004964821669287901,0.8073422991426519,0.006164481751337136,0.0037651615872386648,1.174785190225403,0.4398994080599009
11.58,0.02866722632493397,0.004971302278603332,0.8094599505768868,0.006171314656875492,0.0037712899003311713,1.1781456186015005,0.440774282552273
11.610000000000001,0.028657724803593666,0.004977837452204388,0.8114849475619051,0.006178163932670411,0.0037775109717383655,1.1814884508004677,0.44148144432334263
11.64,0.02864822586179183,0.004984439003009113,0.8134242524283188,0.0061850179381051735,0.003783860067913053,1.1848293905324732,0.44201911432416463
11.670000000000002,0.028638729637686235,0.00499105779663186,0.8153003126897184,0.006191865377090537,0.0037902502161731824,1.1881891881479318,0.4424114372315048
11.7,0.028629237550320902,0.004997705730533762,0.8171521375869334,0.006198697632679721,0.003796713828387803,1.1915932598019667,0.44271101537189994
11.73,0.02861975120868479,0.005004385343352571,0.8190316353329699,0.0062055089382379285,0.0038032617484672136,1.1950691222176908,0.4429941484482489
11.76,0.02861027122180343,0.005011101865487606,0.8209963014286764,0.006212355155937311,0.0038098485750379008,1.198643359186582,0.4433492436707708
11.790000000000001,0.02860079687008122,0.005017841048830569,0.823099496476457,0.006219220472329147,0.003816461625331991,1.2023382116958683,0.44386078125704564
11.820000000000002,0.028591326827380352,0.005024624696585398,0.8253798453619623,0.00622613664253663,0.0038231127506341664,1.2061669522777605,0.44459273844616415
11.85,0.02858186024565061,0.005031441680738811,0.8278525589875589,0.006233106526974214,0.0038297768345034082,1.210129064100341,0.44557605387477683
11.88,0.028572397292322367,0.005038283112462563,0.8305056867779956,0.006240118770614809,0.0038364474543103166,1.2142075562156156,0.4468038173403757
11.91,0.028562938794017775,0.005045138116939601,0.8333032303038234,0.0062471553686225265,0.0038431208652566747,1.2183698821508164,0.4482365784568302
11.940000000000001,0.028553485423454723,0.00505201049443184,0.8362036934197385,0.00625421258181094,0.0038498084070527397,1.222569513247037,0.44983787359244
11.97,0.02854403717602357,0.005058941326189974,0.8391439833942514,0.006261305791951149,0.0038565768604288,1.2267624468132967,0.4515255199752062
12.0,0.028534593518059606,0.005065894584588524,0.8420615114832549,0.006268435952832116,0.003863353216344932,1.23091164624167,0.45321137672483974
12.03,0.028525153958623747,0.00507288299050511,0.8449179245578119,0.006275617484472387,0.003870148496537833,1.2349882404980055,0.45484760861761836
12.06,0.028515718480830954,0.005079894818820915,0.8476932334209818,0.006282839333061056,0.0038769503045807743,1.2389776145348796,0.4564088523070839
